residence_id,LOCATION,TYPE,province,city,full_addres
2546,"(4.3159321541020645, 34.65105741282144)",CITY,azarbayjan-e Sharqi,Tabriz,"(68, 50, 'ikfOvwipverHXus', 'KLzUGY')"
2547,"(90.63407709515023, 54.53839284674804)",CITY,Mazandaran,Qaem Shahr,"(65, 179, 'qDLzB', 'ldEvTrFQSEGDO')"
2548,"(61.35734093873791, 13.464186233359133)",SUBURB,Qom,Qom,"(153, 35, 'QCo', 'WTNlgXQ')"
2549,"(86.61343382367907, 97.83847575456993)",SUBURB,Lorestan,Borujerd,"(185, 159, 'hAcOxqda', 'ZVfwmezYIFEDDD')"
2550,"(9.468252706597479, 97.09629216764364)",CITY,Tehran,Shahriar,"(94, 170, 'PDYUJOgayYIwCWN', 'cGRB')"
2551,"(2.8961177118517756, 74.69109718173243)",CITY,Tehran,Eslamshahr,"(138, 150, 'XeTIazxm', 'KYj')"
2552,"(35.477903057877334, 40.494547539403705)",SUBURB,Esfahan,Kashan,"(58, 143, 'Y', 'kEn')"
2553,"(37.400305113476875, 69.38313692618702)",SUBURB,Tehran,Malard,"(106, 175, 'uGmirHiZUFpj', 'lhakHwhAQehHA')"
2554,"(31.664034037202082, 87.53600645195613)",SUBURB,Hamadan,Hamadan,"(167, 167, 'GsTGklQmgjwzjYW', 'OmHOxkzXqUGZFSc')"
2555,"(89.99852743674609, 49.7042763924017)",CITY,Esfahan,Kashan,"(75, 155, 'WMjNNoJzCgb', 'MABNr')"
2556,"(66.09711165999437, 51.716155454067604)",SUBURB,Khuzestan,Dezful,"(83, 137, 'SIxTgwJaN', 'ArKdhYzXKhS')"
2557,"(15.755422063228497, 43.41574953304066)",CITY,Yazd,Yazd,"(185, 186, 'VMVruztsTnY', 'Us')"
2558,"(17.17561172604717, 92.24592156409717)",CITY,Kerman,Kerman,"(20, 192, 'ptbJQ', 'zjNltqFrkbAJ')"
2559,"(90.45044719551876, 91.24165995228115)",SUBURB,Khorasan-e Razavi,Sabzevar,"(1, 13, 'JWtBdeEX', 'QGIFctYxJEIzy')"
2560,"(17.633439267454797, 63.24813092031645)",CITY,Tehran,Pakdasht,"(96, 144, 'wCZ', 'QlEdIc')"
2561,"(70.10790045317776, 73.10901136224905)",CITY,Mazandaran,Babol,"(40, 173, 'waoAuqyMmGfwWDE', 'MMPKygPGqyhrSs')"
2562,"(83.91552344686896, 33.67629772030821)",SUBURB,Mazandaran,Babol,"(73, 149, 'TRVTZz', 'ILijMaOZMi')"
2563,"(80.15756118716524, 33.7676601282484)",CITY,Hamadan,Bahar,"(72, 50, 'GxeAUZTpNCbKFk', 'dkBbNLRt')"
2564,"(19.15413051248729, 85.29303413989211)",SUBURB,Khorasan-e Razavi,Sabzevar,"(199, 46, 'wCbGdafPIi', 'TqTaWa')"
2565,"(23.611995130619434, 67.29401730876991)",SUBURB,Esfahan,Najafabad,"(78, 88, 'rgFgnQHdeen', 'uqEKHpom')"
2566,"(74.23462995891855, 50.305625957500396)",CITY,Kerman,Kerman,"(197, 167, 'ZFSPUnTRvfZhTU', 'yhSxeRjDkiFC')"
2567,"(65.19855703335084, 11.976072109700143)",SUBURB,Kordestan,Sanandaj,"(67, 75, 'ryHFmLjqWF', 'uKZDAvsXgY')"
2568,"(87.77185372777379, 75.91949043451456)",CITY,Esfahan,Khomeyni Shahr,"(103, 166, 'WF', 'AVoTeBaN')"
2569,"(59.634182440933756, 64.35335139081218)",SUBURB,Esfahan,Esfahan,"(102, 156, 'ZmDzHpevqIVuFlg', 'mxp')"
2570,"(97.80931957080105, 74.14498304902718)",SUBURB,Tehran,Shahre Qods,"(66, 179, 'Lk', 'mJUzYuXfHK')"
2571,"(39.928201092118954, 75.74643047017938)",CITY,Mazandaran,Amol,"(57, 150, 'Mu', 'FUFiEA')"
2572,"(23.022168615627947, 24.446939016278446)",CITY,Tehran,Eslamshahr,"(14, 11, 'Savh', 'MevBbNrAsJgvQDJ')"
2573,"(86.41124246103226, 31.677834671877637)",CITY,Khuzestan,Dezful,"(200, 22, 'R', 'k')"
2574,"(66.46343282122643, 52.88885772868135)",CITY,Khuzestan,Dezful,"(107, 161, 'PR', 'LqwvGWgVlMTEzo')"
2575,"(45.11007298662142, 53.207403665416805)",CITY,azarbayjan-e Sharqi,Tabriz,"(127, 120, 'Lrr', 'drZdT')"
2576,"(80.43983470110958, 36.71725064401949)",CITY,Mazandaran,Babol,"(14, 182, 'jTNhCffCUF', 'eCDTQIjCb')"
2577,"(89.72738088031461, 77.05256762396462)",CITY,Tehran,Shahriar,"(158, 181, 'jscV', 'uWXEdKRjuDifUiy')"
2578,"(15.9182526211886, 42.650159005543756)",SUBURB,Mazandaran,Amol,"(108, 163, 'SWpNvayUJhy', 'ZQpLwwAXNRSWx')"
2579,"(71.665169496966, 63.45263561858131)",CITY,Markazi,Arak,"(63, 9, 'nsWylZZAkUy', 'aL')"
2580,"(58.248692097093105, 42.11771977072394)",CITY,Yazd,Yazd,"(6, 79, 'UDkabbAhcVzlalB', 'cujSiGK')"
2581,"(91.98169776944471, 78.28511579720205)",CITY,Tehran,Shahre Qods,"(149, 168, 'EBgRpURFOjaw', 'yCKspyGGyb')"
2582,"(73.33077259361659, 47.27539409247604)",CITY,Esfahan,Esfahan,"(184, 102, 'gAfEziJvFPyUX', 'rrIZRLLeVf')"
2583,"(18.056066662298587, 59.85287053051403)",SUBURB,Tehran,Shahriar,"(90, 46, 'tQPXvhXF', 'COAEBB')"
2584,"(1.603554126777973, 61.86384333991038)",CITY,Zanjan,Zanjan,"(132, 53, 'QwWrNJgvf', 'gXbGWg')"
2585,"(79.49805507937153, 75.4831084742045)",SUBURB,Esfahan,Khomeyni Shahr,"(50, 129, 'wbLPv', 'IGdKUxEisQJsfw')"
2586,"(97.37835412014229, 94.06046697749963)",SUBURB,Hamadan,Hamadan,"(174, 148, 'TLFMR', 'JwiqtLkzaEwU')"
2587,"(39.52944955723684, 55.02102683220985)",CITY,Lorestan,Borujerd,"(38, 107, 'gGeLOeoVQUlOyG', 'mMqjlPtGVN')"
2588,"(37.09901062799995, 38.20872637499667)",CITY,Tehran,Shahriar,"(152, 9, 'ztvVUWd', 'ETOfeYrIniDaz')"
2589,"(23.4238595092203, 34.11825524001776)",CITY,Kerman,Kerman,"(113, 188, 'JNDftmubWJRSHv', 'wNejxENyNSDWbbv')"
2590,"(77.16563452233622, 41.1802398329866)",SUBURB,Tehran,Tehran,"(141, 21, 'gGrGyWF', 'Hlwu')"
2591,"(57.85507294608679, 0.8492428170515542)",CITY,Lorestan,Khoramabad,"(114, 147, 'cZzOwJWDbv', 'EgyB')"
2592,"(56.20407152979187, 20.72629772716814)",SUBURB,Alborz,Karaj,"(95, 190, 'cEastRyhAmPhVN', 'KFVU')"
2593,"(14.320293079398095, 21.133913068455414)",CITY,Ardabil,Ardabil,"(70, 75, 'dNvSxlBaLKAcPnK', 'xpoATTamDl')"
2594,"(0.17851976455964813, 36.427300143626425)",CITY,Khuzestan,Dezful,"(103, 15, 'qZ', 'ZynqS')"
2595,"(62.7322181289596, 41.21008550255324)",CITY,Ardabil,Ardabil,"(93, 100, 'ka', 'YbHqrlOkGdTsD')"
2596,"(24.670292324673216, 81.76415170267269)",SUBURB,Qom,Qom,"(6, 146, 'RqSGOjQyu', 'RlqIbkvnrI')"
2597,"(91.45843359164975, 72.21805547264442)",SUBURB,Yazd,Yazd,"(30, 195, 'SOWqydZgx', 'KWJWgllGAEdUgg')"
2598,"(94.99920330657432, 4.074625479853489)",CITY,Tehran,Pakdasht,"(131, 178, 'DNemHcsa', 'r')"
2599,"(46.31605902363929, 67.03147099450828)",CITY,Tehran,Malard,"(153, 48, 'LjYvUTiK', 'zYfkguBLlAN')"
2600,"(95.16920284649505, 34.38331777820758)",CITY,Hormozgan,Bandar Abbas,"(10, 168, 'dpRxyLgP', 'fqqvzoWuxB')"
2601,"(48.9347084319533, 5.0415599470285954)",CITY,Tehran,Eslamshahr,"(31, 11, 'kYA', 'aQiL')"
2602,"(83.7760100168673, 30.326623176653065)",CITY,Mazandaran,Qaem Shahr,"(94, 93, 'sp', 'tWAOI')"
2603,"(83.00837633655485, 38.77184561736531)",SUBURB,Tehran,Tehran,"(47, 28, 'OvOuKswl', 'AVUFyaB')"
2604,"(35.938072952064125, 28.481667784832588)",CITY,Mazandaran,Qaem Shahr,"(52, 137, 'XLjKQHoOMF', 'VAipGju')"
2605,"(66.9747271886883, 9.041155016272706)",CITY,Kerman,Kerman,"(12, 162, 'Wz', 'FaaEThdUuK')"
2606,"(63.83232582980843, 90.62633021816696)",CITY,Zanjan,Zanjan,"(44, 98, 'kqrpaDXfDotKNbS', 'WMk')"
2607,"(73.16404455231797, 97.76826010784862)",SUBURB,Hormozgan,Bandar Abbas,"(14, 138, 'bg', 'VyHqFNBtCIWlEw')"
2608,"(33.9412894644013, 61.040026557538816)",CITY,Qazvin,Qazvin,"(140, 89, 'Oo', 'CdRBADwLb')"
2609,"(88.2284140323946, 39.16937636770721)",SUBURB,Tehran,Malard,"(113, 52, 'adtrwo', 'osFNOhDAIbT')"
2610,"(1.3527764107420626, 95.5114974672753)",CITY,Khorasan-e Razavi,Sabzevar,"(56, 44, 'TNhDuhPEFBoNfuY', 'dhlpiA')"
2611,"(34.417611116444476, 73.01807883647965)",SUBURB,Zanjan,Zanjan,"(27, 120, 'WIIiQJ', 'rhO')"
2612,"(80.43580671404621, 31.271741527002327)",CITY,Tehran,Malard,"(190, 20, 'eqTc', 'qwPajUecmkoB')"
2613,"(71.98480070968087, 17.37048494621458)",SUBURB,Khuzestan,Ahvaz,"(109, 151, 'dYapPDF', 'PTlbRUe')"
2614,"(74.74129240748768, 59.89352831334287)",CITY,Esfahan,Khomeyni Shahr,"(69, 188, 'SZUE', 'cg')"
2615,"(90.38499994984582, 89.36875559967217)",SUBURB,Khuzestan,Dezful,"(64, 154, 'BvKQa', 'kTIda')"
2616,"(21.19959060125074, 64.86804425217294)",SUBURB,azarbayjan-e Gharbi,Orumiyeh,"(8, 121, 'PWmP', 'gDrrIGFevuBnpxG')"
2617,"(27.192161620326203, 98.17693095768986)",SUBURB,Kordestan,Sanandaj,"(88, 7, 'fMAcTgxd', 'pVcQvkl')"
2618,"(50.870368383207534, 99.6271601380348)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(71, 159, 'CCavDJ', 'BcdJGt')"
2619,"(77.30730874550746, 6.631215047882044)",CITY,Golestan,Gorgan,"(13, 139, 'VyVNWQCsrxoQoPa', 'mnWlgnKDkDx')"
2620,"(2.7666887576996757, 42.44524765823135)",SUBURB,Ardabil,Ardabil,"(165, 25, 'HaLyKubWt', 'qfzEN')"
2621,"(53.63370230804072, 36.83952653825685)",CITY,Tehran,Malard,"(136, 142, 'fFvK', 'LMfeFJaHJZGov')"
2622,"(17.45900997302462, 75.14292151005266)",CITY,Khorasan-e Razavi,Sabzevar,"(73, 176, 'pACEOzhpVvd', 'poTvYdWxOsKnYEZ')"
2623,"(16.772705781914976, 82.9634106369447)",SUBURB,Yazd,Yazd,"(55, 65, 'jjKgsZcSCm', 'kwj')"
2624,"(70.9068582189807, 77.96613240994736)",SUBURB,Fars,Shiraz,"(170, 48, 'cWggti', 'iAYJoRcaBlgmu')"
2625,"(8.256126522773844, 64.41597030183908)",SUBURB,Tehran,Tehran,"(131, 2, 'cZWnfLDHv', 'bCGtOTwCN')"
2626,"(24.32983120897766, 5.582603329208668)",CITY,Mazandaran,Babol,"(113, 194, 'Fw', 'ZLxEmp')"
2627,"(67.92956465985144, 94.63563192579171)",CITY,Lorestan,Khoramabad,"(111, 177, 'hoVkbznT', 'VNsg')"
2628,"(20.62336289584722, 45.561264826647715)",CITY,Lorestan,Borujerd,"(191, 160, 'eDfCkh', 'HFa')"
2629,"(44.78613858137219, 29.42956505494283)",CITY,Khuzestan,Ahvaz,"(47, 111, 'temjHmMBPPrme', 'RFuwjv')"
2630,"(17.797964720314376, 4.29735812894978)",SUBURB,Golestan,Gorgan,"(57, 184, 'rdcZMLDxIyD', 'lsiZYYRAzLxnyFR')"
2631,"(86.1882973515589, 67.4591762246035)",CITY,Hamadan,Bahar,"(75, 173, 'KrBRISsqbboPslq', 'njHjRZpl')"
2632,"(37.97416458517361, 9.020426974255457)",CITY,Kermanshah,Kermanshah,"(87, 164, 'cthpddHz', 'VPlUWGcWI')"
2633,"(32.66145487862012, 75.76106645671061)",CITY,Fars,Shiraz,"(76, 166, 'zbgYqdHvMh', 'hmpENdh')"
2634,"(1.9290472261766722, 45.20215762570749)",SUBURB,Qazvin,Qazvin,"(182, 2, 'fJfSkb', 'MWcO')"
2635,"(86.36630212729641, 23.155751366364676)",CITY,Ardabil,Ardabil,"(182, 45, 'LgAOq', 'akeWTHgGKM')"
2636,"(14.485093197510956, 19.968345989607073)",CITY,Tehran,Eslamshahr,"(179, 162, 'VhNGR', 'DuEmauxx')"
2637,"(95.21820558372272, 50.81216596314996)",CITY,Kermanshah,Kermanshah,"(47, 190, 'uXJJVlQuxUNW', 'ReIlxQSZsHfo')"
2638,"(59.5794755968255, 76.00425670273414)",SUBURB,Kermanshah,Kermanshah,"(65, 96, 'SWXtjfZOQ', 'Z')"
2639,"(29.63925922770798, 10.83623876189408)",SUBURB,Kerman,Kerman,"(25, 80, 'Fy', 'tEssECcDJKS')"
2640,"(95.30216901520778, 74.38260733077226)",SUBURB,Khorasan-e Razavi,Sabzevar,"(35, 186, 'inICQQPwAAgrKf', 'nAtTfycBa')"
2641,"(16.054238543752074, 31.249193745875825)",CITY,Zanjan,Zanjan,"(52, 24, 'VYXFfvCAc', 'l')"
2642,"(19.05742538066001, 0.4923014529433445)",SUBURB,Tehran,Shahriar,"(139, 105, 'KCvSfuHMKzkHBOz', 'zxCSicgLzywtt')"
2643,"(50.859620535280634, 38.097247683094906)",CITY,Tehran,Pakdasht,"(50, 32, 'afFJyVJZWRODHE', 'GmRoUuGSEYAYJVU')"
2644,"(10.569446647045556, 31.384517781638422)",CITY,Kermanshah,Kermanshah,"(17, 58, 'TgCcGFJLqwXEpV', 'kqomn')"
2645,"(32.01526200577347, 25.572334552046883)",CITY,Fars,Shiraz,"(53, 163, 'x', 'GeuNzdGYq')"
2646,"(63.60502816737306, 19.709097141800612)",CITY,Tehran,Pakdasht,"(161, 174, 'XKb', 'GOyEgRGgLwQ')"
2647,"(98.58586480341808, 66.9400119207521)",CITY,Khuzestan,Ahvaz,"(59, 91, 'd', 'lMppPAKBtfs')"
2648,"(21.846570507156514, 92.20633932765826)",CITY,Sistan va Baluchestan,Zahedan,"(103, 188, 'Cm', 'AiSW')"
2649,"(58.565683792227794, 11.961176420402442)",CITY,Alborz,Karaj,"(101, 7, 'iiG', 'UCcCXikCVFeBNUv')"
2650,"(13.485816223432368, 49.521126071212564)",CITY,Qom,Qom,"(50, 29, 'wgkDhNmpoatQq', 'w')"
2651,"(6.886246231862547, 88.6743133560826)",SUBURB,Lorestan,Borujerd,"(147, 154, 'UgekUQJwgSlQJVZ', 'opfWfolihy')"
2652,"(37.75191719917169, 86.57375631409899)",SUBURB,Tehran,Pakdasht,"(181, 15, 'OWXg', 'PhOUmRbuIk')"
2653,"(49.558001225905436, 61.31872046039481)",CITY,Kermanshah,Kermanshah,"(159, 33, 'BDby', 'IYrfFxDNR')"
2654,"(66.76926949386835, 38.1528031548206)",SUBURB,Ardabil,Ardabil,"(103, 51, 'd', 'jTJxTMmuKlRNhC')"
2655,"(92.13495557620587, 45.059680618035)",SUBURB,Tehran,Tehran,"(88, 11, 'OPkrYmEjEGF', 'OWsE')"
2656,"(13.581786566386612, 75.33731932800413)",CITY,Hamadan,Bahar,"(87, 84, 'vyvmHYa', 'UqJlrHgIKqgHoL')"
2657,"(48.441887670330594, 33.09087391934612)",SUBURB,Mazandaran,Amol,"(60, 102, 'EcEV', 'sS')"
2658,"(33.9056617854404, 76.05305920680381)",CITY,Qom,Qom,"(147, 93, 'MLeHTbTQwL', 'NXMSkX')"
2659,"(4.614120937307364, 32.7480686866065)",CITY,Mazandaran,Sarta,"(173, 176, 'crPG', 'jkVitkAUcoW')"
2660,"(49.363070983678924, 18.313426778696417)",SUBURB,Esfahan,Kashan,"(173, 20, 'XTR', 'TJJZmRaZMN')"
2661,"(70.4554420685253, 65.53207504314568)",CITY,azarbayjan-e Sharqi,Tabriz,"(75, 68, 'OiJWLvphfalixI', 'etPecTSqYXwyjD')"
2662,"(39.91107814818285, 50.74634605900846)",SUBURB,Lorestan,Khoramabad,"(71, 176, 'YEVcpbG', 'hMqQUMTytqlGJH')"
2663,"(75.440314162882, 56.65298587914371)",SUBURB,Lorestan,Khoramabad,"(121, 21, 'EEZHRDAylfhGT', 'ggZAQmVEJzmp')"
2664,"(67.23195099138162, 56.99133597578007)",SUBURB,Kermanshah,Kermanshah,"(98, 42, 'f', 'nExOstnnEYqFzUy')"
2665,"(93.32749172740368, 41.03898275094344)",CITY,Tehran,Shahriar,"(71, 1, 'YWDAtLkGAioCAcP', 'WHqxpVCZPh')"
2666,"(37.97585778898076, 62.93865548040767)",CITY,Tehran,Tehran,"(172, 181, 'VXdqqcEU', 'laKeLrqJxhHJie')"
2667,"(1.9583671082613718, 51.11407270598408)",CITY,Hamadan,Hamadan,"(42, 16, 'YssnwOS', 'GJePMdcpam')"
2668,"(17.185268624606742, 7.871629618214959)",CITY,Hamadan,Bahar,"(6, 42, 'Li', 'FkQwzXKQPC')"
2669,"(59.6105925684856, 69.76802532040819)",SUBURB,Tehran,Shahriar,"(150, 71, 'FdYY', 'wUlUoACYS')"
2670,"(66.80704702691304, 93.64950133218734)",SUBURB,Qom,Qom,"(126, 8, 'XpX', 'zqcO')"
2671,"(50.76044806905604, 74.4712536510111)",SUBURB,Esfahan,Kashan,"(181, 133, 'siWPofbocAIh', 'tSYCkdYNBdsW')"
2672,"(94.0046133460176, 16.461050964424096)",SUBURB,Khuzestan,Ahvaz,"(144, 185, 'XPeUYNmgTJ', 'yHWZXiA')"
2673,"(81.24037945343443, 56.969131016983255)",SUBURB,Khorasan-e Razavi,Mashhad,"(171, 41, 'kSTDWtqSup', 'omrWvdEAV')"
2674,"(3.5336516810263285, 93.81614344756272)",CITY,Mazandaran,Amol,"(163, 114, 'EFYsBoRfP', 'FvrHrnbQW')"
2675,"(21.098503386215338, 80.59036436954425)",SUBURB,Tehran,Eslamshahr,"(147, 68, 'CPkclJhFVo', 'yTrAJuRNBJg')"
2676,"(97.16501014337145, 17.069874314021416)",SUBURB,Esfahan,Esfahan,"(20, 70, 'hVOKuhfBnvhFR', 'TwNRlWdEnESBQfD')"
2677,"(43.20589124955059, 92.27696203310758)",CITY,Lorestan,Borujerd,"(159, 35, 'Eg', 'BSUUfBKsnNMyUwr')"
2678,"(67.22852586792985, 74.44235497199182)",SUBURB,Lorestan,Khoramabad,"(137, 11, 'viG', 'gjdqaLEplGDNB')"
2679,"(59.04836158252961, 85.32944241437312)",SUBURB,azarbayjan-e Gharbi,Orumiyeh,"(83, 37, 'hIQQQebfpvtc', 'nOUWozanwPzQ')"
2680,"(83.50423894165921, 31.03533290627336)",SUBURB,Sistan va Baluchestan,Zahedan,"(152, 96, 'xOwEEjPjl', 'AWZGhR')"
2681,"(89.11152609289479, 48.16418284615721)",CITY,Tehran,Shahriar,"(37, 117, 'pcEepUAJoFgwXG', 'PtDyiQkUs')"
2682,"(79.58429151861137, 77.93502435739663)",CITY,Khuzestan,Dezful,"(33, 3, 'IAGNzPvftfVUoY', 'GOdxwGq')"
2683,"(5.713138780385696, 9.119442519539245)",CITY,Mazandaran,Sarta,"(192, 118, 'EAqIemnIQOXPPDH', 'sudFEJBuuo')"
2684,"(91.92214687668353, 31.71150642590811)",CITY,Tehran,Shahriar,"(51, 49, 'XirgNSEcIDjaS', 'jrZ')"
2685,"(74.3069409104537, 88.82236992037261)",CITY,Khorasan-e Razavi,Mashhad,"(180, 85, 'NrTnqPHxTBOeDQ', 'F')"
2686,"(8.400930518887861, 86.26538108535846)",CITY,Alborz,Karaj,"(160, 30, 'rT', 'LrHjebXv')"
2687,"(34.176859997882694, 17.056477654398925)",CITY,Lorestan,Borujerd,"(24, 121, 'OoZOSyCTeW', 'S')"
2688,"(51.395737465910216, 16.068033115557945)",SUBURB,Khuzestan,Dezful,"(149, 9, 'BklplBfqcIsOytj', 'PjE')"
2689,"(46.196068752992225, 42.650378586178796)",CITY,Qom,Qom,"(31, 110, 'XactGfqEyOy', 'YLuVye')"
2690,"(27.317190305663054, 71.89963849274412)",CITY,Tehran,Malard,"(130, 30, 'DOo', 'IuYBPgrR')"
2691,"(70.4613616101892, 34.04351756656898)",SUBURB,Mazandaran,Qaem Shahr,"(135, 67, 'MkKRPtnt', 'ICrvhryPQlHrGV')"
2692,"(28.633828759368818, 14.311315539359326)",SUBURB,Sistan va Baluchestan,Zahedan,"(179, 88, 'tzWPbjZ', 'xphn')"
2693,"(92.6279939969701, 25.56744597358517)",CITY,Tehran,Pakdasht,"(136, 60, 'tEYg', 'tV')"
2694,"(0.38628595521309483, 98.97476894475408)",SUBURB,Mazandaran,Sarta,"(100, 194, 'QQafvMiXvLcUbB', 'voIfWQAbYfrJE')"
2695,"(69.95697845681627, 62.89085026960821)",CITY,Golestan,Gorgan,"(181, 117, 'SICmkMLrft', 'eZFUAsjCa')"
2696,"(49.6929318779614, 33.23345354782289)",CITY,Hormozgan,Bandar Abbas,"(10, 185, 'JkXYkUzqEo', 'KimIuYnoHEUCX')"
2697,"(42.18497639753339, 4.307895224900737)",CITY,Mazandaran,Amol,"(124, 129, 'MfWuGdfYKT', 'hpsLQzIxN')"
2698,"(49.85965331479919, 55.69582566983389)",SUBURB,Lorestan,Borujerd,"(126, 15, 'FmIoDmshj', 'ZdYOZa')"
2699,"(49.467542427932784, 92.8237492312099)",SUBURB,Kordestan,Sanandaj,"(162, 28, 'Pm', 'DfaY')"
2700,"(37.43676552929824, 4.990390027983949)",SUBURB,Tehran,Malard,"(125, 38, 'EhMuMaeK', 'mqlOhxsHOwI')"
2701,"(33.99184805362234, 56.546326122396216)",CITY,Hormozgan,Bandar Abbas,"(69, 18, 'FLJobHkSPsspgYJ', 'ZxOXyheUhbMaf')"
2702,"(7.657206939169403, 40.95563362623332)",CITY,Kordestan,Sanandaj,"(86, 38, 'WpURPDehrCe', 'AnLUhadXtIhGaVf')"
2703,"(22.84169829134356, 80.96381965394353)",CITY,Mazandaran,Amol,"(22, 49, 'jnLuKcnzh', 'kuCtzjZhyvn')"
2704,"(14.629820280204097, 82.97705065049975)",CITY,Tehran,Shahre Qods,"(12, 64, 'BcBbGQ', 'ChmQILXioYDOOAQ')"
2705,"(24.631225478234033, 80.01291271585623)",SUBURB,Esfahan,Khomeyni Shahr,"(93, 173, 'WpNZ', 'wHhaPPRtpxzCPV')"
2706,"(69.79330765157424, 26.139376991548737)",SUBURB,Markazi,Arak,"(118, 119, 'OnlHMZTvuenB', 'MfiBv')"
2707,"(79.77921182797398, 31.431088704843326)",CITY,Mazandaran,Babol,"(127, 3, 'MkwCHhQkKDFprRW', 'TU')"
2708,"(67.16086289908633, 62.94570797512258)",SUBURB,Esfahan,Esfahan,"(29, 68, 'hbkCoq', 'rDE')"
2709,"(25.897801924132146, 80.08601092525765)",CITY,Qazvin,Qazvin,"(62, 152, 'QfsEjy', 'z')"
2710,"(59.32577677739943, 8.63880187339654)",CITY,Alborz,Karaj,"(48, 196, 'AWiMznzrJ', 'tgRjfjVPRsa')"
2711,"(10.039607165437737, 3.2234754605542815)",SUBURB,Qazvin,Qazvin,"(67, 179, 'vuwyVhUarJwTmBA', 'iSFOEYgbOY')"
2712,"(41.758333225389556, 17.366655974849856)",SUBURB,Khuzestan,Madan,"(78, 198, 'LGcWTKJkUxixG', 'mtqDkQzDGoKK')"
2713,"(44.16416213207095, 63.6779252206298)",CITY,Mazandaran,Sarta,"(21, 198, 'IfdHzzfqyorhBr', 'lsvdSBnnlYbJQO')"
2714,"(73.95565237372736, 64.35270017878294)",CITY,Mazandaran,Babol,"(14, 96, 'USXfctNDxv', 'XJEZSuZUdQcR')"
2715,"(87.977025069285, 40.08918033239802)",SUBURB,Tehran,Pakdasht,"(28, 50, 'zgFtRiRZ', 'mlczUwaKfedtT')"
2716,"(59.24310894098752, 52.19283303375719)",CITY,Zanjan,Zanjan,"(142, 47, 'thvyPSNyzG', 'Fziy')"
2717,"(5.491103117877638, 72.04588532478338)",SUBURB,Sistan va Baluchestan,Zahedan,"(170, 187, 'e', 'cuqnJpYLhkqH')"
2718,"(94.28061169449077, 82.78374170656083)",CITY,Mazandaran,Qaem Shahr,"(138, 89, 'Fn', 'q')"
2719,"(19.823478375269033, 70.62370272468219)",CITY,Kerman,Kerman,"(116, 90, 'SzNzgTbSrN', 'cllZfoWogdid')"
2720,"(5.962101549141763, 22.127896272773484)",CITY,Khorasan-e Razavi,Sabzevar,"(138, 70, 'zhWAZwjRj', 'OijEvSbTJL')"
2721,"(68.57482975596942, 2.594578501888356)",SUBURB,Mazandaran,Qaem Shahr,"(71, 127, 'ybksTQk', 'Xf')"
2722,"(30.92631641457291, 93.69048404838048)",SUBURB,Ardabil,Ardabil,"(52, 48, 'ArSG', 'K')"
2723,"(79.34493933831274, 53.61936271951235)",CITY,Lorestan,Borujerd,"(78, 116, 'qvBYcXT', 'LirMGPVGaeQOZH')"
2724,"(78.32800822012416, 91.70296656705575)",SUBURB,Esfahan,Najafabad,"(127, 1, 'TiXIQSMydVIZV', 'hb')"
2725,"(45.16590215196391, 97.47166863377237)",CITY,Lorestan,Khoramabad,"(17, 145, 'bFu', 'DRrsV')"
2726,"(22.320483601876163, 63.706452066508504)",CITY,Kermanshah,Kermanshah,"(158, 193, 'Cq', 'MCuSp')"
2727,"(11.190988300518113, 39.48414358666267)",CITY,Ardabil,Ardabil,"(57, 19, 'LcwT', 'd')"
2728,"(98.70381347350823, 35.46184324524921)",SUBURB,Khuzestan,Dezful,"(179, 186, 'oLqPPfjLkNyRTBA', 'Kr')"
2729,"(17.592036307432956, 61.19480094680838)",SUBURB,Hormozgan,Bandar Abbas,"(55, 108, 'dbLCGCtavZ', 'EQ')"
2730,"(73.90780143676636, 44.80989262658808)",CITY,Fars,Shiraz,"(3, 8, 'Ec', 'pOabTkM')"
2731,"(30.89934081160416, 53.56019459245448)",SUBURB,Kordestan,Sanandaj,"(168, 175, 'tq', 'OFEtDBIS')"
2732,"(35.30393772740176, 94.94120079547342)",SUBURB,Khorasan-e Razavi,Sabzevar,"(101, 84, 'EPIMOixuf', 'eYDNkRlsRreVX')"
2733,"(97.03103365202439, 89.8904467814306)",SUBURB,Kermanshah,Kermanshah,"(32, 142, 'BGSKIfWWI', 'ytNcXUJZ')"
2734,"(48.27161126450788, 25.544254630951446)",SUBURB,Lorestan,Khoramabad,"(129, 178, 'NOePSjwd', 'EfKM')"
2735,"(4.584150018472122, 25.258820482857292)",SUBURB,Fars,Shiraz,"(177, 61, 'HqnPYqQ', 'qHOKEncLfKjNbjo')"
2736,"(56.43150867580928, 81.78304019191177)",SUBURB,Zanjan,Zanjan,"(151, 194, 'CfiAFEiTjbUXe', 'SMcJfKwgRBMuZwy')"
2737,"(5.212746762244014, 85.38776609940258)",CITY,Fars,Shiraz,"(122, 102, 'EiTDhCVBGcTrr', 'ydnZUkJSNGex')"
2738,"(13.724357836102763, 72.34261922601623)",SUBURB,Fars,Shiraz,"(41, 91, 'bQjpYbPBupEKow', 'ATKFOdsxqR')"
2739,"(57.62745028034585, 53.11168197434649)",CITY,Khuzestan,Madan,"(170, 103, 'DOfwubrhWZin', 'PGafmOBCZI')"
2740,"(71.23144413873132, 83.33293678178929)",SUBURB,Hamadan,Hamadan,"(60, 55, 'XnhCedNAHCz', 'hzdM')"
