EXPLANATION,START_DATE,END_DATE,GUEST_ID,RID
CHQLcEfCTfeEVVcKAwtdXhAVp,1953-07-02,1963-06-19,4082879770,4181
AyWYTriKINyQiJTvzKnGvOwiZKOsiayCTmWJnBBKywTud,2009-11-27,2016-07-29,0991152798,1570
DurfzlDhGwuagnMsqPZzLtcIdGvzuOxRAIFncYUGPOmslRjknJeaKCDcccxsmDGRdOlAZUsQrVMWxlZmVG,2008-02-16,2022-08-04,0095977246,1215
WLsLRDahLdRuZTHqlTcPBkSyPkOiLoODcdkZgYRogWwBcmqqxGJcAforbHqdRxqWXFtEurYSVPmoxpjRfQkqXMm,1954-03-28,1960-01-19,6146112179,4579
zxcpOgnaRsCAVjIlcqEzoUnyYZuFlxQWBr,1977-01-27,2000-08-09,6933516678,4604
kqgJNBRgtsChSCOABjujyVVQzscGeYQKPFjVqQyzEMRtogYkPNzuqCMdqRvwsKUeOcJpPaqbZwRXPbqD,1956-07-02,1957-11-14,5473344174,1560
piDikLAGjynTrolAlCYtcfQEdiQXuBzgOWDYEjMwDrwiIloeeSqrnSaKGweckEsfdalWzNBUyFeJzArfKRRiyRZ,1974-06-21,2002-09-16,7483304513,4056
gFOAEsFdMCxXB,1961-11-13,1997-03-05,8789134587,280
gczxBUbsMyHWNoZlgKoJBT,1951-05-30,1994-08-02,1685904039,742
FlREnxreRTOeTnXMxxRoTrxEGishhXEPFwBnVzzCFfDDFHnqbvZbYvfKnftmNnDK,2007-10-16,2023-01-11,5799505805,4802
XyxMyOlbzGLVvvFzeycNQtGOSIRkNnoqZyhIMbkaPbUXjwXHQmxgkWhoCPvCFCbsbKqwWEhmrePAnUMaJsDbiKmFDVW,1996-04-18,2011-02-21,5026755634,93
ggDAPoUiZqrydxXW,1987-03-11,2011-02-18,5394045576,1922
NgSpnmhkjniOVpebwcJjmAttEbpWQLRjrHSAAmBzmIGqkenLoZqdAeTvDWqdZQLUHRLSoIN,2004-09-21,2017-02-17,8209092589,2336
MakrTtSvCEXlFhBISoGwxYKAjROAohducVGhglBYdJrRtncwgDtyPU,1965-03-31,1973-11-18,2782027943,163
vaidACPmVeenvvPpjWpxQJOalcEwHCgykBkFephr,1964-04-27,1991-01-06,5235855984,1764
mwtCuZutVgAWSGgBiNkdKhcSTiPslMRxEcNpYNggmRGWFEKHpOedAMdNkBifRd,1959-07-20,1991-04-13,9261368562,3525
yRdIkipLzBnAKnIiLvLrWHISbzesSJLqvyIkjVAybdgyhRTiKXxvIpXyKxYlALuMdfIekHWiuhnlVxMsiFtIbYse,1960-02-12,1985-03-31,7450976683,1830
nAXZMOCDLUjiWjZlHNFVmhPClsDSGBOgHDqpmcQv,1988-04-04,2001-10-26,9518616316,3778
HNfcKntkgGXeFnRrhRGUhyYgwGBEzuCPBKqSTyHbJSuzjYSWLIGBKYxgwpjmeDiEVluVX,1968-06-01,1985-07-24,9163602814,4696
ienudepvFNbsbjfsuUxQYQsWCTReojlUlqWcaKYm,1987-11-17,2022-04-16,4141349658,151
WvIpSSftifdQWiSffcSQSGnXDoRhbKaCdN,2000-09-28,2008-02-03,5266373132,4301
tsXiuSkfBoSKyijGT,1964-04-16,1978-05-23,7335707862,2780
ytFKJwNSRiPUYmebVQq,1973-11-10,2009-04-21,6779554124,4255
mZCOrXIwhOSkbiLe,1997-04-05,2021-08-06,0062367336,1433
fRcBkyfNEYqXMNVBDeR,2001-09-16,2016-01-21,0967147059,499
VosqZlxZUFkXZKPnRaeSqNboDccztE,2010-05-03,2023-03-21,4982341561,741
RomSsBUGuGrkEtBFfmwmydWJdDEOpAalyGhikqDdmhqqtnxRJMZUivLVwjdyTgqhyfhWxvRyVATKanaXdbSSvAYGYXs,1972-02-29,1989-06-18,7973683244,2557
CKnCTTiNiLrkpGB,1981-11-17,2022-04-03,3252938510,1265
TEKqxKjMcnfywLyNfxLOBwnRdIQrsRYFuQB,1981-11-08,1989-01-06,8983961307,34
cQJoEHWcwrGrmFrUbYBKmwgOTthNqQZVyquzlELuIiKEAJfWfZrWi,1962-09-04,2012-09-23,3124365648,4693
YhBWtoLasthqxJvUmeipRXOkTPaaLfeZyTDFpMqqzpLmDibeqATPgsJJGsfwyuGya,1993-03-18,2001-05-13,0495425665,2634
EmjmiPkGpcxgYqiMPrdovgasSLzZaMLyjthfKSbZssWMPFcDxJXxePVJIeuhSzkUVzmuNLRFudnYrHDreUDRAYbNpFikKOhcAszm,1987-10-06,2000-03-12,5085489822,1128
ZVXxOPjzPSYSL,1964-01-13,1977-01-19,1068481234,779
hiUJRpoOjGWjejVOzdhDLHnXwKkntWpCxQVAVOVTIiXCDKPHsphjtUWQNGcJqyJTVyfCMeZWWXRlGDByB,2019-04-15,2022-11-06,6750087730,800
LEpbHqKmgpIeUcJakcoPlFCuTggzGmiraXjdgOUDQVpCTvfJwPiqKMtRjvwdvfaVZmHScoTdXjRhuQGl,1995-06-09,2008-03-14,6806179627,1715
yPibIjZoyfKFgQKTrsiTKpAujszG,1992-07-11,2017-07-25,5055324267,1694
LaQvXCTqrZrAZojxxgtndFGItMFEkCME,1989-06-16,1998-07-08,9032540080,206
GGRhkRovKbkcPyfNQswYmnsIvksmMAKbrWTwWTldYf,1950-12-12,1959-02-27,7614339778,4627
wFrxVdNoGSirKzlqMz,2010-12-31,2022-07-12,5689278135,1894
gDasfYbsfHDZaQtIIvaZOLUfvUxatwqTVNuckEHxCZjKxvMewDbjHZiSKaKGQHBprVMmssrHnyIHRvmhfO,1974-07-29,2022-12-24,3467862635,1722
SDbzTbkokTBiUILTGFQlGedrLmTCAuaY,1955-06-30,1981-07-22,3851745985,420
mvdTcUlygCCuutlfWOvHgUNMiBwKvCflLFKjlntQgjOaIQQQGmlFYaZjErNJKNdkbl,1953-09-27,2006-04-21,1394855697,1223
uUAPdyebtzVEKBeKQaDmW,1959-09-23,2023-02-02,0077085388,2076
cgOCIvTOhJErTxhKWWtcVOfMNBpTITdhFpoRCFVGIwdKHnMbfIOmqLzNc,2001-11-10,2022-03-20,1433657094,4972
gkTvActjjxDgxUvTgxgzSkAoHSmUmbgufODYtzsVBjWpwjK,1973-08-25,1983-03-31,7255762315,1388
UtQjUKHxtexrBkHPKSKMWIlKveLSZmAbUCRAwNhRirMtXyKgHAjBNeNXsDHUsRZrMTvbvgLFCUioVpRNQh,1992-01-22,1994-07-21,3699047632,600
PSyDFypidTYhVjSZdpNGAMFJprtTyNzyHNmMEoDWgCtOLVmTBwZnATQIjhve,2005-02-01,2012-12-27,5067061840,2043
RGqbNdAfknzYPaKvwlhxBIlsRHykcrsSNOZYFNOeAszcVLLAqdEjPKDQAweRsEECtzhLuFcSQU,1995-01-28,2003-03-25,9469892130,2117
HBAmXfDOPSSBFOYLSdCqudW,2009-09-11,2019-05-12,0078605643,2869
FPZnjVaZbul,1991-08-09,1997-10-19,3351044305,243
TValWDsUOhcLRmIpACwbrraKOqJlfHQHCObnc,2003-08-09,2008-09-14,1427207661,2451
gMfFejQLWpUTygoNzywkifKzhgNFLuqobKHyWIkfsDxoTQcEWu,1981-03-06,2013-10-12,7554905403,4722
bNpppLFGEXVBzAdfOV,2000-10-24,2011-07-05,7700306962,570
TvbsxmKllxgPDgcdVdUHaxaZwG,1997-12-18,2016-11-27,0052325712,2200
pwWEqoqScCCVz,1958-08-02,2017-04-23,3336850994,2794
svIUoabsexVzTjSqfTbbclYafDAAxSoBEGqScdXPLolVotJH,1968-08-26,1974-06-18,8492043050,2216
VZXfWgEmDvxtx,1999-08-22,2009-11-28,4408596026,2082
omemeZxhPVUYNUAdZtCkiFQMDTTKGgCdvdp,2004-10-14,2021-10-29,6673214944,1379
sPZjoIfBbSLomUhpSnme,1986-11-26,2023-03-12,5151754052,4541
JkIdgaapUsmOnndFaHdZYvAPCxvNoYhSzyEgEmQxxwUcuFhwQhNjXIpTBOURZEv,2004-07-27,2019-12-01,2475269288,4980
hcWOaLlAekYACpOWiTpI,1971-12-04,1974-08-23,8932893639,2091
cbjGeuzkTrwJqAd,2001-06-30,2022-07-19,6128937273,3905
gGEAvaWpSEPvjUjLY,1961-04-05,2017-11-06,7122106246,2471
sCMCelwGFexLeNBgGsgJ,1966-02-27,2022-11-13,5325870157,1212
uzlQbikksliBUVtFCORPykStujYydxTtYdfnqQvIPzHcflPxoKtHMmYIycCqXWgWfimnkXMVqoHTAeQA,1996-08-27,2016-12-30,3334614635,4836
YYodSJBarDYutcoVdSOWgftZnDCbjPjNoNVQjbcnkEXDiAdFqndOGcPQnUtBrDEGrRfO,2001-08-16,2019-05-09,8504153259,3277
RYHSRQRhyeEVFOroulzoXHSqa,2019-03-16,2022-11-07,5042397853,1103
zRYIjUrZntCDgWkyYYRXriAaQtEEApTFJwPddc,2002-06-09,2002-11-23,9278047917,4767
nsHGdvryZHEGWJzaiCRAJWRvFFbxCCrvhDPzih,2004-03-18,2007-05-06,3121978549,2957
TIIaCJubnqVBmFtNmKWHsnscNFNqzYxrosGywzZiPmeOILBwqwDl,2012-01-31,2012-12-06,9349105693,3073
cqpERqaMVwlncwhHgDfipCkWWnUGwAZhPEHYlPRbxFRSRRQ,2016-09-24,2017-05-11,4587608097,2062
JBnsvvGbHeJ,1998-05-13,2022-06-16,0510660449,2830
TScmsIixfulQjDmXYuejReXpzWmAjDiGvivawIlaXDTKJyxLjlCShKlKhjmpKjAYjUKLkMqJDvoCvxFoIWpKBbBTkdxPtTsV,1999-12-27,2012-10-16,6018739046,4447
IjoKcGGSIfuCyaPKvSgsieNcrsgXFezibhiRWkyYIoUTnIeIoShpjGllaBui,1979-11-07,1981-08-08,3645986030,630
mJLUmoUHflUDWDfTyQpLaCUeuawRmPUHhUnexTaUsnWBC,1961-12-24,1963-12-13,9059796376,3792
aFgfMDRyfVIPRasIfDZmfkwEVICpddFueRNhkqLaWdTdRSj,1989-12-12,2021-01-04,7968271909,2244
ohBnkytMRflnLQumjZYRqek,2004-02-19,2004-12-02,2339284030,4472
NQFWsFlMeGwUoTpCWKrPnxFxCPImtcRYxYPRcNNRTEBbirfmZUuOcqNjLd,1993-06-01,1997-06-21,8163013793,3429
CqeUVtNETXafnfJYtSVxWJYTlxDbzESUgpLYxLnuWcwCklqAQdeohkyMS,1978-03-02,1999-10-01,2095487895,2965
AqevqaGKowRH,2007-03-05,2016-08-16,5750620563,254
iLplJtCPkdqIBrzSIIqaVNwLlvqis,1990-09-05,1993-09-14,2532220499,4601
vnLcueKnuClnGtsNlrHMyMTjEEmmzfuzeCgtKSxxcMQVesPAKYfJdwICcwhvkvuWuisrrytxacyeNVrpvtUWpq,1974-09-07,1992-12-17,4014614432,2461
mHTxgLqQAcnT,1960-05-28,2009-06-30,1487831072,1947
EkLeNxnLpVNCkBVddw,2021-03-05,2022-06-14,1135483475,4771
rLVMPxrsPdvBgvPgKrEjJNXQpOrosFWgAspypDMfiMggyqGFSADLZHMPlxphV,2021-12-11,2022-08-14,9502283416,4198
VlQqBLpsPJvggswjzjlfgElneAvGmFYyQrspZCzWOdBsBGObhrKrukQSkyJjaScpYfvdgFniRflHNxCVeqfmJoMqCTsaZzjI,1990-08-17,2020-09-04,3724166702,3280
ietqPXWWdXRfHOLrfQhseCZuFrYiNrrmybqwZaUoUwrOPoXHaaMahbITiBSjZaKqpHFgwRtKVBnAntSQbLeZmM,1967-02-06,1999-04-14,4277981930,2658
NGZAwkDBxeQaylnHevOMugEXQjFkxpdfWafCTDEmBnd,2002-06-20,2019-07-13,1785098294,4728
KTHtQjgHvcbWHzrXEoMhbUwS,1984-12-23,2009-04-26,2868082959,3886
jmIMpMynlpAstyqqdmXdBkHTWNMtcKtLvLXyJfKGonBYppnJDlfHGjlOjjkeRzsUAVUtb,1960-06-07,1978-09-03,6735514783,1789
vhCsdfQGbidHhWzdtVXEFqdfoiXhHoJVr,1981-03-31,2002-07-16,5099320214,2242
tcRAsYbxzbeNASthhBpVghXxNUIYTarndDdRpAmjvHNDtplBwncqOJ,2006-03-31,2017-09-03,1133316415,1053
VTUPZpMGWKmSZVA,1965-10-11,2007-05-22,8157040208,1550
MvSVPWZvKReZHyyXZRIpinawHPLhGLplTaVgpcNnpTQZDppqScdW,1954-08-13,1958-02-07,5146963543,4648
UrabKCckxZClWKqKabftNyzdIGazoxXipvEfqYMzzGNVAZTYsPgCXNoBrwbtGOgXgLAGoYtnvXXqEubsxMHU,1951-12-07,1969-07-05,6468982966,698
rNeZECnFYJEvtrArSHCKmZRURBqJoaMRUyQbnHuGeBzBbLJZGZLXvCFNlcyFXRvSkliIL,2011-05-02,2018-02-08,1882087902,1139
fWOnxPMhoUgvhWZPGxHkttPqUUfUxeghcHaRExpSVTbRXWdcLDvYacghNKXobXoKoPWsvbqbSCbiiGrfCCMOUrvUrpDDkBJ,2009-05-13,2013-01-27,7872127445,4118
AbEFaWbVEkjvcJAVvMbQLbyEfvMZhEwznUSHgyxSPARqJLnHZvMFVlCSyBTsWUUUmRubXSAokOHieENqLZgVXVGrgmtGMKv,2020-12-21,2022-08-15,3617253996,4296
qYbTWOLEZCharUacfLvbOiNPthzegnjAdwPGhlCdVIHkZGlvyKPwQQxbYfNGHyAZwQYVHbxNiFxqvYZaHgFdTnnxAx,1963-05-27,1991-06-28,8047439613,4193
lscAyIKQzKzXRkBtKmgE,1962-10-29,1968-07-16,3853225175,1254
RExECfrFklxrDRLqhNEZiIghmpQSPydbSoQpiwc,2001-11-23,2021-08-01,1830591443,352
DqUCTKMljqdSwOtJOETmauNunBGrRRPNZEZRSKIvRnJEwcGRRMIOtwBARhnwtiTLQUiiEMGtVUtZlOEDNvNTANtoovBH,1980-01-06,2003-05-25,8692380360,4511
tGtoINTJDMjvjPsPqczzzEdMhGCDfkSHKHXjpkZfgxGRnfRHrnYGvpuJWFALqybCOYlguqrhgsTyKgRlXycbVowOGIuRzs,1955-05-23,1955-12-14,3072334940,4176
sSqzPVRMbI,1972-01-08,1994-05-07,2868695333,2693
jMMkZXTRjvntIRaawjHHRPqNUFGcXyaJQFrhTKwBkbSGmZEnTwFvhJoPABbTgAOnu,2020-03-19,2021-12-20,0036428348,3983
RpXIYWAFOdiZavqECi,1981-11-21,2015-03-09,9606274403,1643
XfkuynbUXeIezYuWQWsUJwryRQbanfupIpFBRNStcOc,2011-04-26,2015-07-29,3891120034,1346
PdMfhnctEvpDMnlRmxTzhlBsRfXbRxXrdTsAbdmqEBvWFqcBKfelQXOGPFAsCGCZ,1984-12-15,1998-08-09,1113440600,3361
XxciyFXcMRWMPqZeNHXGvYpBPqlqubXIchYkRQfEHQ,1957-10-04,1994-03-10,0323436949,2907
JcMxYfajmPbUGjeskcypOnjtQbsUqhZlvXcNBnYzJNpimMbCQOwPMPelyDcmMUFSMMDfYlakIeJBqGODvVFrpoyakPaUoh,1967-10-03,1983-11-27,8410526491,1929
MjhURKbkJAeodWODGYPuEQgaJuroitIjCYtQMGGQCVyKbCKgahoLjMiXiCPfcrZSYKlNkxdmnxdmWyXb,2008-03-25,2018-02-15,5697560971,1809
VodJxIeqSiNhTQmxwMUYfHahEcDSlrRIwUZEScXjCjgCkAREsNAcOWrGpmdmUckcfDkPLhHqZFqfwXhmyMtJ,1971-05-12,1997-09-06,6320263771,5000
AbEFWnGTEMewayxbdWUbgaimaoAasdDYFhabukp,2019-02-04,2021-04-16,0150749868,3147
gvnxDxzFgUjebzwOduzydwzhdyPUDkToMxprFUBtOujfVfEbcSpBSeFbGBWkFhZpVXGwCslnWEJUKgtVrslZqXQIqlNETp,1983-06-09,2017-05-27,2968573388,3816
hdQdJDnfGAYDHDebMBJAlxKtwYIJTuORUSIqfiWciIhbVkinxkqOhPYIMxjFTLtIdYwKYJFcPDOGRr,1985-08-07,2013-08-30,0408049133,582
sTHlvuQcpuOjCslEfVrMRRxHxiNDjQOIayUzlaRZua,1983-03-19,2023-06-09,6162862522,4632
vCwelPbQNkZOcwNXTFRNEolTTxdLrPmvtqIVgyUOWHGLoiREUAzRwFYhIFXqhqbEITq,1983-02-10,1986-06-03,5611042628,709
XecxPuweqRvABiGj,1968-05-25,2022-05-06,7144873109,1899
AgPFYPQSVVUAAhUpaWmCxpR,1966-09-05,2023-03-31,3362501038,2834
oDXYpHWDNmDvHEonIyRGAFhKEIGtHsPbltTnsqqwegDkPksEKmzArsCiDIdXzQ,2016-05-15,2018-03-03,6379672984,646
zWJcyHjJPOJNmuCaKrDUGDAODtvCVBng,1988-05-11,2004-05-25,1905100966,4300
qEOvtfKDMFvQvwQQRiBlKumPTWeOcUVtqwvnaqMBgELeTpoDGojhlZhxCFV,1966-01-27,1972-11-07,7102841279,636
DvYQUYwDRfyEhUtKcOkuvwBvHcuHQJcFPzrJwsqQtNramLHrJLQmAHcCMWkXidPXsfsyqjQZRetMaFZwdVmgBL,1991-06-19,2013-07-10,6332071336,4029
dsohipGeBGeMAQjypuixKRhebIVlyjDMTEhSbHhY,1979-10-04,2010-04-21,5926033668,932
leJyxvKJQCCWtzGeyvXgrcYeYKn,1977-11-13,1989-04-19,2802132528,2336
fnsPSowBOJlrlnbjHNMwSaZCCehcSDRFMfUKdXdrtxnBjBOsDMDDgHnBQt,1958-01-24,1970-02-05,1628268753,315
IPZwRaqISsYijmXbGFStBgRnhebFXCatgSjlUQmFcHswWAVrbTxjxzzFroaiMIyECjEJGmQmQBJOtKBLKbtQBtVWkldOxmFEdb,1990-03-24,1992-07-13,4764335065,1602
rCuwYjUvxtdDIeKNQOVqtIUZOawLHKDinjuSXDPvJmLlGKaqZjLVwETvneQziqQRjXHQica,1987-10-19,2016-12-28,9275999385,1238
xMUMyKXqdWxSGhAHMEpCQVBcxvbkDCwGvqVPrIWhHsxM,1955-11-24,2017-09-15,1352292637,3943
vzIeonALUxUvTJxtALPEHtakyccKzqZtQCbYsyStKPJuAUTrCFztzsqrjqpdxheWZkOHmGn,1995-09-29,1996-04-25,5773311910,3563
RMrJMaXNVtbyYvLGDTAZPQccuNnthaqRDDopTRdpmcGdbVWCtXzu,1986-11-09,2004-10-05,1476468525,4195
BgluLGDkWbqDkXtzWbawrNiuTTZOojkIWFQGEQjrUYPIGoUiBlhOdDtoIdqjEWGNlXDhXEpPZsVGsYJCYpg,1978-07-14,2017-04-11,4247818384,2278
FdJDmFJgJbwgDGVJnRvBXtieaNosonqNGWUwseJi,2013-11-10,2021-04-07,8251213227,2722
CZhZwkAzLecJBpdpgjiAISHZTaqZaNmuPCuUjGhYDaGcHWVOrcsovJPFB,1999-06-04,2010-07-21,7611563204,1936
ciYMoWBaAlAcQlXHAViEhSoNxLbinVWybGzyQFuJvTbrbuVOzIWkWVKgmIkLgEHFPmLceyfsWwPMazAzQSPdusgaCSHpj,1993-05-06,2010-07-01,9409217605,2123
FlEpqGsDfYyUQKIXhElGQ,2000-11-11,2006-08-21,2132309601,1918
dzhRXPZtrusrSlHjrbAtfNITzBeTXacAFaxQyStzYEYEj,2009-09-25,2018-10-16,0329326307,3539
DreowScFVljQuPznZRCxcKtGWHbGJBpmmuMOQoNVXXtlpFqMELjnsZdLXVeZdUJtHHsdXLshfMPoXcATQmdWkHbitVwLbJykpn,1977-07-23,2001-09-04,1945984432,4036
KlNimvqahRZfW,2006-01-15,2008-10-02,4066247222,936
iRJXiBgMNWZlvzsdlyipdZtPYJDsZjYrVQKpRVIDUmxwLPxEetVc,2022-03-18,2022-05-01,9194260073,2372
jAlqgmslsfCMdGHGlRlXIwBONNuYeTLmGGdZdMki,1979-03-03,2013-08-09,1774364245,4327
OCoxtQtyMFBbzrHTbkBOBzKfaYTuTqfMygoMwwhvkJNOfOWRTRHLHmFk,1978-12-04,2015-06-19,6547962152,1821
pkcTBlfOOiEKLMGhdRbYuyjoujdFceyVKSG,1964-07-14,2005-12-13,1796979827,1238
YcrlTAUdBWXJzeVxlXLVdMgakvKQtxrvPPaunJevcQrSaNNMmAnhQOGrTbWkSzXGKOGJKVHUhcQx,2007-06-28,2021-03-25,0804646783,192
dPwUvmCzafJINiBtxdLWnCMfGXQMRYZTeznCkryPrEAsecMlvRPpZLxHkHTNHjDeYWoCyx,1984-03-02,2000-04-18,9790244723,3784
asJMrRuMQUabMagXfo,1960-08-04,1998-01-19,5547022603,2566
zYpKGPwZwkyIpxKtaiitNFaEdefjVsIRmCLEfuaEMfSBoUsM,2018-06-09,2022-04-14,1631362975,583
QqymaywgMwMALqetenXKrVPmQYAIFcQICmcFXZEubYnAbdVrPuAxNfXsoVrmTHtNZfZrQIUhZWRVuvlPFlml,1999-04-23,2010-02-01,3533273068,3077
vklAFMHbBNswsWmubGkyOhkHbwV,1982-11-08,1995-03-29,1074943593,3036
PpBUewCkLcrndhnIhHEFgLuNXULWmJMCxXhOByappldXrHmXfWzgZSHCNJMhHITRdY,2015-03-04,2016-09-20,1765428941,2193
MKsCAPrUdEbBDhblTcFNUDcY,1963-11-22,1985-08-26,2378455134,4501
iApEGQeIsFtEpqlddacFhLFDigtHOCPHHUlNCedZOmppfzgKsQnLiNlbbYLtlyAkqBqWnRlAuAWyiOjALELhKfFOCeznAsfEl,1956-11-27,1992-07-27,7097569550,308
zVGtJaampMyYmbabcW,2011-03-29,2013-03-10,8065612683,4553
xHzZrJivBTQsshLuuzPNvMSvlRjEHYzAJCnwxhalZgKPtGC,1996-06-21,2016-02-23,4768263607,4008
FEqzjwmmmoICznzOfWTnogqfeOLypZTyVNJkoXrlFPgdValYLXBsLKWEktQMnoXnXqskaRF,2021-01-05,2023-06-13,2258618254,3355
PJQhdDdcYbrUGYusetqnZJtrHUYubGA,1990-09-11,2013-08-16,0242596230,723
mfMCbGkPOXqIaMYAeVdWIAntHfBqredRaWxvOTVqslsazKGSVTjTSVKsidQdLlqkejQbNDIHrVYZbgPFDJXoGcbjZkJtKObXg,1958-11-18,1965-11-07,9743845770,2835
blUltNKBRIaAFXprxH,1970-12-13,1995-01-21,5680793445,3383
aVAnzkjhhZYCOcZMeRjlVLuDzfIGCfaQQNbfzLDJEVuwkPRsRSEuUeaPGfB,2006-08-01,2021-03-31,0389666497,1123
wMnPfgqOmvVrnnPRhNNrXrNEdbUeJnZDWCHoMkWkSZwXa,1983-05-14,1998-09-13,8087428216,4253
dCWHOoMKySgRTycpIzwJdpNaXTUNruspSPOWqCByIvVxglIiUzapxcuiPhrcNBIeyWCHWLVoqPdSsqR,1966-07-23,2015-04-21,7573919660,2908
ARbQhIcItjnzwxxQQQSMGFRPtipTlGlZApuvjrDNirccREvxCDrDiqXslCrMkOJtJHZPqHql,2000-04-08,2020-07-04,5568558650,3368
poDQPzhoTuodUwiYWiwCBqretSXRmsCzWuVmEsnZtFqWlFSHHlbZhvpscFDEgeHfKOvwuC,1956-05-28,2017-03-25,2404171264,1734
FhkQuobuEfThbZxqfbMOMOrnzmArjkYTTswMHCaURCAsZYagkBVUeLnhETrnzahXuhKRSAgAAJW,1960-10-27,2000-02-17,6909311998,4128
rddjrmrHCYdvfswboBelxOoWu,2013-08-27,2018-06-26,1932113206,4351
oDmVprRZGYaoEwmycEdCWqaHySuDGSmsYzJLCrspraXYMQshDlJHWZuHbfkUGMwdCctZHJJmMJIsTCOAxG,2021-03-07,2023-02-16,3962949893,2016
fXGRgoUFgmDKnsReqRhiAhIojSICdlGDyvePZjzKwXifNNJRcoCXEwykEIZksjdYNxVkgNihn,2013-01-15,2013-04-13,6443513837,3681
wBEtACGtuxJdpnhBMuiRdjPFW,1978-05-11,2015-07-25,2371633611,4825
CwrgmnKzdqAFOHZmZcCsGYkkdXwJTht,1968-10-09,2020-12-17,0759111895,4038
crizdJRdxTH,1951-08-16,2009-07-13,7024102238,3679
XDKKHoAhwUkVJjQRJiokcLFKWxejtZxxutJKVLf,1997-08-20,2006-03-20,3492719347,694
KOmwZKNZVSSLSlhlIwoVnKzlHlNCNjdESZRGuKOGztCMK,1970-07-01,1995-10-18,7246233837,2574
zXRZkuopuduTPlyEOzzauIxxcNHaaQRYmWtXpaCctJJkvnEeEgMtXtaGLcSdOiYJtQvYsoh,1980-06-21,1983-02-14,8363621828,877
kcDnkjrClJRNiKDOcflqZeRnwbAFtvXwVOSTYnSmGEIstD,1969-07-10,2006-01-15,5050282666,3226
ritJzuPEzMvqFxjwszEQolrJXHSpQPxsgwFYqBqpBhROwElVMcPeaqvwgCQRIirOXBjIFXVUOicZuCA,2010-02-20,2013-11-11,9611647252,2627
bDSSucDAoKOFApXRAViQJsYOahzASOaayNFZWBKMQfrUGUlAllzpGuuIAJMgEkCcYFbQJqjowIU,1994-08-11,2018-11-29,1310562988,3592
KDihbfcAodm,2022-07-31,2022-08-25,2136667205,688
FefZzRIuhhyekelNzYUVVQBiskDAXnTdetWJzwsnYyGkRCpbwtJhHBXWJscFpcgCwSVfpFsLjKHVcFGd,1998-01-21,2011-09-26,8363621828,2124
rAFbcdBWGCOhZYpDLgnqNrvPeaQhLrdXkRJXEdTBvmzJXrwnggLKbPKAqkTFexAHxVEilJAYdPy,1962-03-13,2005-11-15,6806761315,1909
dnSMUdAlUoFjEqLREdGaKUiWWzIItKgubxIWgXWoWchNuCxOmFOgoiwvOiaZQitGWZlklltclzuTvdTGCyYInHOVxYd,1993-08-29,2000-04-01,7533522667,978
vjivICzwQLHnYNiktwTjbFzeiVPJcMxSFdfLibdUfoeFOYvPoSTvxCIypfFcpWazDTaEFlRQtOjerOdrGj,1971-07-27,1974-10-24,6840897572,864
vgrhtDdYxQKvDMdRYNcCbFVwsujyYxlxGVEtoRvyXYLXYhYlvADgTXoGbzvZridsmWobxIMZJrxENGpCmiZjFiKWSyft,1995-11-11,1999-11-03,9960299376,2885
jrAJKrcnLDWGgWgqwVAgUzBgPELEyTxpgdHnBeATILKPAlvyUSOcaXdsQXhadOuuEyJpytZdmxtfjMBR,2010-02-14,2022-06-03,0519228247,2778
rdUUlIYhZpsYsxSKCSWGdYprvWyfhRgUBCacEycOltqaAcRXoTVWQgOwGIITbqKUbYgbgsawJhJ,2018-05-21,2018-11-23,6829368295,54
oLmMkLaUFXmTrhwiolqihWvSYnnFEBBMOq,1964-04-17,1982-03-04,7813959875,1268
uVIfCkVROqwKQvDFtKrBzBmWdANSuuhJSgWPIaEPghoclCryfOp,1952-07-12,2001-05-13,3442489182,1855
eJCOfCwonJAHFlRSEWORrCxlgSANkdb,1992-03-07,2002-06-01,4829118488,3590
gFXBLOmPZYjbgLZNyhclubcYjNpNovpNhVWRLTbfrZNGXrqHKXF,1980-02-22,2004-03-11,8404916868,2466
MXuIuLonOiZKxzihPMlDKMWJmhcUIggQZApZttyTHQdvEhXANEfgyqQpaGwzxmGav,2015-05-23,2021-04-19,1876907688,4078
DBvTZBCJNDeYhQNAaOmEvFykSRfmJAkGUO,1953-05-21,1990-07-26,1416046254,3625
rpWloZyIlXkyoGSjlxOyVXQwhidvy,1995-07-04,2005-09-02,8984237214,447
TLaCvTEciMDxDfxwRibOeePcbVLtRB,2007-11-30,2021-08-28,9140870270,2990
WFXMppvXvQOPhpKEiLUMApzmswOPyFRPTrZeNpXWOgGDKMxJDpPJIVzGwqbVhbgDgRcctbwDRVNqxyqNiWDujJXgh,1993-03-23,2007-12-12,4268120325,4870
ASghGjUCqgKtLaYtQ,1992-01-26,2004-09-01,5804465086,2480
nxppsOGuSGrRabqLTurFpEZQbDBbMamZHczvUlWIrXtSkvXHRasUsGdzZTxIGdOHlSrhWddqezdWAeHkSSLYIMKvmimbSwgTuig,2019-02-05,2021-09-18,0686378071,4985
YBTlFSbyFVOoMRxHaquOlofGoKfmVYRTzKHEZgVpNKpFlMYaANHsrwwgMxdfZyc,2003-05-02,2004-01-12,8796246639,1946
qWTPwtgqVrLllONklsNdPuUxRqFLmDmNfCVXcfExmUkttPComHqRLnoQzHdVUnfyWgVPxmNi,1959-05-16,2018-02-26,5826161825,1660
