REPORT_ID,ACCEPTED,EXPLANATION,PENALTY,START_DATE,END_DATE,GUEST_ID,RID
1746,False,ikowKNFYtaeBcJzplUwUMeNeTHVhNoNUaEHTZUaGEYSyWVVpSBrOLXmdaagOwzVmkWgKlhFREqKliDnFegCvmeMJcyxjFRE,683.04,1962-06-24,2022-10-17,0532587692,3847
1747,True,fDeExGOMbhNxoECTCLbWIMTmSVaZdmRVmnIUzAMhBWDBJ,544.8,1979-12-23,2008-05-22,9048103712,1352
1748,False,wsBlifpRFIeQQiWlwNtmpXopdQvSoFlUuxMaVXrecvgjzpcHRIwWxudVJYxbYygCQAJqgauiSnbJBLHmxixlEnudmKc,73.6,2013-05-27,2020-04-03,1907803170,242
1749,True,MLwATyUibaKEjQwqbVyQWaaxNFEHIQOipOiHewikPVFaAfvuziDbaUMqpqurRNDQacXGZIGNoAEujCQNSihLDUXdqNStrZRkqkGf,921.74,2001-03-17,2018-09-27,9797844865,649
1750,True,DjaMxFoTQEHxNlEuYcQBhSLbOfqHxCKvfKkHGcIteHcnlFZUrmbWxceWjQWuRsYuZuLBWjKOSfFDXH,378.02,1957-09-17,1978-10-18,4418583339,4795
1751,True,ZVpxJitlgEaEqQnvUtuChGOaWYWRyculYKBnkLmBHxCEUliVWvEIrpOhYmGYMgdbUyiDWcSooXznJSQJxjrusFFlYiXeofcg,158.36,1965-10-29,1989-05-19,2962036590,2564
1752,True,AMhuEvekCkADjTdUSrWqBDklptDSEgLAKWfKuiXHccUrigZDPrUvnnoPL,498.32,2014-08-02,2020-08-24,6936078239,891
1753,True,lzFNODkkbAgqHQccsxdpWZtiSCLsp,765.58,1953-09-27,2006-04-21,1394855697,1223
1754,True,jEEBiPkNtcnCzkWQlbLpVRiGutyXdljzMqdPQTMpkeKSLlDbkabKuGvJMFFTZchMymDWaqgqyohvknWsIoSmvcNgKzUbw,359.2,2010-10-15,2019-06-12,9992587540,3354
1755,False,kxAjKtPCnimugIExahSQuhsbGBJHyWrUukQEjSAKpuDKZSyeaFWUQPYyPNUXWwVtBqIFjFVpA,760.55,1975-06-26,2015-06-22,4092580560,3433
1756,True,ITdBAHNvjIKDsiWySEWrICSNroWHWgayScAnDcQvnVdnYLoXIdtaBWNYSymVZQHSmfhPrBfkPYEwjgbhRnxkhcVM,277.52,1969-05-11,2012-01-28,6898289422,1017
1757,False,rPTNiCPziorcYgVGCuCNQaUbHcxlNKFOSAJlzPtfCQaAVptauCRcQPuFaFDmHyIahnvZlDbDWiVftncXX,770.78,1998-07-31,2014-11-03,1885696718,2417
1758,False,trwpJNMtmZZtKBBmzxesMAOddeP,240.39,2021-04-21,2021-10-04,0522178309,4867
1759,True,NllRKTjFuIpSDlCsxfuMahBuarReiSPqjNaeOvzmOpMFWVqrGpVAaMaKWfXmHEgoyBNUfwmZ,917.29,2015-01-28,2015-03-28,7904669268,1255
1760,True,sjiqmXVuHEtdCsZkayFvKfszbHReuiJsvIJGAqbzMFkkSvGaBCYFRyIywoENPombbugFepfNZdjEoGKiJfuFjZpS,786.95,1963-05-13,2019-02-08,0310443832,3307
1761,True,pqfCFVXFLopeujfhSiWnkbThNokTIZTObSBvHvfDuYqAEmiQMZOBjUBQARyQnMrjMUUTPRfYxsJ,814.53,1971-03-04,1996-07-23,6057574740,3860
1762,False,mBaoGCqiYhRFvYUfzPtxlrzqCTxkqhGUUtNUspj,412.47,1970-04-17,1973-02-13,1604657405,701
1763,True,kbBGTlsYUmMxSmrRoouqzWugdhctGVWLpGURuqryGhEwbRTFJsNkXiOEqsEmbecWAqnvWCrQGm,105.12,2022-06-02,2022-08-12,2386374463,332
1764,True,SvGCRLBpvHyJnvZEvmNaUllyIglNdPFAklSGaZSAtRwkdzeXeZKzuitutEfZzLqIGWnrPT,773.2,1983-11-22,2022-06-22,3245618442,97
1765,False,nXWsutlftfNKse,408.9,2000-10-18,2021-09-08,0632991900,4751
1766,False,yULVgKhdLKbCXhaeWLOafaSfrfUYDRtgVkYuYLKSPpDHobVVTQEZEXtmJBIfnA,197.39,1976-08-27,1978-04-17,2367978773,4883
1767,False,VGnSJoOeug,22.96,2016-03-04,2022-05-12,6673256856,2952
1768,False,XIWTEunmHstKmuaJnTKTjQVVrUIZswqArJVqfIEnXYDZIMhMPMJJRaZ,963.63,1964-11-07,1986-03-23,1857615622,2174
1769,True,TQbPtFdHxJYuiZmfcjHJCfPSewRFsWYfEjjSSzUjKldsYfnUeaKfMZmxiyrn,911.85,1988-09-17,1999-03-04,9953368935,697
1770,False,JapzacAcmCVsmWtXdOUWrMEnXoczeszrDSAkETaqlCritXggDYcZBpKenmOb,44.85,2022-12-12,2023-02-28,6270465577,1429
1771,True,fcbAzvSsHemImFvxeFgJnkAoWOkSdTjliAmxqrfefPrJWDGmkXJhdVAwJFlBrTDdoZq,686.09,1996-09-08,2004-09-27,3833824785,592
1772,True,BnkpHIGEZEbwZkymLLTaYfDQGytBgAUuoCEnwHLGmoxFCvxBOuBTwluwoRssqUYjyDczEzsxzwxea,731.51,2015-12-17,2019-11-29,1523133465,245
1773,False,tPLogPdtcFksvtvOFcJdVuTI,455.09,1975-06-18,2008-03-16,9300622804,866
1774,True,ipMXaGHZSAcCpDDOMRGgnhlopFsGLjANODKiiKAnnySuQydnFOnScRNx,445.23,1976-11-07,2014-01-21,9457141983,2006
1775,False,xGOwbWyYRWarEUoxjtiIFnPARyzwxduYRqsYVztQeMiMTKyUDPGYDoeivkWqHIdVilcApAJmDFuwAUrbXgPilBixhCANfqrSApu,19.75,1952-07-19,1978-01-14,6140866746,3460
1776,False,esEZqmxJXbpqlGoYkKOdmrcqaOXFvQxccDwGkFpwiOvClcduCChIRMoJnHTQsmDzGHcdGHIdJttsUxGJl,690.74,2009-11-14,2019-05-29,1677761765,40
1777,True,uxXceoRzySCkjFtUzucvhJXbHGKKyGDgWvUXzcpmAPxoYjudw,505.52,1975-01-15,2000-02-28,0071799180,4261
1778,False,sYZLXWwEAARWtzoOorHVqST,207.08,2022-11-22,2023-02-06,5270851600,381
1779,False,rIPrWbqcCl,134.61,1990-02-04,2005-03-10,3139755842,1837
1780,False,iBUJQuLYZuuaIencfoEnhRciqmWkKvmBNp,918.91,1977-12-12,2013-06-25,1165836813,3017
1781,False,ajcmcFCFBMtBEYzFsgNeUeHckVxsnyghWeQQBFphNwiSPHuJoPwLxVdlbkYzwdGCKDC,93.7,2016-05-30,2021-08-09,5531374035,4018
1782,True,HdOivCijvfGNpiUcddbhAMIoswjQvxMVpPAREHhirhEPmuIwvikrVohrUIqhya,950.36,1973-10-15,1976-08-06,4735057406,3773
1783,True,dwgUimfqIYDcAAZXNYsyBMTEYvbAQnhajrISoOL,833.57,1951-01-30,2000-02-29,8139739422,1743
1784,False,fcslHdFcdcUPJDdWCNdFFzgzMMqtlHkoyNWvxPlljdJqDZWMZaMWrVgFySaObBnsxtTIEAXifiWCbRcDSktprOs,141.59,2000-07-28,2006-01-05,3236486243,1563
1785,True,VQUsJFnehaVgmxmDpkXrfrykFAlTyZXdCbhUMtwuEmfbtXdWqxGHEvHFlMkmtlsWTJskUIvXKBMpRLWNBCmOszosBZc,300.43,1980-04-01,2013-06-01,0054464147,1189
1786,False,kfVzDyEbphtBfnxTPKHFPNNcQXybaAuBTgZGngTFdORXgLNtdNHUHKHZAFUGRmCmsbgZkEXpDcIOPLmsyPyJVMSaOrbfo,175.66,1959-07-05,2011-05-01,7345303455,370
1787,False,rkwCzADxnOKqApUEyGZlGPuWalLsgNxnCRBuGkNgNHrKLAFiegBGBNNvncMxtsToCxjOExeYOlAaMmtyL,136.12,2014-04-08,2016-08-01,7927915230,3673
1788,True,jGyXORKcvOWXcUpwvHLWXiFctxVHNfVyFxrOTfjFcOBUuExsaWDbmjgvXvLdihWOolZjOfA,536.4,1983-02-21,2001-08-21,6496535835,4259
1789,False,rwRLLaUlbtnLoAQkBjqIjpRFmnuTLapNZqXIbsWCdLXsAHBwajlleBcOhnaVleNgVZRkdiBqJriSkkrOmqcANECgtfv,880.45,1980-03-14,1995-01-22,8350231103,3528
1790,False,kyevxyKnSInwkNQRs,257.21,1992-02-28,2006-05-09,2472682890,4553
1791,True,LBoZOdthPemhuKgIs,68.64,2022-09-17,2023-05-23,8266342414,2713
1792,False,ymQcWBKsXcnAyedbShcgDHbbLjxmRCSeefeOvmyaRueQVXI,37.59,2001-07-31,2023-04-28,1336920345,669
1793,True,NUijhgLBezXGOZVqzYEgB,676.18,2007-07-25,2017-09-12,2394879004,1776
1794,True,fFWYkKJkUMMzmLdCDxTzVdtxxxorJtUxpRhElLKvshgWnADVuhSyPoxsFTeAkoQBxnSFOQTLHJfyrvnLXjdnrCAdsFnvvamMD,239.98,1981-10-15,1987-12-15,6018818585,1156
1795,True,iKyjuwqVVJEgrWiRWRYrTogdnrlLKjyTjsWIHoLJpn,740.43,1960-04-22,1984-05-30,4627277557,1517
1796,False,bIouuwnqqmxNEgfIQFylIZHVBTMmrlIPPtTZoXIdNYDHnHMTG,436.1,1979-10-30,1994-01-26,8719741114,3350
1797,True,imnmTAnOOBRbNIOcjfHvfPFMEbBsbBpCkAWXSqLTfKqSYzRgYrjdLalKpBKZuyBieKAxPxzrjejSnpVFuQdOYDCjeoU,845.27,2004-05-09,2021-04-27,4157694059,4454
1798,True,GWOtchhmwqnneDAEgI,728.65,1992-07-16,2016-08-20,5826564404,1306
1799,False,bYOLhxFqOHcjXPAXJIViRexgNdAfpx,775.66,1988-10-03,2000-10-31,6206579966,1707
1800,True,NgTWDwCOzNFwaEulgWSemWtahTWLeQNKqiWkaeDgpqcaQxLhVZEvgarXhHaimWVNI,483.69,2003-12-07,2010-05-31,4222411520,4482
1801,True,UFmznyUGnjcqtDByCRvE,506.3,2004-07-19,2017-05-07,3546159879,3280
1802,True,BFicpptZHZofulZlEGXAljQONhsTKmGdcsQjtL,854.66,1983-07-24,1988-06-01,3861654401,3011
1803,False,NADPhLEbjGYYWHz,53.91,1997-12-18,2016-11-27,0052325712,2200
1804,True,dltzfahUnmNLqkheIbGtGqXyBgatcdsCARgSOjDmFNMbgzmKsYYqBBeaAyyjZyirZhFWNmfpKocSjLDqSaWhcjhbdAsVYsjj,149.13,2010-01-18,2023-01-18,8733434285,1100
1805,True,tzjQvQBsucgobHtnJWIvNWCGvixLrfXq,806.25,1951-10-31,2009-03-09,4292880839,2998
1806,True,zxQXAwWYxSdwPaOgVswEVrByCAsZKinmKvHkETNDfsaLraXLQZlMUBjGLrESHSoLoSAAbOPcBvTeAZBAbDJVla,620.82,1974-10-18,1989-01-18,4838677641,4679
1807,True,wdcGqwtPOfyZnjiwkzxDmAQqrYAhsOOQqNxsslWpoesWTiQhNEZdymbzTmcMSjXaRPhJXXU,701.75,1997-08-07,2014-02-16,7602734042,308
1808,True,lCbhQAKQKSgpvTKUPHAeNlrlogkjLQXzRoQIqDWmwjFAVqwmlwHRWoKOtWncXeyRGqROUtGDOJLjXhyYh,636.65,2018-05-28,2019-08-02,3926823129,718
1809,True,eMrJhGaGFFGExGscDQQtTrnMvnlDJNuPSQoFSZXOkFWHShitauNNZU,81.09,1975-09-17,1997-03-27,3963291132,1474
1810,True,gCOGnpzFqCIbXOamOSyiNXImRrShSjQVUALYKahmUspwiasOUKnpfBoPolW,214.36,1991-12-28,2013-10-22,4163534135,2032
1811,True,CxweUusUHGUgWZokVqRBYOwIKFWAzORQGGFxcMJF,606.15,1961-06-28,2012-05-30,5563911789,3777
1812,False,QpoCkGNHBwTyMGdAsPigjhFQJh,882.64,2001-09-16,2017-06-16,4761099477,1816
1813,True,YltTKCLAUvTjtKhCM,973.81,2018-07-23,2020-03-16,0258805342,4108
1814,False,RbdDRECrMoBMQvWfHWlCVxFceBFPUSdiQRXmcxlxEnWINtWaDieFxNvOrmhwhjfvHfIdzkrYQSpFcDGcXbveI,45.49,1995-07-22,2004-11-11,4096861819,1132
1815,False,xBZPVOrFMBdNjgxkKpkOUPeTad,903.74,2002-10-29,2020-04-13,8726339922,2533
1816,True,SXMYjiDHdRLSgLgJYgCUngymMrzjrMjAegVXrJaeODtOtEwkggerrX,989.09,1982-11-13,1988-09-08,4690482646,1326
1817,True,tdglaZwOuddjamPOcdJzMLWHZWD,901.22,1979-09-25,1995-12-01,0507913785,4567
1818,True,MqdfswJxuvDfscxXeiFDzsHGPLtcsLPQCERxaAsSIpUeYfj,48.99,2019-03-30,2022-06-17,6869324071,1712
1819,True,pnGEQKIfFssDnTzDQrPGHIBwNoEvkLbkjlMzTOxZXsNTbVyiSuehEovjT,852.67,1963-04-28,1968-07-06,6115102135,2614
1820,True,WSfGCRJbvZBcwbUuqxozLClNPqROIQqDscgsNqrwYpnvMNkitZALHdhjcLMk,879.66,1980-04-27,2022-02-19,8109159139,1457
1821,True,rkXlMQfOfECdGUpKoXWiJoeIZUQAjrIDQVMyNStKzRfavNrwKaxvHHrnLxNjNuYIurY,374.31,1953-05-21,1990-07-26,1416046254,3625
1822,False,tpnpTYFqaELGTLXYHdcXeNRTdqpwo,18.72,1993-10-23,2013-01-08,0177741332,439
1823,False,YqoCixasjksnzApTJDgoIXoFyqHMRIumEBKshuztdvmqdrkrtbOiRYUfTtZKcUjyQYzwhRfKtZQhH,628.2,2014-09-19,2021-05-26,7746734745,253
1824,True,MahNFcotdOsBZVXPWwVYkMcUQKpnNYirWparZrmIOhXvEZvMYCtlZtgCF,306.65,2004-12-08,2013-03-15,6291786777,739
1825,False,YypRxwvGzOsntfAkKlPBzXFPeXAMdxOztirBbrmlxKiJkIsQ,29.83,1987-09-05,2000-02-01,8161612458,4612
1826,False,HEMGmditITXFCmzkgNmquZJCINElxKspWBYUwgwbpmglpIHKcJubWp,677.1,1974-02-23,1976-08-14,1530810762,1133
1827,True,wYosbnXWRdfwWB,617.0,1997-04-17,2004-02-06,3840360703,2513
1828,False,MGCvlrSrhyOtJ,942.66,1956-04-15,2016-03-19,7747939158,4458
1829,True,IStGTjpobApNahBzBUz,721.55,1991-09-07,2007-11-05,1154120270,1959
1830,True,OYhDiVUeJLEIatiaYdBkFOTdTYEnTQmpytyIVyGqtjBDlECWnsEHXSJdHHdqvtLiqbWYfblfYvFZBLlLlWPoKxryyEHpQff,368.77,1989-05-22,2018-12-21,2285543266,3033
1831,False,TQSVVKqVXsPuOhkGlTjvLMnoBNc,999.76,1971-02-13,1983-09-25,2740784683,4066
1832,True,yOoZrKfGtvvqnPcyNNHPeYCdKyyCjLbuLJqwqChqzOJYgIfQgHaJadYQalIK,619.88,1970-01-16,2012-10-05,5165335738,3929
1833,True,CCddiuRaataTvBBgowcLCVGBzwhfETII,696.58,1971-06-13,1995-06-09,8042663582,220
1834,False,MmAdCXOCoYaFqrNqVVUngyJCJuOWqlvjINmjqmxJtcPemmpdrKEmVCnNjtbAZVrKW,799.79,1982-01-13,1987-08-21,4501369121,3882
1835,True,bGekUDxnVayVepDBQBnsprBkZheQeTDRETOZecnAVGKDpxOFNqLrDYLYeywgZUhmYoMZhwaUUsNMCXNxYjFT,605.22,1951-01-18,2000-01-09,7046942106,3074
1836,True,uNEgNnScnLjwFRInqGArYaqCgwhXmMtPdhneykHIXTSmIYHWaNwwNkujOlxwqmiGlrrTDhOLCtIKzfyXJSJvbuIvPIzNKuHCHe,412.54,1950-01-11,1967-01-04,2942808555,1249
1837,True,ahHuPYLadjYzRGGnVpPmAwrMiMHsQKYVmfViMsjKKdeNYdk,259.33,1967-06-20,1990-08-21,2285944774,4400
1838,False,eipjLIWFVEbZMgychJBkqjQGYTbFfIQhKQFhELNROie,864.52,1951-12-07,1969-07-05,6468982966,698
1839,False,JAMpnmHEIYFFPcrwJpqmdQHrBtJinkSpjzwBPBFTeNJwHDHeIcxCeeqQtlrOsReO,584.12,2006-10-22,2014-02-05,5502782831,261
1840,False,QyWXShjepFydyEDoEulrDqezecRKbmAW,794.19,2001-04-25,2017-12-30,9706403560,2421
1841,False,zwHrXEgXgGzOrtOKZSI,68.31,2020-09-27,2023-05-03,2947594540,425
1842,False,mCtlNJoAsos,740.86,1994-05-10,2003-06-16,5815069563,840
1843,False,RFMOJalSneNBIJvlgrfmObuT,594.24,1965-11-05,1977-11-17,0062367336,1434
1844,True,tpCNNfrtwnqeRpdENRCQEzzVsfZlDhQwvFvQHAMJVFgHCWDUnDlFempqhDZEmlWHtqfKHOZMVObKfJJbxRKwhoFeFLswrVDJ,95.44,1991-01-06,1994-06-22,5017300388,3229
1845,False,zFhnQxZNKaEazIyFKtAromhXPlGhObuhBSgbZCfYKYoFNxHnNp,477.95,2004-06-08,2021-11-15,4373875117,2475
1846,True,IRnGpZSaFgxuArTFqqcJdXMqAUtY,106.51,1982-03-16,1994-07-22,5324847883,2557
1847,False,FowJrqUqrxhTaHbIUSTNUNsCGhjXtXpakNvOxjXfWiqJHmDfWFCUCMkInPQcjWsGTMgrPAwgUwsXuoOwTfsCnf,428.78,2004-11-09,2023-06-23,0345353392,3406
1848,False,RlbsrzgGXaJyBHjBHQRLxPbvkknwFtlDcNXgheyWvmruAyMSNkhjIJrvTnPYxq,242.08,2001-09-03,2009-02-25,0581694835,3617
1849,True,AlmnHonYYIEmPYRTaSXrXksGVhiLCwefJoWsENZeyKWbCGeAdnr,193.56,2018-04-01,2018-10-04,9365451497,3401
1850,True,YFBtZuZdrlAhoufaAYxKbPEaDXLdDPnQPzPUDDcYBLVdtzBfFCOeLfGSASLpsoqzuZhvShGCwkOyTuivGIuFpAtKyVDmJ,905.45,1977-09-29,1985-08-03,5120307328,1048
1851,False,mFFjsBvyITWSVRLbgTNnNffVROeyxiwbppOE,344.69,1974-06-05,1995-04-15,0984426944,1887
1852,True,jiRXoJiHGczYgjGTVIReCyYexBytddfRGnYAxmRhlrsNmtkTxYkFMFpo,578.95,2011-05-15,2014-01-06,8465720852,3383
1853,False,EeKzcVbWugMncfsabDvvfowsgzvCNpIYqYblztluDmwWjhRKuamqXtzLquhILAokJdGpoMVmzsqfncQug,35.55,1991-09-22,2022-09-07,2789980825,2249
1854,True,HwVdNMADfehNCRdheeq,917.61,1960-06-07,1978-09-03,6735514783,1789
1855,False,LtgPeePaEcnLBIEqzAkAMdiSbDtvfFqylQnXmimFppkDAEksFRovgZWwfFHRElmHwtmXsYvBJRblS,726.32,2017-12-05,2018-11-19,9800032988,4838
1856,False,TNplKquWHrQDvqZQnWfgCoOMgGsXbUDGWLUgnCozNiGIqipKsoqcZYbxSraimytdPxQwnD,109.04,1957-07-25,1988-10-25,3532220208,4351
1857,False,ZLyGNihtyoieDEYqpzmfuWjSKRLkyANWCtoCkcfLftsFFhUpyjRzAjZbegSulwDnJdoiIQBCmFMyU,763.62,1964-06-13,2012-06-26,3272391193,450
1858,False,jDjMjbuGBDKQaQbJxDJCNcLKjpeQIUzhfEcXcugDQPSsYITtxDuYNGuUEKvP,338.34,1957-06-03,1962-05-13,5620512791,941
1859,True,QnfxdzqBvrYrthbrOLQCuZyghHxRrgslCrgoiWeyYnfDGJqppinydJpspevsQ,835.13,2022-11-08,2023-02-27,2564420166,44
1860,False,QSaWuYAjUIadzYLUSGVCBKaXEBFydORZFEuEfMNMpUnyYJZEMJkjcE,693.21,1980-01-07,2018-09-11,2894541096,4402
1861,True,SUClkrlFtcxZkLdOjnEtgEGWhwRyahCRpAwWTHNxP,672.16,1971-10-11,2003-05-21,5502363976,427
1862,False,iAwqnORSZGXrvxKFyLfgEveURBZnDWtsDyPSMGpIQuuIBlqTAbCXTCrzIcHtb,461.44,1998-04-01,2018-02-19,6555415289,3522
1863,True,hRfYNmqXURGyehbYuGjfrCieJfDfxcggiGZglYiPNitnhUWSntwDzxkoypxuNbmWvROfWabxtFMqsYKJ,269.77,1975-06-27,1977-12-11,4711629136,1634
1864,True,TPDxXBHXDLqTIqLwddFUWGKYvRqZUdENYFTwJbyrMhWEGulnjuOiGHFXQWpebwOAMxKmlnjGpBJKuDjhUcfT,25.6,1991-10-27,1997-01-24,6786921672,1634
1865,True,YXMfiIBWHBtlEzkwSBbOrkAHzkxiifZBCztdMOWIRpyToCacJgmavjeEObQjDRuduCGgCYweAfnTWMINvNlwEwrptonoaIgDZCx,991.1,1954-09-02,2023-04-16,6712520086,2597
1866,False,GIWIetMkHHdAzJmeTTRvmEKVeStHc,735.21,2016-12-18,2019-02-18,3797207733,1253
1867,True,ESMkNQgHNDpDDXDKj,835.21,1970-12-18,1994-02-24,7834766513,4310
1868,True,AkEDDXsnuAAbeFJgZyIrIHOPuryXTAmBxaazeKUCCLVywOZqFZjlAJkDzSvcBOXtKrVRJbfCgYXqeXhRdtaWeeOCtlMQHHvgVO,586.79,1994-12-21,2002-10-24,4403749331,3384
1869,False,QGbSuHpQVkPfJfCGNKudInmekYwzbhldlT,639.68,1951-10-14,1981-08-16,5552101853,4292
1870,False,azFsszmNpwxBXoYDGb,902.82,2017-09-09,2022-12-12,6466732570,3977
1871,True,oXftMxgBMxiVlxyFBYwpMjLJUdGRipZWkwIMicXGeeEKxxZEEgtXuBUvgQaqfalV,6.35,1969-03-25,1989-04-27,6687195446,3833
1872,True,eDQSqyovzkjmswYbUMHPqsjOtMZgE,829.12,1955-01-23,1966-01-09,5793859032,3599
1873,True,abljsmxVnyyvzwtzGzylwZPhLPitChsmhncFYvMUMPjtCAexHPSorjbIXJotaJJyzhxQTLiD,169.21,2006-01-03,2010-09-04,7877326029,812
1874,True,mpjdkDEyGClMTKvBNWMnHtrXlLJbHyqCbfkCanjFCZFBQlJzHGacLbxfVhBEleABBHrrobDjuLiontlpCQoyWUdSGmhiOVTxbsux,601.21,2009-08-08,2023-05-31,8257007416,1324
1875,True,QhwqAvSjRvEsjklJwMJMLXJyNLedxKLqqlcCCMCdXwhspkyPgEekoDEKybvecYKHcWwWstFNPusXuqFpCGw,7.02,1997-03-29,2003-05-02,1524336356,4967
1876,False,KQERAMqiQatPsIEFQheMZfEbOwtoiJiNHROxWufSbMYROu,470.63,1951-10-28,1984-03-19,1024540871,3330
1877,True,klPiHRAIOywHTyZLaADyBWreiisCuUrADZrNYRopcpPavvYaZTIfkKCjJtYqpMkArRXQDGDFoYEKdMBFIKH,86.47,2007-03-05,2013-05-16,0379638082,1708
1878,True,DxEcfLKMtXdfwQOtvshIqJfQq,850.6,2014-02-24,2019-01-31,1300035802,3680
1879,False,LwVKNnAKQssyEiGFAPKLemhoZLqqJZDEYikBUuvZWmZCTibEAXXAlsYkgqFCnCkNbDnvWeyyjhvjRqcdNDSicZCzYrlBHAxL,505.84,1990-12-23,2013-03-01,1017601498,2867
1880,True,tWmoOkhBjkcGApjFrfxtwU,254.94,1975-08-29,2013-07-21,9758555925,451
1881,True,krhGqRQAJTBfovSNkHvtFkhCLFaUGMnGvOiaXSWHkROIxHykiWPjXCPPycCqEZLgVCoqwmWYKKJF,374.31,2002-03-29,2003-01-12,5799505805,1411
1882,False,ypLUjvXkywR,214.58,1977-01-26,2010-10-16,6682589107,3129
1883,False,YLQvPuPEVIobjslufyCOuEMBZBldOlXeoYGlrKVelJWOXtnTXzWQhNDorWomBCZGNjf,543.6,2014-11-22,2015-07-25,9101958832,4104
1884,False,ffKAqZTeSIQOzVtQOPesbnSRChNqzwqgIFMWMraHdfQEAWhKWquPIPaxtkdyNMIDOdEUH,824.95,2012-01-15,2013-07-18,3412939168,2695
1885,True,EwgYeLFyGrreVhfxAbrOHMZkZmvFRyRHsnybToXjoHgNUcMISOybSCvYKXboysWCCUiJoxtLzEmUNCyqKkVAbD,537.7,1961-01-06,1975-08-25,8380845314,2607
1886,False,CctJgoCsRdrXFBCWTjVkXYIhtaimyNhmQnaOEtbXLYZQW,973.99,2022-06-30,2023-06-20,6882965718,3625
1887,False,XCGmiYOcFVlhWZfifndSQpCCIbemPr,932.37,2013-03-28,2014-07-14,0664328810,907
1888,False,uhYyOocPYaGrVBWaVSKP,465.66,1979-10-29,2020-05-24,0072113353,4140
1889,False,oJZkffllMhmBrDdjTyGqmfmePJgtqEhafYuXsSocsaDoszssYDgmtyDNprgzkniDQxDiJjZejni,485.99,1985-05-19,2006-03-10,5066399235,849
1890,False,VdthMSziigmPtXXIivxTLTzOiQjTHaVvhV,22.28,1953-12-24,2002-02-17,1831046646,3685
1891,False,gZNrmPFOxAqThyzwTVcWUDXMOOdgxrE,210.5,2012-07-18,2014-12-26,4537431952,3151
1892,True,NMAcncXwCtUXRmyPUDMxAcMljQu,640.05,2002-02-23,2012-05-22,8047344850,437
1893,True,pyFFqrIMlbtLDJlQusZzimozjBMlDoXeESZgyRxlRsEpZEeFXaSPerHSJOPnApTSIgbFegrKzUIP,663.71,2017-08-09,2021-10-15,5568968792,4486
1894,False,kuJoXDhjZbazcCQzuTLzSkZdnWEPWcUzgbMmcgWZ,415.02,1955-04-14,1976-05-11,2962507043,3336
1895,True,OXSEQCsZizsKmaURlPHMQYvigVixBSbcSsrkkRUQyonEAxWkqqhwMmnfXhirSfNlZwikTnYHJf,113.72,1989-01-21,2008-09-26,9922596505,873
1896,False,NbhOjfvGwApWcZalMRwImcgFyyvptmfFJghnZqRmQoAcyjXNEA,138.17,1983-05-24,1995-03-17,8056189581,1696
1897,True,sgKCgvsHBMcLPbsQUKOTJGfVCPHtKxSDBptVKAnPdVVjPvdNNHvmYU,959.73,1976-01-14,2021-03-31,6121940224,1665
1898,False,AyBxWEhEPHAUJYUehscyqEFzmaARPwmNtGdDAlcTcvEJHA,644.11,1975-10-26,1995-09-17,5284675533,4168
1899,True,tQDucVcYGFbZHsZidUlqhaIEVAdbpNfPQMqIUkH,693.97,1995-02-02,2014-07-16,8042663582,985
1900,False,fqHaoxyWTEeODhRezdmcaQsauGsXOcBgFV,523.07,1989-09-04,2010-05-05,7751093811,2776
1901,False,JchuamoGHYHEVhQhBqKGgpyxFOFWLsMTyAwRCsDsONUwUzVaLYAYpLOODANgsYtOlPAGPGirlksUvKxEXyGtgpft,869.54,1959-04-09,1988-09-10,9550614618,4294
1902,False,fjTcuGhZDJKwV,466.21,2005-06-04,2013-04-21,1468112869,870
1903,False,oTqGLWIFHgtAobulqTcZiAAPzcokqDjHykZwxnYUKhcjKxEcLWbLiXdZdTgTzxOKLDEnCObSoHldCdTHZryENPSCQQaOKdtMZ,974.27,1984-10-26,1993-06-12,7959254097,4040
1904,True,NTwCsZmICxxjpuzevQCNGnmxoxbSWQUvGnmyhOkSqKtZHPuUCnoCrosKqyWXHhUmSkpIzrmsTWbsQcShDoH,524.94,2010-10-10,2011-01-04,1016699033,2687
1905,False,SuMACuyklUOxuVeSwDMZergFVbENjwSNETuAOJTbDtQGoLcZwPsAPA,367.54,1971-05-13,1994-01-07,9424618267,1057
1906,False,lnXeeuUkinZPuOBkrEQTUOWKAbqifWUwxjScwsAsqzlYgSWehMOLtyqmrLMvMoQwBhYlcxqtAaxTfHdICm,763.45,1951-07-24,1967-04-05,7249952380,1901
1907,False,MWAAqHymCzRWBekjixixWeReOkonxUIyksKNtvEnsDyPftdfONvaV,499.82,2002-02-01,2015-04-18,6915578170,4505
1908,True,DXtwaTnEwEgIaUUfwyUxYXMwDgOmKcLKlkOKVZaLtyPSoPtTQLKxmgSqcetOI,670.08,2008-04-15,2021-10-08,8169594299,2529
1909,True,feEXsDbHUoTrBuOZliDQCYgivpjXbYwyfuPKtDeNgrbeJLIVlE,128.48,2004-02-19,2004-12-02,2339284030,4472
1910,False,MuWwoWzythpLtoQYGdjXHHSXCvRQTYkrqsnKBqfaTakLO,347.73,2014-07-08,2014-09-12,1587703894,472
1911,False,wtlQKFGwVuPknqDJdvsZUwXbNTYqJKibocgHqRPbgBxLyxnxTrATGkznUuEfsNBdnPvr,987.03,1983-03-15,2011-09-18,8545893351,2968
