SCORE,EXPLANATION,START_DATE,END_DATE,GUEST_ID,RID,SCORED_DATE
4,wByUKkiSGEymdAzHqZPfvbwWebv,1957-06-20,1983-09-09,2621171865,1113,1989-04-29
2,IASNfBuHkkLvlEisBlhAaiKePoUKKdZkq,1979-01-29,2004-05-13,9745945395,1084,2011-04-17
5,novPTTPQewBrwUUKMWXWqXRxfSZjFBKXoRHBrfBWTqqXYSteYKjmMPXSogzeOEiYOhpgWRighfQhvTSDYypYKzTvgXn,1976-03-07,1977-09-25,6042632315,983,1981-08-14
2,vZGVNbazMUjJybudfgkmRuBLYxJLscNquOzUTbPnXrTJvwwfRqBnXfCy,1984-05-17,1990-04-26,9987626356,4845,2020-05-14
0,nnEWGfMrIkIysivnGwYSKILktHmJXUEYmjFYwuCslNkotzqthnjiiRDJpJPr,1954-09-16,1998-12-17,7095449135,3515,2007-03-16
2,nLafHQMOkeDETdtkwaLSoRbVFSdQQZKdUfcNXQjCEwvjHInrsQqtPE,2015-09-08,2019-09-26,9033843178,2944,2023-03-12
2,CPQfzSQnFRHOQvyQHsbGblcUTOSBIaeGeqUHjgUnhRhTWtRKVsJl,2019-06-30,2022-09-03,4033990535,804,2023-07-04
5,QhnavtEnZjmElzWrPxpmZQVRmryOAzbzZKDfwpZLTXdaGpKyHfyXY,1983-08-06,2004-08-06,3503484424,925,2009-05-17
0,lfWGJAkcbcYpWvHjuYWzHvOrprQNPKpKMiymxfQLdoodzxOBojjpjgNPhPAEVtayEbVpmetPDLns,2001-12-05,2012-10-10,4093538993,1712,2022-02-08
1,HIpmnjYWQWcpUsmQvHByEwVLXX,2021-11-17,2023-04-02,9188043000,4700,2023-05-16
5,xLpXgOgyMVUTjshPABQiWHdTziEamLkgvUxACjhYiGdxTygIczrQATveCNjeeQHAreGcdZVqGxwqTMid,1980-01-18,1980-06-21,9415110619,2564,1989-08-22
2,PCjJIvQKZQNtiyOpVHDcAEbPMRQxouVkxghsZPKwLlNtWJXECre,2014-06-05,2022-05-10,8709397934,4440,2022-12-11
5,awVqYsJVadxUWLiutReGXwtAkdtCbkQwbp,1975-11-29,1997-07-27,4998323260,1163,2019-11-09
0,cbxhFhSvYHUyJTdUTYmAzUmnqSqthvmPIOmOaGqVjOjfeIuVVseNSpheblZnXjZysusYLeWsVYucxlrPSDLpqP,1956-07-05,2022-02-28,1154252392,2749,2023-02-18
2,bqNEFfoOZzEKjzjzakIWXfufUByjTSDj,1975-12-28,2006-05-11,4263297913,2277,2011-07-20
5,hqKPnOyCUtKcthrZjYfVzYCFZotDThXLRuGHErWIKXJIkNoTdgO,1954-05-22,2009-10-21,6123128076,1153,2019-06-30
3,NZegVeEcKQteT,2008-04-27,2018-10-21,5171036922,4562,2021-08-02
3,FCwyBvUOXISbXNaDCXBidHvCFPWwFVUapRFkknDIeQfiUvsZvvUqDbhKKillzPHgJdzpciDsrhUhTaZOfFuvxcGIVMM,2015-11-02,2017-09-02,3189667402,3014,2018-04-30
0,zMDioviTerfxa,1997-05-20,1997-10-03,3782328825,277,2013-01-07
1,MqPRrmOOyYKyeqjLvCwmTdBTLnjPhAUaSIVrmxMyruMIHnPzVPlHbYeaMAeIhYvjrMfauhP,1999-12-26,2006-08-04,9985930324,2578,2023-01-19
3,OIMzIsEEiKxWAtkXTlxeGn,1962-12-11,1970-11-23,8092654159,4647,1995-01-04
1,DGuDgeVwjeitfBpwcmZSljIRCxBEVJtzErfWbAUIOrSzTOeRMmZdYUCjEpjdQPNZtUTOHDuXvBKhmCJesFMbUKakZShBnlzfOZZ,1972-12-31,1999-01-27,3963291132,3344,2006-02-15
1,hhnkrPFTEKwbhLiXIYSFNxRnZjHqCyehnaJqiW,2006-12-04,2015-03-06,0482352101,4560,2020-01-31
5,ZKntypZAaLjtQpRG,1967-12-20,1975-03-29,7805084501,1354,1988-06-02
1,uywvXzjnoOZYqPCzRSJxcTQLOkhQIXcySZfbmzrLiwXeDGBmTVkjeUwJnnUzvE,1965-09-03,2008-05-03,3945529272,2849,2013-05-04
3,zaooKQOcnWwOWBD,1969-02-18,1972-11-22,0178378820,4541,1979-08-03
5,smhRutseoKReHeqtgFoPcHeynXoXAZOkyUXKihMdcTOLKsDCMJLozKIkdu,1981-11-13,2005-05-06,5684418391,1225,2007-07-07
5,yAIfMmKJrNMebovVbBlnKYuzAQWC,2008-06-02,2016-08-31,9186812830,1494,2022-10-14
5,ZaMritTEyFCzriYeZxAycfglSqPfJdydWwbTSyCgqcEOdUGdphJNNYYLFcgcg,2002-01-12,2004-06-28,6089590671,2361,2019-05-05
2,rSATlasCHjQvbHAsVTYxSRqqQmNLaVxclbkyzYdmBZaZuBEgIWQPdnX,2008-06-20,2010-05-28,5252007364,3549,2017-03-02
3,kuBNUTSTClnwriOrzpuUyhAkMXsamkaPgAYVXUYQvqoaesYzMFwxJhFTxbZWGznhfpDuYqBTKGGzJquXlqmIa,1975-10-15,2001-07-17,0605655075,2409,2003-05-05
1,wIUzEXcUScqCqnZydTRniJKnEwyRCFORNjCzyQJkPQBvVvmYcPdCjITxHAmjjHEenTsAEmdNlnziMzAoGX,2007-12-24,2016-04-10,4842106181,1689,2022-03-25
5,OASQMIAZtiieydXsRXWVtF,1954-03-03,1973-01-11,2503842738,3008,1974-02-22
0,MetdRanSBd,1967-09-23,1979-07-10,5353534360,3365,2012-09-07
1,jUzsOMAmfabVOatfarVdvKsklZaaiWIuuTgRSrmJgvPakdepYoYRhISNlvDrjoRCVgAyiJPDbHYsEHfDqqqAzMeQ,1958-01-24,2008-09-02,7971231965,4719,2022-05-03
1,mWWENpnDdpPADqbAgMDuPtfk,1995-04-04,2020-03-04,0879982963,1314,2023-07-20
5,mMTxxxUgQMuDAoPDfgWMwOvfTndaYlItBijfrjTMgAYOTwQa,1958-07-27,1972-10-22,0772315254,4959,1982-10-30
4,MsVGNoNmxKamIcYEoBKMruznRGGXDoZlyNKkteOuJs,1954-04-29,1970-03-02,5284675533,581,1971-08-28
1,rsQzJScmIoHrbopQXJTqTrAGUBzvEvEOboMYHCpNGHMrGuyWHXzipzygKQkAcgytqEGBnaUBFWpwbSQpUbFaFySDlFGapuAaDP,1988-11-19,2007-05-13,2622433889,2408,2008-06-03
1,rzChlgzaXAXnfUldmrDBBhMeeGVcxofXFHnoDDxYqEFhUEpHehTkhGoghGyXpqmYEKi,1987-09-15,1988-10-03,5679356666,3238,1994-08-28
5,QpAxZvwBNOekxYAoKDLymYeVOckRNaVBodhsAOsSXuiGsjWbjEV,1969-11-27,1974-07-08,2952370594,2611,2018-01-09
4,rCOrrVKmEzTKYTqoKFCHODKKNBrCAKIWnrcTbmKNiuIUIU,1992-02-28,2006-05-09,2472682890,4553,2017-08-19
1,kdvZjmVOfPOxDnhoqbPWvbGKKWpOVsUpgpuiczv,1993-07-14,2020-10-14,2389053848,2981,2022-02-22
3,PAUYTdGJacXanUvqcIYERRABBfzeZAUClPdraFrYwtQPYsexXkVkOmjBiYcZHYyGUKbsfjcxbsJYrxMTAaPnmDN,2013-08-14,2015-10-22,6891539606,4559,2022-02-06
5,LBbCIhtCOqaNEEeTLNXVPdFmBrAPiwgLYGowOtQ,2021-05-06,2023-07-16,3039342976,3540,2023-07-20
4,LGhkzyJhwUcNt,1989-12-20,1996-01-01,2541526864,2471,2016-03-26
1,aIhbPaSkDSVChwfVwZscOKnbzPRXgDwlgCdwYgwjEQsFkUQtviHCMTPwKQWdhIWtqjgvshBlBCJUlITng,2002-09-07,2007-10-24,5623810797,2773,2022-07-02
0,LOzQoraAJCsQwuBEEFoWWDrKgwdAVOVeLXduD,1984-01-27,2009-12-30,8494393136,1098,2010-03-15
3,tCpmbpsgWyyiginbbWcKWttPesXShZNA,1976-01-09,2020-11-20,5846778299,3186,2023-04-05
1,qpGrbPeVpnskxMnpqcVcHrvpISdOrZCddUKuEhRElkXXBJJWoNqExfpV,1955-10-28,1968-07-30,8631950271,92,2003-10-28
1,VIZVxCehpTUpGheqbGybYvdipq,1962-04-12,2016-04-04,0209053656,2743,2018-03-22
0,TZhXbHzbfcgIPJXSoGRCKKlpBLhBQgYuGCtbLzkISQepfiPIbg,1976-01-09,1993-12-15,6260828997,2548,1998-03-12
3,STdinkZypSynejfRLTQIweKdELSplaUmHcsjVugRAJ,1998-06-09,2005-01-03,6380147950,2760,2010-09-03
3,PrYbIwQtptTscDiHwPXUhstPhBpjLotBkleUuoUvNdNXwgSuKwNpliiIGzEcByxzpSnbvSalTnDvALEJywpwP,1955-05-01,1998-10-31,2760344530,4141,2005-07-08
1,GgevZJiXYNd,1964-11-06,2016-11-07,5468419984,3227,2018-04-07
4,nadXDRWaOzsUwdkGYXCCLJzVqLuizvGoXAIbRpsCMsYzVYUTZUBuakKaaYellAZxadwgnbnSFdWWhrAcmmQUnBIEFEnIdSQuwDr,1950-02-15,2013-11-09,2568370459,2934,2020-06-03
4,iAeDTwekbRKsCOWyiCdFGCJlrryTVhsNVqlkElaqkZtJrckTgQyMGWz,1973-08-28,2020-01-16,9739917637,227,2023-05-27
1,rWAsWXxKzWxYWRGjqMxwmblnfITSY,2019-11-16,2022-02-10,0489500690,4617,2022-12-10
5,rXkoXtiVmIvgpIISn,2008-01-06,2009-07-24,5592268462,1118,2016-07-08
0,uHiHbXDruEnyGuUwYTiMzqSFFvOHdJQJpKomkesAcjnRUnpVweoeCsiTcdWHGvZgFlHGiHvVuevrjrGlHLyPJmYLcqsnCBITFHs,2013-10-18,2017-01-22,8156833553,1816,2020-09-09
4,jfPYMKOIEhBpePkQTSNOrPnrAPgWExWwbXDupujkLZTEoIiMvWuQqDyIFeMNAbyPZlaeCsgTacxNMeGvNuJsf,1997-02-10,1998-01-05,2916176288,3679,2015-11-10
5,GvSbkfkZJyLDKIqPTdWNNuexJEeehCUOCNMNRJnWfcpIufLmdbjQdyFoeaZTpwMlvbuiFQydzKmKQqPiIL,1971-07-13,1998-10-29,2211624650,3287,2002-03-31
5,MTcNqiitiZAWJAmRQLOjLlVXihElHIXRSjkEeFWGiXsOJVdMHxDibbCNEVKURdGSsLaQKd,1990-10-05,1997-02-15,9714060663,442,2013-06-03
5,GCaNkEsIvkgOoEyfIseFMewLVLwrbNDyhpdgpqFoUSUlVQLtxQxlVulXuTgdNGGbfJPEbktW,1971-06-13,1995-06-09,8042663582,220,2000-02-19
3,aOaTHyMvHhUzPJevaMfubJqbGxRgdOotloCkEHPvhcrfbrRMcSdO,1979-05-23,2016-07-06,7584146623,2773,2018-05-25
2,ckSgsUVffeMEHGLgrwGptKuCEwpPyYTTpZTb,1962-02-01,2009-01-09,6773269366,3486,2023-04-11
4,QOllmCPZYeVpEhcJcqmiOvZk,2002-07-03,2014-08-11,9611647252,4522,2022-03-30
2,utDKwNFFXAwhZVSHPJTgsmcLotsRMvLY,1954-06-18,1961-03-07,0482352101,2874,1967-05-19
4,fLFgyCjTLbktdwCgHAUgmCSXUlGNQXBrVptNoSsAPPNxfZDsIcuqkAHKZnuMKeLJ,1993-10-24,2000-09-05,1867573594,1243,2002-09-22
3,FBKZqnNUQLqqzRqccghLasSMJCEmUKJRkgIdomKlwHNbfpSDnHgvbOMCNgJIlFkcNBKmmUbKWJr,1997-04-05,2016-08-19,0858366677,3565,2022-08-08
3,RhlLLZxHLGoQyTRzIGHeHORdeISfbZQrBjayplYQAyoItikAJBdhoCspBYetcCXPRxrFiIQnWV,1991-08-23,2018-12-30,4374339566,137,2022-05-16
0,WxFvKdqwFEHJpFEKXUEylfHGkocPCLXKwhFIJJsypSyGUWWrQAxmMKxhyNWxkoDqWtu,2015-07-28,2020-09-17,3208855603,687,2023-03-02
0,JGfrOBzHBXfGGpxsAXkAaekwaAMWipwgMPQypEJXYjxPObbtopEnEyOVLvZTEHJCITIMeMICsCyUIalXXHlTjzzxRsTAhtaFA,1980-09-29,2001-05-27,8584672603,1450,2017-06-29
5,KUuVGCxngqXeaseQxKvekuEsAkkLJOTgBrrzNgHsKzJLqCKtIrONhcxiQZPmFnuKKpjXG,1964-01-20,1986-08-12,3962971273,2926,2001-01-24
5,MpbOkwYxNwNvRRLZbEjmKYuK,1963-11-13,2023-04-26,9466320739,979,2023-05-10
0,cPucJYoKDWiafG,1983-06-23,1990-05-30,8354288008,3392,1992-10-01
4,dPhVXpSgwOafeBHjdYUFLqSEQohugBHwLfMIKTpONxsVYuWcZ,1975-04-28,1996-10-02,9303016781,442,2016-11-20
2,ZLxsfsVDdtNgkFDQuMaAiUgHbszTKYghyoFmAYMhUmMsycc,1978-10-07,2019-01-31,9349895157,1743,2020-06-25
1,ssbxtHLZOYOBcBmgaseFFBkvVfOIcCyNEYHZieWxUSmTlgPcfUbDiTJHLycHSrdLslHkMLLOhgjWCfXgMYpOukAzoMARyL,2007-06-26,2012-05-22,1110989715,2148,2017-08-06
0,uYaLmgDQEsssVBAM,2011-03-24,2021-10-05,1414546822,4731,2022-06-22
1,GRWfNAfOoHKUIG,1950-05-26,1998-06-02,7892080187,1155,2015-06-15
3,jyVnwiWOJrIVJcZnXbkbGAkJDDyCejByjNXbavWomOcboWzzCmkYSayCPLdbNltRNjFKhsDRWCoshlrMiaZ,1995-12-31,2003-03-21,6123128076,3323,2007-10-16
5,iSpzEhgYULFPDxkN,1977-01-25,2007-04-25,6257767210,3887,2015-09-05
1,UPgvLOMpSeuxFawXBGeEDjDDmFHvNcOwhdixuJFmsiNHiCEvmEwDKrNjzYPxAqOsJExdxTugCnFsHKhpvziqDz,1984-08-21,2018-09-27,1909768139,1513,2020-09-20
3,SDQkrONIVRzbXgaaECFbxJp,1981-08-01,1987-11-13,1942374078,2468,2018-09-25
4,FyGdCfibnPNKzFcZYcRKCVOIHiulErqrCksDijWinwzKWBwsCkZpVMsDqJdlmKSze,1975-04-26,1988-06-11,2532904517,1326,2021-02-19
0,NqTWIwBDBYrQqqEaHsDAg,1980-11-10,2002-02-26,9352586728,1870,2020-06-27
2,axBbnObjMtLHiAwUPgmvYVskMZguBNpTbKHNhLppqKeB,2018-11-06,2023-03-22,9132776463,4475,2023-07-13
5,WHxGcJJivcZnejCQlovYQVJmTnbGLwMzEqS,2003-02-11,2016-12-20,2297471261,1522,2019-04-10
0,UfJBrjvPZlXWfgRbvmRnZQgxRYJJIZNSeZCSCDpGaGsvLe,1999-10-13,2005-07-09,6694756279,4369,2007-07-31
5,TrnZqmCBrnIFnBMqDtHEkbIlJFAwnqBUuZIZCLNauYVOyAByvjwiRkRCY,1997-09-30,2014-07-12,1422084262,4321,2019-11-04
1,xQszTpdmkjVJnZoBBScgq,1981-06-06,2001-07-11,0640276177,2959,2007-11-25
0,CRvaWwvuUHwEpkPxcgXGcuCzoQvGBKKxnNWVZvPNsNSWKVMDIUttpqVFdkvLCNqhYYQboWpiVdlh,2023-05-15,2023-06-26,4538886481,1900,2023-07-21
4,LXKIluvxcflOarD,2017-04-01,2022-07-03,6065771938,1118,2022-08-03
5,ffqGYzsUiMRZsniGpLIdHOHBcIThXhDfRWGRBLAOzUbxgpzQWPLIEq,1963-11-30,2006-03-11,9884329661,213,2008-08-21
5,tdJtGdihrKxFNVllEQBKTGFaHyQxpFIpakNEQYQguxMVIXdOUcXoFnyZsUGRHRwDNhcHjhhRkzikiscJFmcAMOmRVJHvwXNVwmo,1994-08-07,2016-12-07,4608343989,1149,2019-04-01
3,dAoIYAmipRhmghehhGMgqFuKwgFXnCUipziremyqiMcjoxVqdEzmOewWiqrhaR,2019-02-11,2023-06-04,6988019641,2207,2023-07-23
0,dFdEQxSkYThLwbDmusugkzUgJLXlrRTiMxTQMBVxvONsHKqlFaCUJCuIagxKEBBmNREEfzinDeMhQGppByFNirDAmc,1951-11-24,1979-11-02,0640276177,4994,2003-02-07
2,HDFTbJfMKreSPFwUktFBobXxPhdXRUbRImjJiekVUZgxHjFgCfYuHekRtEhecDnQeELdetrXGmPVaHfzVSHpnKaLqOYBv,1987-10-19,2015-09-21,1442082513,1316,2023-01-14
1,IhaPvXeJiSbReJTQXuyUjdGUrrbdDVNJaXedAozoVCUhkKMZqjeRANsnInSRocLpXQmyVASjMyMBgbrKLxYeWMBbBfXhjjEvGYbv,1994-12-25,2012-09-26,7401087365,566,2016-04-24
2,rkGkFTehzahBGo,1969-03-25,1989-04-27,6687195446,3833,2017-02-21
5,orxoZibMGVGEdcimxrLiUapGwmxbAGPmPKUazIdaTedc,1986-04-10,1987-06-14,9971102460,1364,2011-10-25
0,vagiZeaTrmylYjqtlQPOSAVJGjokCfUqSJyVhMoPGJXyQQbeJSFNyXWvgazeogSVSOeHQVVYairgxAkaJEogjwSBfNbIXxb,1962-02-23,1977-02-10,4501369121,4023,1998-02-22
4,WbTYOZXNGqezIVhNqsUxhrjvykaaJwgeLVzUIiqEiDSehYXSawNcuPJrqdKBhuDbOpTMphdbvpDHtKCrl,1985-01-22,1995-09-07,1805542307,4341,2001-11-05
1,NZbrvTcxMWwQgaeZyYXzvQhhVVkWOuZqHkJntbwreHkoVWbQcwIZEONzGhZBFZj,1978-11-04,1994-08-30,4268120325,4019,2016-11-21
1,VluaYVHlfzcegXleCqMSfCwoQqrRlSdRSzqqTiIpbmXvtAkYVOBViCWysUgaFWHdKQorldoIucjkSNilFX,2004-04-26,2006-04-25,6769869880,3867,2008-04-10
2,UNdnniPfFvkCBuunTzxJUxqeYOqwkQDTpZLEhPPnQhYVKyvIhSYGPVkSZncsDoWWZ,1966-04-11,1987-04-03,0355117325,3976,2006-06-07
5,rUPmdTlyDTFzzyRZWdQtCjoOfKKMwkOFCOoEJIBDlXGUfpQkofojQvkulpagq,2014-07-28,2021-05-03,8175817895,4400,2021-10-23
3,XWqrLSUKHTOuJJcmJTgbPYlvMbNkHYERCxlQFgewkxYRQbOluiVkomNDeqgJXohCMRKqyefQtnruAsvnnfkWcdyTMFiJIxFM,1963-02-28,1992-11-10,4588608803,983,1998-01-14
4,HFDsYxjrpaL,1981-01-14,1984-12-20,7293369332,1066,2023-03-07
1,xStbnTXwjaPVLKcyqWwnRpNhQnQcCkeDZUhbKdFrUMVzxyfUGGtINCvHuifpAkBpMDFekwNvIEpBpnYHctYiqfCfwbEloaU,2003-12-08,2010-09-10,6898528745,4188,2019-03-26
3,EnsjiesrBnJGyMdGrwqqNoQaHAshjxUQFpyiNfmTBJjgWnayZSBpovRrkwJxtPUXdK,2019-07-10,2022-02-01,1556909647,1844,2022-03-25
5,hJyYedRyNXcafrNpPHmowhuzFLxoySJVPngFBlGXNzWtgUovIhNGuEJ,1966-07-28,2017-09-02,5864922320,1881,2023-02-18
3,OtDvmXdxsLBJaIJvbZcZFunlfECqNwcWkcJhEz,1974-10-14,2016-09-21,3104912583,3390,2020-07-09
1,tCLDuKQTrKVuUjClVHnoJLwLtkNVtkogRwDYTv,2019-04-17,2022-11-06,5815874738,237,2023-03-25
0,uFlksTKbWuadhnictFhyHTWAmCSsdtlC,2004-04-09,2021-04-08,3749956975,3522,2022-11-07
4,rqRtqUWSvpLCRgPQBYHwHtfpkXLOXi,1980-04-01,2013-06-01,0054464147,1189,2013-08-18
4,KxKIWQoNKfiTfaDTWCvFDxOkxzSbZbFOWuAwEyIjOLvILEBAsSpHIOmZFPgDEmHzAmPqkivfDezDej,1984-09-07,2018-06-09,2972540971,3703,2021-11-24
1,fcujjatzWhxErrsjbfdTxzysBmZHmjkkmNNd,1996-07-15,2010-07-05,7704529505,4649,2016-06-29
3,yHmezhRXbxjWKkBuufyHQTYlqFCffmOHnyoDoGXeuyiRkCHWLGRHzESB,1985-06-12,2016-05-31,8855666881,3745,2020-07-26
1,zvQZqCNlNWAadJnKmoOcdSoXYGnVPsaBXynSOPIibfSCqOzALcM,1994-12-09,2018-08-04,9243129094,244,2020-10-09
0,bsSIWvGXsboMZmucLdKvCGqDPHFaMzKjZzvBcDLXPyfUlnPgDtC,1991-06-19,2013-07-10,6332071336,4029,2023-06-23
2,nWkrouwLSWXicdlLtjwb,2007-09-15,2023-03-05,4946668372,3077,2023-04-05
4,GBPbFtSzxybCcdjmThNXMkLcjzBzsHXvHomHEWsIJnPyiZIhjJmRBRAXrX,1968-04-14,2016-05-14,5548420408,1284,2019-11-27
0,eSqHidaxyTRkCNdUlsOxQkaLCTPOMkVkSDfgqmbfUZgGXDhoPnpOsnglVAXAWahjpmnqglITuIvJCKRccUVRKPbouCupkkpyH,1954-05-26,1986-03-06,6194086648,86,1993-05-28
4,OQgMmohyUmKWwjSgObWowXNSwkcvUPBTofIJCwvIElYSaQSbeaLiXAstQYHiSyoaVEaJoGM,2010-12-12,2019-12-21,6682589107,4996,2021-02-10
0,qCHJxclqOWYNDGTTGImYJDbdWtfolzHHSHSkpdWtAAklcNZSCfKGxjCIsPbGXYCTlQGIOew,1959-08-30,1989-03-20,3731507766,2039,2015-01-15
2,TYnbDqYvNrmgVzXfHJgPDwCIaMQoCDPLEkGENEppugzmSlQzpbAbunMEWiDfLDKYbSrWuhFsZQhHClBSvkPWIdxBFB,1973-06-25,2014-04-22,5710689730,3627,2020-06-26
1,hwlLAWYpVwEKqvdniIaqsYSuhMXpuuQTkzdIuNTECIIgMmjuTdxHGebPGm,1959-01-14,1968-12-28,2163492937,4818,1971-09-26
1,hPlAKvTMDUFDBetpCDcOGDXXGJtPPdGIcJQtRJb,1980-01-07,2018-09-11,2894541096,4402,2021-01-12
0,CJzzEKyCXbpXnFxtGSaNcvQERrubdbdWXa,1955-02-13,1976-02-20,5899320500,4700,1989-02-01
2,lWsdwTrufbWubEjkSgcvymdJzhpgopDdhJFPPyXbWuhzwHncEiGToTpDTPHFOcucyxgjUKBsBGgBjeLNCdHZIMz,1952-10-30,1980-04-09,8586245387,3308,1992-11-13
0,DJmRCJUiuEinHCB,1956-10-27,1993-02-03,0603597107,1657,2007-09-01
5,rVbwdDAJuOjEdGrTpJbrhKjOtQvDNHvTBoFFKwnkEFHD,1976-12-29,2000-02-11,4664676150,3661,2001-02-20
5,hoYUjSytTBNzgHcJNbYjUwbEqkzUUcfqIYULpdrJfkTDkciPkiodRLCYD,2011-08-23,2015-05-14,3300455522,3823,2017-03-17
3,UhPQdfzlFRBHcpjGUmSjoxqOQDCMPeChUmubggvExNmLdSRmTpARghNoSA,2022-03-02,2023-01-26,6828343013,2308,2023-03-24
2,OHJZsmtZvIbGpMuGrONxicDeLTvmg,1986-01-18,2010-12-23,9096674161,2177,2020-05-02
3,WExPURyxJKsUBse,2013-09-19,2014-02-07,1548364084,457,2015-07-03
5,cyWqqSTULevATTPfKFpvgAHaDdsueijVRgiiFDmUzPyBGSjnZPwcCYjBbdtvdvXVqtfaBfSPByqmQ,1974-11-06,2005-07-20,6919649061,794,2018-01-16
1,OfpYZCxrRRacLOkURPukb,1981-01-07,1996-09-12,3404421675,1930,2021-12-16
0,oGnwcHkmoouiA,1990-09-11,2019-11-18,7971564724,3361,2020-12-25
5,vaLnmRBcqsWXUNyFowQmSrnBeTOUpGagFjbmHJEIFlH,2018-12-11,2022-06-07,0218296350,4647,2023-03-03
0,wrkZPtxnsHpoadLtFXcRxfbiUiZlRUOdClRDNWniXihYTpUNZHCHPNYMsDUamBdyFxdqHwErFnNHMb,1971-07-31,1981-03-28,7661693970,1840,2008-03-29
4,miTTAXTsplSZKhJAg,1979-02-13,2020-10-23,9066882384,477,2021-12-02
0,JCIxMHAWUOIKuFVRLGCanCeEdwVYGlcKKdoxJFCZGCMEFwgNrMzWXLMgNvFxIRGj,1984-10-20,2007-01-07,2552913463,432,2010-09-21
4,cSqayPXcRUsAbFqiTQrNZlrYJnHFwyIzXrWAazELtdnGjTlTmrPaRFynhUTivQcG,2022-05-15,2022-08-24,9380468489,2325,2022-12-03
1,TbZVrOHZwHTtxpmvIyGGbIAqLFsnVpKxZSXGexKnbkQqQDStXtjjLFpUAiRbFDYztRbwlnAaUrzkoVvMOPYWMBdHculbs,1984-06-03,1997-02-26,5944287642,1291,1997-06-25
0,KuhPAWuwaoqloomGLCphsfFzm,1968-12-13,2017-03-16,4032894483,4869,2021-05-29
2,GcVoCycJouJhzIVkuAHafaEsTlyUSiTdhLdVhajoFMCCbKuCmmwvKvkTqOYaAuGhOOdPZeXOLFwnsLadMSxxVDpNGkkbYeiVzf,2008-10-27,2015-06-26,3839145438,4465,2019-03-14
2,IbnRPcPlYuLUrTijLSAgvgRugHbehNDLTaCwjHezpTkDsTHiHcqkLehWJSDIxlzJOfktyEldCCmyKUiAvvkHCCHUlHvtkBWuN,1966-10-01,1980-07-19,5955056667,571,1984-05-17
5,pnyttFffsJyifbyvUjZrDZIcLMVTNqEm,1969-11-24,2022-06-21,7245934644,1198,2023-01-01
1,PQYQjwEddEaERoGpBEDwbFzxjKEFrhynuLjEoJLPoayJoxrmPB,1970-05-23,2017-10-05,1616987692,1550,2019-06-04
5,cWJMsVIHwSkgtgxBXQjIkFIYZXfIOay,1969-09-13,1975-10-12,4403749331,3748,2017-07-12
3,ebobjWaNDFjyDsiWphUEVjYupyYmFxHYSnpCrqtuHyGEILTjgfpnvgjFOMjXCVCMaVKLpJv,1965-09-13,1995-05-27,5280814477,186,1996-05-31
1,UKWRIjBtbletulAKOKDtqLuwIBexGTQSa,2020-09-02,2023-01-12,7095449135,4458,2023-07-06
0,vkYyiMzNRGC,1960-01-04,2023-03-11,0843538237,1563,2023-07-22
0,ctDxAHUnvfPkVpjsmVyJPOGtXLBzeEgHigBchiCkNOvbkrOvMRehnAhizNJrEjwrmSqvjYSkErWofsuunEXMPAFzxP,1975-05-11,1982-11-09,7057227661,25,1991-04-05
4,YyqJFsqcmKguXOPdyRLsmRYhdDEleHDslIKRgTLfWTSfgTuHGnonHtENzbojuhLFPLjHTvMFDbAuucRw,2005-10-27,2009-04-08,9263542306,498,2012-02-25
3,kKafNOuKlbYhlVDutFpQMFDGygcarPxXWBEpPaGqPTVe,1956-05-22,2021-06-05,7527727503,485,2023-04-01
0,CBSLlcFyWMPuyPfFRskpAx,1950-10-12,2013-08-08,7280757894,3623,2016-01-11
2,axlLhmteUUDjFzkeCAwHNARWoOJEUVsQFQSwscXENMdxeoQHBjZrxMIoWDffEeoyZXKfnegfpMOfhwdxKcfrFVArc,2011-02-23,2019-10-17,8177565144,3070,2022-09-19
2,IASicNvgfXSiuhQOHRWEHbSuOjrNJxMPmcJAoviXXGxOmKLEQGponBSYYyMhApXMSGYeLEskXTSgbulaTdfhnQJhzSpRgzhQXZl,1984-05-01,2014-04-07,5354652754,3819,2016-01-29
0,kvzljfgqRoxMxyMfykJcYgFNxTGUPwjhfvsaLZlGZZEcavrQubF,1995-06-24,1996-05-09,8721259373,4493,2007-02-19
0,rEKnMIEPkKpFKboQHlrFuHdVhiNJnRLVYlajhOWrsqcxCnLAQBJAXiiqLdtjSyJLpXUteja,1966-05-02,1985-05-10,5846764889,1870,2013-10-14
4,EJGsDAvkaOGBHlDgJNbJeBmLBqwDLBdAZsiyYKiTNraLSaieEZyfl,2003-03-04,2020-03-30,9094576994,3647,2020-05-07
1,LNUzTlRXMaEHqsUtVvNiUnlQUJrojTMKngBUBvCiyYHCLWAIeWahtmPtmHtcppLyYCcQDUsPnOQmZHmNyHHendwaVkyaSXnnCv,1965-05-22,2002-02-20,2402429239,4478,2007-04-27
2,EwwaXflzQSOrbcyKyGbQrzoQHIMexdcfRlNdkiUlKsaCwwzDyHznyAavezoaBbVWgGzJRQYoFQjZlomioskChJDXuvUzZwoJRWu,1973-03-19,2008-07-06,3525630320,3182,2018-07-21
0,LDMxQJUAWFqZVBYOQQBAQkDhQzTmMQrWcKVzkyMPdLGOZvYBfAwqIzmdlpWXglJwz,1987-01-21,2018-01-26,8437489820,3292,2019-07-06
