PRICE,RENT_STATUS,CANCELATION_PENALTY,START_DATE,END_DATE,GUEST_ID,RID
400.63,Cancelled,45.71,1950-02-23,1993-06-22,2500828092,3203
159.57,Completed,59.73,2013-06-01,2019-02-21,4996077541,591
686.17,Completed,444.16,1954-12-04,1977-11-07,7100143658,2366
463.62,Cancelled,399.0,2003-10-20,2010-01-25,3304836291,403
474.74,Cancelled,205.39,2008-08-29,2020-05-18,5422227191,4096
840.36,Cancelled,225.67,1976-09-04,2015-05-15,0256340114,2091
79.68,Cancelled,78.13,2016-07-03,2022-11-04,0964522408,3709
508.03,Cancelled,49.34,1970-03-31,1985-05-11,0502601609,3886
307.52,Completed,13.54,1955-06-29,1971-05-23,1283584312,196
898.57,Completed,486.28,1975-02-23,2011-10-10,1316702732,2569
307.41,Ongoing,6.57,1995-08-24,2000-03-08,8450273765,4875
268.74,Ongoing,146.78,1986-10-24,2011-10-21,5696313342,1107
509.47,Completed,229.36,1975-09-09,2004-08-18,1603970554,3384
765.02,Cancelled,556.6,1965-11-08,1966-04-08,1573353438,1830
755.41,Cancelled,3.54,1967-07-22,1982-10-25,8534517863,2839
488.45,Ongoing,260.14,1962-11-10,1980-02-12,0613219066,472
238.38,Cancelled,20.1,2022-03-04,2023-04-08,8563727209,3822
884.68,Cancelled,620.07,2012-09-10,2018-11-11,5439128013,575
655.44,Cancelled,441.55,1997-09-30,2014-07-12,1422084262,4321
666.14,Ongoing,250.08,2023-02-27,2023-02-27,5508419821,3503
847.8,Cancelled,562.98,1977-12-28,1979-02-08,5770562714,369
402.59,Completed,230.58,2020-07-08,2020-10-04,0755022739,3049
232.9,Cancelled,193.82,1976-12-06,1987-11-25,4893684584,2339
330.69,Cancelled,304.12,2013-01-23,2016-11-15,2352742725,838
742.75,Cancelled,127.89,1956-12-17,1997-09-05,3390033754,4147
625.21,Cancelled,416.07,2004-09-21,2008-11-04,8547891445,2749
955.75,Completed,795.75,1991-09-22,2022-09-07,2789980825,2249
289.9,Cancelled,132.8,2001-04-23,2013-07-11,5605142963,1480
999.06,Ongoing,722.31,2007-09-03,2023-07-14,2335609245,2287
896.46,Cancelled,465.88,1995-03-14,1996-10-24,9156790753,3727
895.38,Cancelled,106.79,1957-11-01,2014-12-24,4197307008,2530
60.6,Cancelled,16.91,2002-09-15,2018-04-07,3791794399,1469
579.5,Cancelled,574.78,1954-10-07,1993-04-20,1982090884,3071
623.82,Cancelled,377.16,1999-02-06,2020-07-23,8378429137,4474
353.13,Completed,214.42,1978-12-19,1998-09-18,0722490295,1018
506.89,Ongoing,287.43,1981-02-27,2010-10-03,5005833171,4574
722.66,Cancelled,316.79,2011-05-15,2014-01-06,8465720852,3383
966.92,Ongoing,644.1,2015-04-13,2019-01-23,9255857249,977
677.53,Cancelled,382.35,1998-04-05,2000-07-06,7274808225,423
944.55,Completed,159.39,2004-10-19,2019-12-01,6576106847,3641
538.59,Cancelled,145.1,2005-02-19,2018-09-08,6403416654,4342
154.73,Cancelled,37.4,2014-03-14,2016-01-08,6915578170,1103
562.16,Cancelled,142.01,1962-04-29,1995-12-31,5254902106,1479
905.95,Completed,739.51,1992-01-09,2020-01-08,1491176979,3933
371.67,Ongoing,284.72,1958-12-28,2008-11-05,4772170364,360
395.25,Completed,128.99,2010-12-31,2022-07-12,5689278135,1894
690.7,Completed,353.51,2001-06-18,2020-05-05,1942105897,1383
510.99,Cancelled,25.18,2015-11-17,2020-07-25,7046514115,4568
45.13,Cancelled,34.25,1954-07-02,1988-11-16,1631362975,503
471.47,Cancelled,10.9,1986-12-08,2017-12-04,5746605029,1869
43.07,Ongoing,19.65,1962-02-22,1999-11-14,3963291132,3137
528.22,Cancelled,233.7,1985-06-09,2012-06-04,8094881581,1866
426.22,Completed,96.92,1992-06-18,2015-11-19,1924474855,947
168.94,Cancelled,158.38,2000-09-08,2002-02-13,4225647180,3166
844.91,Completed,758.61,1985-11-01,1992-07-11,1878613821,4744
993.16,Cancelled,501.36,1990-05-23,1999-04-11,6951584768,4006
507.15,Completed,326.86,1968-03-01,2014-01-28,2028652642,4124
632.16,Completed,602.16,2022-02-01,2023-02-04,3359131289,4474
884.67,Cancelled,705.69,2022-04-21,2023-04-05,2461962309,1175
194.19,Ongoing,9.53,1995-10-12,2016-11-19,0712417001,259
889.35,Ongoing,257.97,2005-08-27,2022-11-20,0896900629,1352
453.1,Cancelled,258.89,2019-03-16,2022-11-07,5042397853,1103
399.56,Ongoing,123.34,1989-12-07,2013-04-03,0972921109,1774
584.88,Completed,59.04,1980-01-26,2023-06-12,4102445814,3478
369.94,Ongoing,260.2,1975-07-10,2018-03-19,8176621024,1075
905.58,Cancelled,27.72,2009-01-18,2015-03-20,4639304073,3214
709.22,Ongoing,435.45,1951-07-09,1981-05-11,4426226729,4672
460.53,Cancelled,224.65,2020-03-01,2020-07-17,6167609013,3580
178.94,Ongoing,27.22,1964-03-20,2000-11-30,5088999305,3826
539.81,Ongoing,17.52,1982-01-13,1987-08-21,4501369121,3882
270.85,Completed,190.75,2022-06-07,2023-01-28,0125557011,1235
739.47,Cancelled,218.55,1975-01-13,2017-05-22,6407421372,2029
61.84,Completed,51.34,1954-03-28,1960-01-19,6146112179,4579
499.19,Cancelled,2.36,1980-05-16,2013-10-31,5870675373,609
4.89,Ongoing,4.18,1972-01-09,2022-01-11,4192671263,3931
445.69,Completed,170.95,2012-12-15,2017-12-25,3321558205,1408
515.1,Completed,248.56,1962-02-01,1976-08-10,7872127445,2074
635.31,Ongoing,179.18,1976-10-18,2022-08-29,2363324041,2122
881.03,Ongoing,702.43,2009-08-05,2016-08-24,0869566763,3917
32.72,Completed,13.68,2008-04-23,2009-11-18,3655753054,81
474.47,Cancelled,236.7,1990-09-23,2008-03-04,5373682911,185
123.69,Ongoing,116.53,2004-12-16,2008-05-18,6812689082,4033
383.24,Ongoing,103.59,1985-02-05,2007-01-05,2022874277,4519
229.59,Cancelled,15.36,1984-11-05,1991-10-15,9694404703,771
688.95,Ongoing,357.47,1981-12-16,2016-01-26,2134641925,1801
12.16,Completed,4.43,2009-09-05,2019-12-31,7240329284,1992
80.3,Ongoing,16.65,2015-07-12,2021-12-02,2182177938,490
761.1,Completed,691.8,1969-06-23,2013-11-30,1421346845,2566
533.62,Cancelled,512.36,1994-05-10,2003-06-16,5815069563,840
799.29,Completed,166.65,1983-01-25,1999-02-11,1887523413,2839
880.41,Ongoing,307.73,2017-04-20,2021-07-08,6873789807,3649
187.39,Cancelled,49.29,1978-08-30,2011-02-01,1122233354,3553
963.2,Ongoing,230.77,1974-07-03,2020-03-27,3844780879,4065
967.39,Cancelled,625.88,2022-10-26,2022-12-07,3010585003,2531
689.98,Ongoing,587.71,2002-11-14,2021-08-25,6034344354,2300
13.32,Cancelled,2.8,2013-11-07,2023-07-23,7404674667,4183
446.4,Cancelled,291.79,1958-01-24,1970-02-05,1628268753,315
2.71,Cancelled,2.39,1968-05-25,2022-05-06,7144873109,1899
396.77,Completed,253.7,2003-09-07,2017-09-04,7961010831,4240
130.97,Cancelled,41.32,1962-10-22,1971-11-24,7026817179,4199
343.18,Ongoing,226.76,2023-03-16,2023-06-30,2456456820,4763
162.39,Cancelled,56.98,1952-04-10,2023-03-10,0303782077,3925
830.38,Completed,596.91,2001-08-05,2017-07-08,9790244723,4574
278.41,Cancelled,209.95,1987-03-11,2011-02-18,5394045576,1922
151.34,Cancelled,45.95,2005-10-13,2018-12-06,5963575199,446
638.32,Cancelled,456.72,1993-03-13,2001-12-22,9486415522,19
821.02,Completed,306.61,1963-05-18,2020-03-25,3745453041,2815
410.28,Cancelled,297.63,2013-08-27,2018-06-26,1932113206,4351
884.31,Cancelled,685.69,2013-11-02,2018-05-29,6088430298,3202
523.55,Ongoing,480.12,1968-03-02,2001-04-10,1336444395,4151
931.92,Cancelled,112.08,1976-08-24,2006-01-28,3177405818,3672
229.75,Cancelled,168.83,1987-06-29,1989-08-14,3751949183,2682
837.48,Completed,667.91,2015-03-16,2016-05-13,6207061059,2771
854.5,Completed,816.82,1962-08-12,1998-09-04,9439290887,1392
381.36,Cancelled,125.26,1972-06-26,1988-09-21,3507529347,4209
667.16,Ongoing,502.63,1991-07-11,1994-07-28,4380640977,717
292.56,Cancelled,290.29,1974-11-06,2005-07-20,6919649061,794
44.3,Cancelled,3.73,1991-10-24,2022-09-17,6988042999,4371
650.31,Completed,97.08,1983-11-20,2023-04-28,4749951247,2412
545.98,Cancelled,288.79,1958-08-29,1984-01-31,8068964325,312
334.09,Cancelled,316.63,2006-06-12,2010-04-19,7828874045,2704
919.15,Completed,684.32,1969-05-17,2003-07-03,9820114938,4689
287.86,Cancelled,222.91,1976-03-31,1979-02-11,9435818823,4367
708.92,Cancelled,687.1,1961-05-12,1980-06-28,3810094472,3265
412.93,Completed,43.72,1992-05-21,1993-09-12,7914458562,3003
249.2,Cancelled,30.45,1979-04-27,2003-12-25,0200622128,2080
501.02,Cancelled,500.96,1972-08-04,2016-01-11,9608409229,3627
261.71,Completed,130.45,1968-06-08,1997-05-03,9365451497,4972
185.79,Cancelled,127.42,1961-11-13,1997-03-05,8789134587,280
858.09,Cancelled,582.13,1950-05-13,1955-12-05,6828276465,287
193.91,Ongoing,7.59,1988-08-14,2008-04-04,9972862049,4471
274.01,Cancelled,86.58,1987-08-25,2018-09-15,5775376637,2496
37.88,Ongoing,30.89,1964-11-11,1982-10-06,0075122481,1397
395.7,Cancelled,161.9,2010-04-06,2014-03-29,7124364000,1142
682.83,Completed,372.18,1985-12-09,1991-02-16,6009780549,2215
211.12,Completed,33.69,2014-08-08,2018-10-30,3541107924,3413
540.29,Cancelled,532.7,2016-02-20,2021-05-20,0507795948,333
386.96,Cancelled,93.6,1992-03-27,2012-12-04,5025481609,2406
31.69,Completed,28.46,1980-08-05,1985-07-23,1404565992,4021
756.36,Cancelled,351.24,1981-02-09,1981-07-16,8840406161,2393
802.48,Cancelled,115.11,2014-12-24,2023-05-25,8181336978,2555
12.67,Cancelled,5.7,1967-03-14,2019-03-20,5734337563,3505
362.64,Cancelled,92.54,2023-06-14,2023-07-09,9998336571,3332
962.62,Ongoing,832.66,1969-06-19,1969-12-24,4427726419,4615
566.2,Cancelled,89.81,1975-08-01,1997-01-04,0072341831,3812
902.8,Ongoing,277.95,2020-03-25,2022-11-26,2563850888,1430
402.81,Cancelled,14.68,1987-07-21,2015-07-11,9540035522,921
399.89,Cancelled,145.57,1968-09-07,2014-05-09,5715342255,1400
986.01,Completed,804.36,1994-10-06,1997-08-04,8875325586,2461
40.59,Cancelled,35.13,1954-03-02,1972-09-23,0651214188,2438
263.23,Cancelled,110.04,1967-02-19,1997-06-13,2062902708,3579
947.4,Ongoing,400.91,2000-03-11,2007-10-05,4411698322,457
208.63,Cancelled,176.79,1950-05-02,1982-06-27,8685364610,1747
102.16,Ongoing,25.52,2007-06-29,2021-08-20,7604210497,3729
56.56,Completed,56.32,1960-12-23,1981-08-21,3492719347,1415
286.77,Ongoing,149.98,1973-06-25,2014-04-22,5710689730,3627
984.17,Completed,410.7,1966-01-16,1969-07-07,3453254135,2427
889.77,Cancelled,699.12,1984-08-03,1990-07-24,6284492398,2936
217.2,Cancelled,1.36,2010-12-02,2019-06-23,2898731540,4730
385.63,Completed,48.92,2018-07-23,2020-03-16,0258805342,4108
741.33,Completed,365.46,1991-01-06,1994-06-22,5017300388,3229
158.89,Cancelled,66.54,1968-10-09,2020-12-17,0759111895,4038
224.74,Cancelled,158.51,1955-11-19,2016-12-31,9784178931,1309
874.76,Cancelled,139.47,1997-10-20,2000-06-19,6404667558,1075
216.42,Completed,183.08,1972-02-06,1975-05-30,6658608633,3193
616.31,Ongoing,507.16,1961-06-23,1988-08-07,6141967475,4802
407.63,Ongoing,213.57,1966-12-18,1978-10-02,6663936255,1313
662.56,Ongoing,23.45,1997-05-07,2005-10-28,0757947471,689
78.55,Completed,70.58,1951-10-14,1981-08-16,5552101853,4292
366.69,Ongoing,332.03,1968-12-13,2017-03-16,4032894483,4869
908.31,Cancelled,400.67,2008-10-19,2019-09-15,2763003802,2624
268.0,Cancelled,32.49,2007-10-20,2012-12-31,0681947360,3583
309.59,Completed,106.13,1971-06-18,1991-12-30,5522640244,1257
356.99,Cancelled,126.71,2012-06-06,2013-12-08,0383088757,3080
354.85,Cancelled,292.9,2012-02-29,2023-01-05,8477269771,1031
30.8,Cancelled,12.83,1968-07-16,1992-07-06,9951151828,875
309.3,Cancelled,280.67,1986-10-12,1990-12-29,6607312467,982
553.33,Cancelled,79.31,1963-08-17,1967-02-11,9737357605,2735
216.34,Ongoing,117.6,1984-07-31,1997-10-20,2031912578,4548
633.24,Cancelled,25.11,1964-10-14,1973-03-19,7257826901,2984
346.13,Cancelled,42.87,1978-10-20,2012-02-28,5517170020,877
221.15,Ongoing,36.65,1972-01-24,2019-09-16,4454404698,2343
316.01,Cancelled,118.87,2003-07-02,2008-09-03,9706116721,4935
985.75,Completed,789.89,1958-01-12,1976-02-24,2697004970,3677
35.26,Cancelled,25.06,1976-05-02,2001-07-03,6869318882,2662
334.58,Cancelled,332.08,2009-08-26,2021-01-10,9821005770,3810
498.45,Cancelled,204.66,1952-04-25,2003-08-08,6070910906,3999
745.02,Cancelled,452.74,1970-01-19,1970-11-29,9228130979,3714
451.18,Cancelled,194.73,1981-01-07,1996-09-12,3404421675,1930
982.67,Cancelled,113.33,2016-08-24,2022-01-10,1613210255,3157
784.94,Cancelled,53.09,1976-03-07,1977-09-25,6042632315,983
684.25,Cancelled,313.71,1965-05-02,2002-09-30,4687604506,953
177.65,Cancelled,116.71,1954-03-03,1973-01-11,2503842738,3008
961.62,Ongoing,465.81,1964-01-09,1980-10-18,1079451192,97
797.15,Cancelled,610.47,2004-02-10,2007-02-03,6229230401,1047
351.19,Completed,59.18,1964-07-14,2005-12-13,1796979827,1238
899.12,Cancelled,205.18,2007-06-28,2021-03-25,0804646783,192
122.93,Completed,41.98,1986-10-19,1992-10-09,3566732615,3317
522.73,Cancelled,433.07,2001-11-28,2016-11-17,5548420408,3228
641.61,Ongoing,290.28,1992-08-09,2008-01-19,6504730166,4325
651.63,Cancelled,44.7,1958-02-27,2004-02-12,4213185476,2192
827.72,Completed,617.28,1969-07-26,2008-01-09,0948798675,3450
571.06,Cancelled,362.73,1999-09-14,2019-02-16,2788887895,766
325.53,Cancelled,290.81,1976-10-31,1998-08-21,1106548554,4069
113.67,Cancelled,78.46,1989-09-04,1996-08-21,7582954240,1372
15.95,Cancelled,3.1,2009-02-10,2011-02-20,5550958695,4510
225.01,Ongoing,46.34,2003-07-19,2014-02-21,6096836769,4453
587.83,Cancelled,29.39,1991-10-18,2014-10-07,0316822027,3642
785.16,Cancelled,331.96,1976-03-16,1982-02-20,7062375104,2855
773.65,Cancelled,583.97,1962-06-24,2022-10-17,0532587692,3847
885.89,Completed,370.24,1957-08-27,1991-08-26,0115524465,1827
862.06,Completed,852.8,1990-07-17,2018-06-01,0498019488,1520
723.0,Completed,479.03,1975-09-17,1997-03-27,3963291132,1474
227.09,Completed,70.48,1984-03-25,1985-08-29,7816445018,2665
825.51,Completed,145.95,2018-02-27,2019-08-24,6949548716,1582
187.0,Cancelled,38.9,2003-03-04,2020-03-30,9094576994,3647
725.65,Cancelled,525.26,1954-10-18,2014-02-28,6524731664,2562
435.02,Cancelled,284.35,2004-11-24,2009-05-26,2707626561,129
863.35,Cancelled,318.31,1958-08-02,2017-04-23,3336850994,2794
6.44,Cancelled,4.43,1987-06-26,1993-07-06,9514968297,1020
413.87,Completed,164.79,1954-11-25,1988-07-04,4686326435,2056
399.78,Completed,117.9,1974-11-12,1986-09-26,1530810762,1878
764.28,Ongoing,497.46,2007-05-10,2015-09-27,1504602505,3285
59.64,Completed,44.2,2021-11-17,2023-04-02,9188043000,4700
926.12,Completed,110.24,1970-03-11,2015-08-08,3992449370,1696
201.41,Completed,75.04,2004-06-18,2019-04-22,7754535307,484
863.08,Cancelled,59.97,1975-02-05,1999-06-12,4523731587,2179
245.03,Cancelled,240.76,2019-04-28,2022-07-03,9929392989,4573
933.32,Cancelled,576.29,1964-04-11,1987-12-27,0210624260,3869
633.22,Cancelled,67.5,1954-05-17,1981-01-28,6915508011,3442
85.64,Cancelled,2.78,1982-05-17,1984-05-22,1905100966,37
904.86,Completed,167.33,2013-04-12,2021-06-17,7605237310,2733
597.01,Completed,581.37,1996-04-18,2021-08-17,0474157640,966
145.07,Ongoing,39.46,1965-10-29,2014-07-12,9478289347,1660
752.49,Cancelled,11.38,1990-05-22,2022-06-02,8685689378,4887
844.88,Ongoing,619.48,2020-10-13,2022-07-06,9924015647,3589
601.25,Ongoing,591.21,2005-01-21,2019-07-25,5529960678,1697
865.1,Ongoing,8.7,1991-08-09,1997-10-19,3351044305,243
315.62,Ongoing,18.03,1989-02-01,2020-11-28,2875003950,2594
822.32,Completed,669.34,1979-07-26,1999-10-29,0909874514,4969
474.25,Completed,365.68,1967-10-04,1987-03-17,3456476268,4074
424.46,Cancelled,195.67,1981-01-14,1984-12-20,7293369332,1066
22.31,Completed,21.05,1994-08-07,2016-12-07,4608343989,1149
821.7,Cancelled,413.34,1956-04-28,1998-11-20,5268023839,4606
357.96,Completed,293.66,2023-05-19,2023-07-11,6373227303,2449
850.71,Cancelled,104.33,1961-09-01,2000-03-05,1016718441,4939
990.46,Ongoing,810.62,2004-02-19,2015-07-18,0310189542,2596
563.02,Completed,331.7,1964-06-20,1979-08-10,2460933063,1394
789.3,Ongoing,450.56,1963-12-22,1973-02-08,2710474045,130
277.41,Cancelled,275.9,1967-12-04,2000-04-13,9747561331,2997
718.07,Cancelled,346.73,1969-08-22,2005-10-17,1055579976,3400
23.15,Completed,1.77,1966-03-23,2010-09-26,1765530290,2734
374.7,Cancelled,281.17,2010-02-14,2022-06-03,0519228247,2778
280.57,Completed,252.91,1957-08-10,2005-10-09,4988164601,3240
97.17,Cancelled,26.61,1974-06-14,1978-12-04,4143932557,4878
34.6,Completed,1.66,2016-05-15,2018-03-03,6379672984,646
912.07,Ongoing,61.99,2013-06-28,2022-01-08,0603977043,3800
933.92,Completed,224.32,2008-04-27,2017-06-25,5239964622,73
925.59,Ongoing,307.66,1964-07-03,1968-11-29,6381076128,3264
316.67,Cancelled,44.88,1999-07-13,2021-07-23,9188523275,1955
319.69,Completed,153.73,2003-05-02,2004-01-12,8796246639,1946
40.99,Cancelled,26.61,1986-10-03,2002-06-06,7455329686,2517
709.37,Cancelled,351.17,1988-02-07,2020-12-03,8595059974,1022
273.92,Completed,157.1,1969-01-31,1981-10-10,2995133885,2683
787.11,Ongoing,362.47,2003-06-06,2016-02-22,6255226589,3252
614.84,Completed,613.83,1983-10-08,1989-01-17,7665317338,351
238.57,Cancelled,199.18,2020-09-06,2020-10-14,1335911793,4079
39.0,Cancelled,28.4,1995-02-04,2005-05-01,7629031195,3271
591.8,Cancelled,419.26,1993-09-25,2009-07-30,4189709736,4881
750.98,Cancelled,22.3,2008-01-06,2009-07-24,5592268462,1118
970.98,Completed,127.93,2016-03-15,2022-07-30,5351987303,2999
810.8,Cancelled,251.11,2020-08-01,2021-10-17,1074675120,950
799.87,Ongoing,579.32,1954-05-20,2004-09-01,0869566763,4121
541.89,Ongoing,17.99,2004-06-22,2018-06-10,1204934425,1597
391.78,Cancelled,323.94,1977-11-11,1995-11-19,3531007180,3744
588.24,Cancelled,402.97,1983-09-23,2003-12-16,7877619341,1991
793.67,Cancelled,133.48,2012-07-05,2015-05-12,0267491506,957
566.82,Cancelled,79.37,1975-04-26,1988-06-11,2532904517,1326
165.73,Ongoing,48.62,1966-01-19,2004-06-24,5057607770,2027
728.36,Completed,214.29,1966-09-14,2014-05-29,7770055148,4343
114.7,Ongoing,16.25,2018-04-09,2018-08-11,6616799620,3221
670.51,Completed,249.31,2007-06-30,2013-06-03,2010260055,2443
327.45,Ongoing,215.88,1963-07-04,2014-09-08,4880798795,4116
687.9,Cancelled,681.89,1995-04-16,2020-01-21,2899419765,657
645.76,Cancelled,542.5,1959-07-07,1966-06-23,2810150104,2649
110.95,Ongoing,105.19,1950-07-18,2011-03-22,8578089598,2091
751.63,Ongoing,285.39,1963-12-18,1986-10-15,5529960678,1371
490.45,Cancelled,53.93,1957-02-28,1991-12-20,9070355745,3034
190.72,Completed,74.05,2008-05-02,2015-07-09,9468220780,4353
977.47,Cancelled,280.19,2008-06-15,2021-12-19,0266019321,340
433.5,Cancelled,156.31,1953-03-06,2018-03-04,1069439151,4310
855.22,Cancelled,425.85,1968-02-03,1996-01-01,4992088970,3233
885.65,Ongoing,583.5,1977-03-12,1985-09-27,5658246718,1214
432.35,Ongoing,392.34,1977-04-20,1984-03-13,3177405818,154
180.48,Cancelled,75.4,2003-06-23,2018-11-11,0116854290,94
704.53,Ongoing,143.39,2012-07-01,2022-10-14,1096479909,4816
134.01,Cancelled,72.18,1967-12-16,1969-04-23,0990359614,1596
384.69,Ongoing,68.15,1956-12-25,2018-09-23,8734416396,2892
516.14,Completed,353.73,1974-02-28,1982-03-09,7004433456,2224
773.97,Ongoing,142.34,1965-04-07,2010-04-04,0348716838,517
604.36,Ongoing,111.42,2020-01-01,2020-01-03,1859339767,3412
310.37,Cancelled,206.6,1952-02-07,1965-03-31,7912133694,4526
78.88,Completed,18.22,2007-02-11,2008-02-04,7240024130,2755
594.16,Cancelled,239.33,1973-01-25,1995-09-29,7877619341,2774
563.27,Completed,253.99,1965-09-12,1991-01-16,8700676246,487
713.39,Completed,252.7,1987-05-11,2004-02-23,6914760526,4568
623.03,Cancelled,331.58,2003-03-20,2003-07-17,2950847464,3861
47.72,Cancelled,21.3,1968-01-23,2016-04-03,0603489378,2377
222.08,Completed,177.53,2002-01-15,2008-08-06,1345978260,417
127.9,Completed,39.48,1970-10-30,1991-08-04,5038211634,1772
330.51,Completed,37.89,2002-02-01,2015-04-18,6915578170,4505
148.78,Cancelled,9.5,1957-11-09,1965-10-08,3483191861,1847
799.02,Ongoing,271.73,1974-09-06,2004-11-04,6132944910,3060
457.88,Cancelled,27.83,1990-01-27,2007-02-09,0234301225,3793
320.27,Ongoing,85.18,1952-06-16,2018-09-14,6745881932,2063
543.4,Cancelled,335.6,1964-08-13,2018-01-21,8396443159,156
320.21,Ongoing,302.1,2004-04-06,2023-06-09,2359551326,2458
931.37,Completed,198.51,1996-01-29,1997-04-26,6745050061,1131
31.1,Cancelled,29.92,1978-07-19,1993-06-12,9540035522,2474
783.03,Cancelled,782.41,1982-12-01,2023-02-11,0201071376,1507
747.91,Cancelled,162.57,1963-10-24,2020-10-21,8157790620,2156
650.2,Completed,199.21,1954-09-02,2023-04-16,6712520086,2597
632.6,Cancelled,475.99,1982-06-27,2023-03-26,8999675197,2480
991.93,Ongoing,337.11,1988-01-14,2012-03-21,8692380360,328
170.97,Cancelled,31.36,1976-05-22,1984-03-11,0681947360,648
281.4,Cancelled,143.92,2017-11-16,2023-02-01,8700676246,2037
644.92,Completed,209.47,1956-03-07,1995-03-26,0035001295,3904
97.67,Completed,19.65,1994-11-25,2008-10-01,9510054729,4828
294.95,Ongoing,238.58,1966-10-06,1990-02-10,4345173557,867
273.3,Ongoing,174.19,2017-09-19,2023-05-13,5628573572,3243
276.81,Cancelled,274.52,1980-09-01,1996-12-03,0186950416,2633
761.03,Ongoing,62.51,1976-07-27,2000-08-28,9551807824,408
439.64,Cancelled,432.44,1998-07-05,2022-02-12,9819128701,1192
656.96,Cancelled,430.88,1999-11-09,2022-02-28,9444567164,2220
798.5,Cancelled,142.77,1997-11-23,1999-05-26,5345574345,1867
787.03,Cancelled,261.68,1963-08-16,1969-10-10,4742217962,1974
