residence_id,host_id,arrival_time,departure_time,repair_fee_per_rent,base_price,max_capacity,number_of_rooms,area,residence_type,accepted,ownership_document,TITLE
2125,5059571164,22:53:04,12:06:11,617.89,897.69,1,3,955.58,APARTMENT,False,"('SjMo', 1164221734470650977898826)",i
2126,5963479004,08:17:14,06:29:55,571.86,517.34,2,1,750.98,VILLA,False,"('OLGsIgYLr', 218807295843868635346547)",LW
2127,6250610237,19:22:01,08:41:34,17.81,924.28,8,1,441.48,ECOTOURISM,True,"('NhVNsAgC', 717724195962478954528117)",cvtK
2128,2763869315,12:54:36,11:24:18,30.3,635.62,2,1,280.27,ECOTOURISM,True,"('DsvrrSwirBinxAt', 1014868343978404735922761)",fvqBHOfwdzkaIg
2129,7908674301,02:17:41,09:35:10,448.65,144.25,6,2,883.42,VILLA,True,"('QVIGUtvoQhRGjQ', 922064646572865869738255)",u
2130,0943167859,02:23:34,09:45:05,861.69,336.31,4,4,371.83,VILLA,False,"('SblwwWQD', 1081005741064361331282300)",GBiC
2131,1179985152,01:00:35,23:15:34,160.39,896.88,5,2,515.08,ECOTOURISM,True,"('K', 682007668021245820991288)",Kb
2132,0777451183,21:45:15,16:24:02,536.45,754.53,9,2,568.89,ECOTOURISM,True,"('ReRdhZBgrWrqKvz', 557469527116581418703087)",wUz
2133,1089850499,12:45:50,20:04:17,475.37,267.68,5,1,789.85,HOTEL,True,"('bfPCPigTi', 92483497210766811901728)",whCk
2134,1624918334,03:01:52,20:53:02,96.44,212.79,10,2,330.51,APARTMENT,False,"('GVUfVxxxfyqG', 429351079941544344599393)",uwtKMDsdfVCVxO
2135,1278113420,22:24:46,13:15:54,236.34,603.67,5,3,455.18,HOTEL,True,"('UWrOkzoj', 562791449479345792198888)",zvCShIvVc
2136,5379561238,06:04:06,00:42:34,407.48,557.1,5,1,886.54,HOTEL,False,"('I', 176519579409127365174404)",VXdwYmpS
2137,8873716978,05:20:32,21:18:24,884.19,999.03,9,3,122.56,APARTMENT,True,"('tPkWPTDUtq', 656358807812534280437734)",jPvggqyl
2138,5983229541,11:42:38,08:49:51,618.47,202.84,8,2,601.29,APARTMENT,True,"('XXkehu', 493646849924957807135496)",sGGLzMpnGfEWIX
2139,3875038847,19:48:24,12:41:47,167.09,244.69,3,4,986.97,VILLA,True,"('gTdLwGNQm', 551813013594613639166982)",NYO
2140,3724489234,16:39:39,08:03:11,539.75,85.74,2,4,488.4,HOTEL,True,"('WqgLsnlSVIXDJvz', 841731567384705012734437)",cWTMxMJtAU
2141,6054362366,06:49:11,00:33:16,886.75,863.13,3,1,407.99,ECOTOURISM,False,"('nUvwyM', 639594637602305719849241)",MafFXdcFbLJhE
2142,9250059868,20:17:43,19:30:28,973.13,773.86,7,3,370.88,ECOTOURISM,True,"('gXlkcdDiiJxOqQD', 599848052433650937329006)",Nzj
2143,1513483972,16:26:55,00:38:31,279.04,639.95,10,4,443.82,HOTEL,True,"('KZRfdaWgcihrIS', 1094320817565159755022199)",JZQmApM
2144,5517095551,17:10:57,06:35:24,639.98,334.46,6,2,565.6,HOTEL,True,"('LWaMhWUmRLZI', 90188322828353182334977)",KkhPwWDCLgb
2145,0945563792,23:42:15,20:42:35,411.86,549.28,1,0,880.65,HOTEL,True,"('XnXPIAbL', 977276888567663677551351)",lzSzhHtLtuXmy
2146,2119240064,19:50:58,01:34:30,109.72,286.74,1,2,184.41,HOTEL,True,"('u', 1075860654299210540717882)",dilNtliLdn
2147,9895433910,00:40:12,18:03:59,790.35,967.25,4,1,435.73,VILLA,True,"('ZcNpYHadku', 908318592667877707353695)",nALdrbkI
2148,9106448560,20:18:22,06:16:18,311.63,859.44,9,4,717.0,VILLA,False,"('SVgbbklj', 866884041439239799424931)",FqgUNy
2149,9619437412,14:00:10,20:49:42,913.58,337.09,2,1,124.93,HOTEL,True,"('jW', 763815446851273955508947)",NYdKxEcoiP
2150,1176590654,04:14:17,11:56:37,653.28,270.8,8,1,808.45,HOTEL,False,"('hOmqcd', 1037753168779343334670814)",hFfYEX
2151,3671068206,00:35:38,20:17:06,771.94,123.17,7,2,677.03,ECOTOURISM,True,"('mOegGQuowfBGtV', 735238419590090249745393)",G
2152,6372766676,15:28:12,04:29:09,303.42,369.14,7,2,412.26,VILLA,False,"('Q', 928798716569572020258314)",KjTRHetTLzp
2153,0711432205,19:14:59,14:30:59,77.62,217.97,1,0,891.81,HOTEL,True,"('Kmfw', 435526353670285902179633)",uuR
2154,4988045814,16:13:07,18:04:58,921.52,990.95,8,1,540.64,APARTMENT,True,"('gtHH', 531996825085769796450072)",UaFitWplVKl
2155,1549630447,18:13:18,07:22:36,648.3,737.17,5,0,616.95,HOTEL,False,"('Lkv', 1199125957564914374570794)",EiZZLo
2156,3590733245,19:40:26,17:21:39,58.89,49.39,9,0,435.52,HOTEL,True,"('HLyAkzFWZjGK', 123577964350216975922159)",vF
2157,0215444674,17:20:22,03:12:54,276.01,434.15,9,2,718.66,ECOTOURISM,False,"('pcWZyrfHTy', 913993196835865168920480)",aRHZARl
2158,6614358325,01:18:09,02:37:19,300.24,223.14,6,0,493.54,HOTEL,True,"('PYBrwuvng', 602278669180190998966420)",CY
2159,8559016326,23:51:20,04:17:27,65.2,750.18,8,0,361.18,HOTEL,False,"('sBLZWBKHWEAA', 710452839309151115299715)",SkHcjL
2160,8351192139,09:45:18,07:01:49,42.11,428.17,1,2,801.66,ECOTOURISM,False,"('ikfYP', 754008554522364459336839)",qRwXQB
2161,5989548157,19:42:24,21:35:43,489.78,750.4,6,0,209.44,ECOTOURISM,True,"('EiaSTNBjzBS', 994769336557481908908088)",QYO
2162,9819905530,15:04:53,13:01:14,413.16,63.93,10,4,571.77,ECOTOURISM,True,"('oTsQwSIHULrYr', 1099791894548680952950007)",UoQ
2163,2805856446,01:33:55,00:23:59,135.44,870.57,2,3,755.38,ECOTOURISM,False,"('IocJieD', 81401438758800904560227)",JyVsTj
2164,4871672450,20:34:58,04:06:46,248.25,271.14,3,0,823.74,VILLA,False,"('Psp', 1030614045250373276740333)",ikCHHYVpTpzX
2165,0530002564,10:56:29,15:50:23,556.6,247.75,1,4,490.64,VILLA,False,"('MLupeWqR', 645526181413784293507126)",N
2166,9244976949,10:09:48,20:47:57,450.36,926.4,6,1,314.18,HOTEL,False,"('vIegQRTAgbwwTad', 1031628029010189294864594)",pdHu
2167,7806114585,22:32:44,01:25:58,84.53,544.37,3,1,737.96,ECOTOURISM,False,"('LhiAzheJXca', 45804089872974985375565)",pCjmcIDG
2168,8046481597,10:22:32,01:53:52,86.48,626.53,4,1,407.67,ECOTOURISM,True,"('ryydVdLE', 453116463655720394417013)",jRRVlSzFcXLqpD
2169,2010569647,00:41:00,02:44:42,782.94,753.18,10,4,374.92,VILLA,False,"('xlohlSYYIFmDoOv', 1179939940849836772079073)",scfaG
2170,1703090100,04:38:07,23:24:35,552.04,217.49,6,0,306.05,APARTMENT,False,"('TV', 107067322993960557997101)",jhaO
2171,4690711359,02:51:59,02:49:14,121.63,480.22,1,3,524.64,VILLA,True,"('CrXUDpf', 506195785540727194342309)",bGCJ
2172,5952137624,10:46:52,01:00:29,409.51,625.36,1,2,809.01,VILLA,False,"('mPYoAFhFLskt', 338724123430213345720507)",WaBWKgMMlNTCr
2173,2120409633,17:21:00,20:20:52,865.31,279.58,7,4,722.64,HOTEL,True,"('zOtgp', 1050822812739165103371298)",NI
2174,2419249584,08:47:39,23:06:54,438.96,215.37,5,1,457.25,VILLA,True,"('vBI', 744495945242496386419405)",IfcDekwMEOuh
2175,3158967655,16:47:38,15:43:37,629.9,447.01,4,2,954.13,HOTEL,False,"('AEpoahFVMocIcUw', 809926122412521901970835)",qQrzc
2176,2088692363,23:43:20,13:34:11,373.32,715.98,6,4,722.05,ECOTOURISM,False,"('TYI', 599769348160330895640065)",TfLmTEoJO
2177,1809532734,00:42:17,12:36:02,564.14,508.35,3,2,276.35,APARTMENT,False,"('uFMvCEEBDBP', 1145788030612152686293105)",CAepZdAPsqqR
2178,3361019925,16:12:27,07:39:17,244.4,28.93,10,2,267.66,HOTEL,False,"('QVHrbHQEbxd', 852456469160445371463554)",lqclOSTNksdPw
2179,6108383171,14:47:41,22:21:15,907.33,231.91,1,4,90.36,VILLA,False,"('oKjkzFEEnAFBlS', 855882404588949957483283)",PxsoxrWLmKV
2180,4709785849,02:35:07,16:34:26,950.22,108.49,1,2,862.26,APARTMENT,False,"('fccqfUAqFN', 670883586773952170719578)",IagRdWGHtV
2181,0309025596,23:33:49,05:10:45,202.98,657.86,3,0,521.71,ECOTOURISM,False,"('zhF', 302983545720258347680733)",oznRV
2182,6491485345,17:09:00,00:51:36,181.52,765.91,6,4,166.97,APARTMENT,True,"('YDlt', 992755196657873282648676)",lyCKRRYC
2183,9165157956,01:12:15,22:47:09,210.53,378.43,7,0,87.6,APARTMENT,False,"('Iet', 78080370611434185141634)",onMKSnke
2184,7231900384,17:14:05,08:55:56,635.0,887.72,1,1,580.65,VILLA,False,"('bIUGuhxGJzIJWmJ', 147052340109424850258645)",ryX
2185,0002625145,01:02:01,03:16:25,47.23,101.84,2,2,370.85,VILLA,True,"('OGurLYLITTvVN', 402918522530238662387018)",VDUwWGfSuhoXLoM
2186,7716227000,03:31:15,11:16:08,644.19,439.96,9,3,169.01,APARTMENT,False,"('qZsBrzxnK', 132333373572138237132696)",fE
2187,7367798330,11:39:24,19:53:54,838.09,558.98,10,2,900.17,APARTMENT,True,"('dLVkXFGTnu', 458603260259354598243874)",CzMyGlCPCDmNYP
2188,5760845451,13:17:00,02:39:54,709.0,202.7,5,4,894.01,APARTMENT,True,"('GnPchKmGlillqB', 878012614944272623882125)",L
2189,1228483571,16:14:15,00:03:11,742.44,405.64,2,2,289.0,APARTMENT,True,"('gnon', 841739552230948783568839)",G
2190,0107687571,21:42:25,12:50:47,153.21,760.13,4,0,930.18,VILLA,True,"('OJUICUdFw', 994575356597868741922144)",lssAfIrXwiVXi
2191,9235094853,09:44:02,17:31:38,94.9,158.83,7,0,405.55,HOTEL,False,"('Mm', 620027498117330848318078)",fzQYIkIjXMcDYE
2192,3947356597,12:33:21,01:26:52,435.39,187.43,1,0,790.09,HOTEL,False,"('ZNVfshQPls', 668181166138124422980430)",VFeiQXqyXQ
2193,5080892255,00:10:07,16:32:22,454.36,449.81,7,4,599.8,APARTMENT,False,"('cgIPWW', 240327419738983422609279)",JVUxeI
2194,4620007370,08:41:12,11:07:05,297.14,560.39,2,2,620.77,VILLA,False,"('yZpsXEEUA', 711319373290052462324544)",QwMTUmwZPD
2195,2761568826,05:35:36,01:27:50,811.39,804.48,4,2,187.73,APARTMENT,False,"('FuIMuVrEBOfXctW', 71500367602707405207928)",Yw
2196,6073868390,10:23:09,09:41:29,938.01,185.2,3,0,82.16,APARTMENT,True,"('D', 618484496765482977659978)",iQpbiW
2197,2360527798,01:40:26,04:15:25,825.68,215.07,10,1,838.08,APARTMENT,True,"('BRTtxlfpSe', 252884574091206570641956)",ycGPT
2198,5285743909,23:52:14,01:47:25,125.75,546.37,4,2,905.14,HOTEL,False,"('WMTYU', 966483477795327457732233)",xTl
2199,5704428137,15:17:47,09:26:02,991.7,510.37,8,0,889.39,ECOTOURISM,False,"('vahON', 758886485502058670717707)",qlaxQWCfqqvsi
2200,9819632838,13:11:21,04:39:21,85.07,687.46,7,3,182.5,VILLA,False,"('ohooUHzDxCixsJ', 854190711950797672918480)",RK
2201,2745568579,19:46:04,08:11:11,962.63,849.96,4,3,436.3,VILLA,True,"('FLIzjDwoN', 1013106821917531780574126)",AL
2202,5387542475,01:10:25,02:02:45,595.44,872.32,1,4,20.02,APARTMENT,True,"('ZWPOFyS', 627392868623191066701465)",urqQpahCIOC
2203,1920520053,19:09:26,15:55:02,957.84,155.09,10,4,228.32,APARTMENT,True,"('xyiJUlP', 890803281597709398684285)",twDuaD
2204,2658936576,13:01:07,17:28:20,17.7,656.45,9,3,370.84,APARTMENT,False,"('geIgunGSxWrucV', 174125561311289514868554)",OWLhF
2205,3207671746,18:27:17,14:34:26,738.05,923.97,6,2,577.68,VILLA,False,"('kuuS', 1009512338980925765295760)",VcfLEeKPMIknZKJ
2206,9579444468,19:13:07,18:47:56,442.27,48.85,1,0,229.24,HOTEL,True,"('UjZbWVtpCnueCFH', 242788156166652265257564)",HcnRN
2207,8692734701,18:23:51,04:19:35,860.3,491.54,7,0,403.35,VILLA,False,"('omZRJRlTLcJh', 646934286755333284855286)",kBfU
2208,4452755900,02:23:30,00:07:05,477.56,916.69,5,2,809.31,ECOTOURISM,True,"('EsOt', 540834501453844113376383)",jRlWh
2209,5266174230,16:50:54,21:38:32,570.36,511.2,6,1,401.97,VILLA,False,"('xXFOeIjQmTacNg', 1068262662695947184208740)",IYrQ
2210,1236593903,21:12:50,05:23:32,994.76,850.78,10,1,835.53,VILLA,True,"('AyfGni', 114911796201627053616966)",zpTruePXcqpAKi
2211,4738385710,03:14:10,18:59:17,465.85,349.12,5,0,530.25,ECOTOURISM,False,"('IUYeIxmcCjmyL', 1073980939274109319744844)",wOLaCLsCtyJ
2212,3488092322,01:00:57,08:04:10,342.19,322.79,3,4,56.06,ECOTOURISM,False,"('SZHMQrqXispU', 1196503815066438905043573)",Y
2213,0255342478,17:03:36,18:01:27,637.93,864.79,2,2,666.63,VILLA,False,"('FZBfWf', 184634695525069008674969)",PSACpzBCyzxdc
2214,0946123298,07:38:20,18:23:30,104.61,480.34,9,3,678.04,APARTMENT,False,"('JIzBeuDiYS', 7819015142725694879822)",dGFIADrRXKy
2215,9537806231,10:43:25,01:19:00,337.83,879.78,2,0,476.72,HOTEL,False,"('ajKK', 64488783784360110316522)",cRPIyJrILXf
2216,6213801519,01:11:42,23:29:53,45.5,305.41,10,0,168.89,APARTMENT,True,"('JBTnRVMpFl', 591272592132032816596763)",lyWjuhTdJTSn
2217,1095053593,02:56:26,18:12:02,732.48,965.27,6,4,191.36,VILLA,False,"('Cm', 820827858902397785423709)",SDkyKVeEGlfKp
2218,8037647178,21:13:39,11:49:39,722.68,950.96,6,4,832.27,APARTMENT,True,"('VfuC', 1113221754493718663996456)",rL
2219,9251243698,00:16:59,20:35:48,840.29,197.36,7,0,512.25,HOTEL,False,"('rlwCpHthM', 516734503866350593801035)",XgoyuDAQkFzhzA
2220,7766053621,20:40:07,21:54:13,775.04,934.96,1,3,621.16,VILLA,False,"('rSqDrgG', 1004317053050005496995875)",tgRiaJ
2221,2871808859,23:17:18,23:55:26,576.11,879.42,6,0,863.18,APARTMENT,False,"('TILYMLrxBERq', 403911882375967487912682)",UlfwdPHymk
2222,4422878515,05:57:48,09:13:52,995.51,456.4,8,3,579.55,VILLA,True,"('pLKxKnrQBRoK', 182713674744773653649901)",AIEmtUbAXBtr
2223,1146626923,20:22:52,14:55:07,799.75,92.74,1,0,907.94,HOTEL,False,"('FHEvcgE', 622530925226669347348060)",JIzeSWMtiXhH
2224,6817490583,18:22:28,08:03:54,799.87,139.28,4,4,390.49,VILLA,True,"('gzlRy', 39259786231954535123725)",pWGLbgJpw
2225,2905848628,06:38:48,23:44:43,414.43,735.57,10,4,451.0,HOTEL,False,"('QFSQqmy', 1167089113065902723178879)",uAlLKjLqrLGn
2226,7636456620,23:46:28,22:33:46,419.11,906.1,5,0,860.94,VILLA,False,"('DDc', 1154473324692791773054041)",cfBKArPEpTzXI
2227,6269389502,15:40:25,08:57:06,239.18,540.8,8,2,33.95,ECOTOURISM,False,"('JV', 4920772960058050999400)",AeTrt
2228,2040913048,20:01:50,08:54:35,910.8,376.66,8,3,164.13,APARTMENT,False,"('KrN', 490130016117414804985073)",iPDWSTfgTABn
2229,4656990652,09:09:18,08:58:06,954.37,729.62,1,0,242.52,VILLA,True,"('YXqTeLepOFU', 1140011188722482430458356)",FrJzzijfzfVKs
2230,6286991360,13:43:33,12:49:06,645.7,134.39,5,0,815.88,HOTEL,True,"('hToNKbXtxIOTl', 135527541294806593669539)",XSczAXwqwHUck
2231,3726149498,09:03:19,00:37:16,891.37,419.84,1,0,598.26,HOTEL,False,"('GK', 1038355854769772466390310)",rXJOFMUGgpDgP
2232,6246469821,05:47:02,22:17:22,581.59,134.61,7,4,880.51,APARTMENT,True,"('Yss', 948378248934903983725984)",KR
2233,6031845067,18:31:48,03:27:58,29.95,516.74,10,0,746.49,VILLA,False,"('FQaAwxkzLG', 491733990559990754302126)",PHlIpQDFTA
2234,8765720406,10:07:44,10:42:03,519.76,624.36,3,4,660.57,HOTEL,False,"('tzxpSCuHfRhHUf', 684341392393411306391098)",WDKMdgkd
2235,3137030346,22:17:00,00:55:23,659.52,607.49,3,3,324.48,VILLA,False,"('U', 1135202370975887835549750)",xoInFObgEUyQhKI
2236,6760906941,19:08:21,19:33:36,663.36,791.9,9,2,213.73,VILLA,False,"('fPvPvKjGPXY', 1106823706935615519130888)",tVYjE
2237,4445556533,00:14:43,11:05:39,818.22,909.47,5,0,782.23,ECOTOURISM,False,"('WGKEeZiOqavniUY', 925273340029785382936681)",SVUvGlOgHAyG
2238,7196563874,04:03:59,03:55:06,525.05,544.7,9,2,224.03,HOTEL,False,"('cYdkbyYtsvz', 962625057107362662735192)",CmXvdOTPjuyC
2239,6337908715,04:39:58,07:30:59,702.79,963.72,3,2,410.67,HOTEL,True,"('vivhmWSFesFvVn', 1200814239186268592804524)",baRKeOyhTZzrd
2240,3250968246,04:34:03,10:59:07,451.68,174.22,5,0,249.03,HOTEL,True,"('FAUTtWNlD', 594025378262800561349706)",nlyLBc
2241,1324713089,11:46:47,22:45:13,201.25,822.56,4,3,372.76,APARTMENT,False,"('RLCwfdHGNku', 931750378867143500548193)",abRR
2242,1098945613,03:48:38,03:16:40,999.92,142.04,2,0,863.22,ECOTOURISM,False,"('DcSzqXRPRCA', 624374424660111049505886)",rLWGhgUqGHIOh
2243,8720544924,01:39:25,14:01:51,933.74,383.93,7,4,692.03,VILLA,False,"('pqhvGaVdLiPzyw', 165166251833123128533305)",oP
2244,1216906444,14:29:33,07:08:05,817.32,74.14,8,3,460.51,VILLA,True,"('teMJEUlXi', 718957926755688859447532)",wqzPexiqkKCeebQ
2245,9298807964,06:55:14,17:10:54,481.77,688.21,8,0,711.85,HOTEL,False,"('KLjsUdU', 620519824770514720534974)",dTNDW
2246,1200277282,05:38:29,22:12:41,723.54,530.61,5,2,62.47,HOTEL,True,"('oK', 904935290706295402092823)",FxeUNwcglRWCI
2247,6853035239,21:48:29,20:40:04,860.72,952.91,8,0,350.66,ECOTOURISM,True,"('YkVRXRrCcQ', 215294973251951804357911)",EQfFFyctPQADcKR
2248,4223244098,09:52:14,19:24:54,137.17,94.74,10,2,803.64,ECOTOURISM,False,"('XzCqCz', 1064333567183960637120642)",wfsJjEagqs
2249,6075380063,13:05:52,13:12:28,302.97,886.14,9,2,530.88,VILLA,False,"('tnSnNdprYEIMwc', 868468264725587019477017)",ewmZcJwDRjpWNN
2250,8479034804,16:43:52,13:54:52,826.76,629.7,9,0,743.71,ECOTOURISM,False,"('szWRhIXLjplP', 973184967281434204637202)",taL
2251,9842535257,04:34:38,20:27:33,597.08,701.68,8,0,184.86,HOTEL,True,"('BEO', 1024464928378355457080360)",KCLkoPWQCDKI
2252,2765162426,08:30:23,08:46:43,513.8,144.65,7,3,246.17,ECOTOURISM,False,"('PZykuxVAuV', 694702492986963019481356)",JgAXXEoISVG
2253,4851961783,23:27:15,06:39:23,203.17,351.83,4,1,14.36,ECOTOURISM,True,"('sqI', 803984025855966084143269)",WZrGtV
2254,7167514213,21:06:05,19:39:45,2.07,769.98,1,3,293.09,HOTEL,True,"('dKAX', 34520596352061100727558)",ZRekrBQF
2255,0640508988,10:09:48,13:42:01,355.61,652.06,6,3,92.79,APARTMENT,False,"('B', 583478595427065577775348)",KUDnEHSWcVmr
2256,0417653836,11:00:12,04:21:07,801.5,870.02,6,4,434.98,ECOTOURISM,False,"('pteYFMXpq', 315574638109463413156797)",GGHATAlZcHcPs
2257,3371385550,05:45:15,12:38:06,327.87,464.5,2,2,840.56,APARTMENT,True,"('JyLyqIVerdgk', 530300946801873114507054)",glNXlnnpZHOja
2258,4851961783,05:33:23,15:21:08,747.01,826.46,7,4,826.39,ECOTOURISM,False,"('SPL', 79566790766552091630612)",YrHmPfGZbaZX
2259,5528903503,06:08:26,13:54:23,432.6,621.71,3,2,66.59,VILLA,False,"('RORPlXxMHM', 210692800174414330173168)",GdbEd
2260,0518033550,11:27:22,20:56:40,786.18,224.88,9,2,177.53,HOTEL,False,"('MGP', 742566342482495013600216)",Wb
2261,4444012977,17:11:33,12:43:21,516.99,653.12,1,3,547.33,VILLA,True,"('UzlAuLa', 167944763327176705423279)",CPgRoYbq
2262,0530002564,01:05:39,03:17:07,560.46,161.79,6,2,172.99,VILLA,False,"('Kz', 384006907992276328458086)",hrkAKLNNy
2263,1799306239,08:23:04,05:04:04,977.82,926.55,10,0,923.78,VILLA,False,"('SfTmjABeM', 806801705460895335614261)",g
2264,2612009712,10:54:02,11:48:59,726.11,587.15,7,1,703.53,VILLA,True,"('LMiy', 769597635660145765231851)",DxBM
2265,7833857380,00:07:06,05:07:30,423.25,763.26,9,3,796.09,VILLA,False,"('fCNNoQMuuHLK', 238279367374951997599872)",gJPLUpnQTAZfRPy
2266,8350710767,18:06:04,23:36:05,388.26,287.36,3,3,70.3,VILLA,False,"('aXsgzwZQitJm', 847646780055762876170511)",YcCpihwz
2267,9063420871,08:25:04,08:09:12,189.89,620.7,3,3,243.73,HOTEL,True,"('WBmLLxao', 1103796600744079851840838)",UdV
2268,5103356634,05:07:31,20:31:42,717.03,443.08,6,1,688.07,APARTMENT,False,"('Eec', 411421966706031936837095)",zjQgyrejwdKBp
2269,1629131529,01:50:57,17:53:10,692.56,952.01,10,0,298.29,HOTEL,False,"('bXerhrVhhS', 139898367786246931630947)",RCBsInJACeHXIYd
2270,4224101444,18:46:32,17:10:13,445.36,732.5,4,0,953.79,VILLA,True,"('IWGrWDZhyZh', 492502232182572291042451)",UpdgYDxOwQv
2271,2309231506,21:04:09,07:47:22,28.41,777.87,6,3,68.89,VILLA,False,"('ay', 526269151093734755083357)",o
2272,7759071298,05:41:05,13:47:02,188.69,8.19,7,3,10.77,HOTEL,True,"('whSkc', 550597429432185203714108)",DWirDd
2273,6091977599,00:44:13,18:37:52,599.0,351.85,5,0,774.73,ECOTOURISM,True,"('kLst', 940055219418146669561079)",BZIWQfdeEfkQuk
2274,1234904137,17:02:07,13:48:04,873.56,557.43,9,3,821.87,HOTEL,True,"('PZ', 1114275997229027659672192)",dn
2275,6250610237,16:39:43,17:46:45,725.61,606.39,10,0,6.31,ECOTOURISM,True,"('JCwijGlBvbeuHi', 796228401595754202004141)",NabtQNpRF
2276,8148205396,01:31:42,03:15:40,781.19,950.7,8,1,336.17,ECOTOURISM,False,"('LwjnmTrvDVAqo', 280030316794721063141440)",GMmrwVP
2277,1228483571,20:09:44,18:31:47,713.48,56.55,2,1,62.01,VILLA,False,"('j', 478356370922516936886184)",qfZIbYucvmf
2278,5705537297,13:28:18,22:38:33,30.82,132.31,7,2,277.48,VILLA,False,"('siutp', 822868521136762793049572)",CiBdmSa
2279,1050352452,16:02:36,12:47:55,114.78,691.04,9,0,834.39,APARTMENT,True,"('STKYQUJNhQwtnYR', 811099035611908146109151)",mYknnaopGebaG
2280,1609360681,23:28:26,08:06:26,145.28,208.21,7,1,486.21,APARTMENT,True,"('hIzxqLsnUJVC', 10296976690406896133474)",RZaqOw
2281,9809160653,15:42:25,18:52:44,911.94,654.22,1,0,719.7,VILLA,True,"('OdhWRTuQ', 774872688872690914151327)",zyZqEgSKsUdP
2282,0234934365,14:50:13,05:27:12,451.64,604.53,4,4,801.67,VILLA,True,"('ktlQcdEPrZSRc', 767702829555794768396985)",LIDPOhYYlmsS
2283,9397770501,03:22:45,11:23:07,99.7,51.12,4,0,828.3,APARTMENT,True,"('p', 654148841111742724667049)",gSQxXtFiix
2284,7804216597,05:27:33,02:07:17,948.47,265.19,2,2,567.89,HOTEL,False,"('ymAlJPtl', 263770425547090271099183)",OOTJUhL
2285,3300264663,22:02:13,00:04:11,485.56,474.83,5,2,727.52,APARTMENT,False,"('NBvyYMIOrTaY', 6737853073599654442985)",wMrlIy
2286,6629680454,17:05:49,03:19:46,811.49,840.82,4,1,995.25,ECOTOURISM,False,"('CINzaakJJDgoBcd', 784903563469561711130152)",aoP
2287,5425767666,20:47:45,21:52:06,466.84,687.05,9,2,614.81,APARTMENT,False,"('Qypgmphfw', 985185362123491532837479)",efgZh
2288,7809881029,23:52:11,20:34:31,194.59,926.14,5,3,331.17,APARTMENT,True,"('FeCyrLlpAtPT', 667602993020553677155128)",AfdbeIrPGAHxUSu
2289,4437899197,13:10:00,12:37:38,721.69,549.18,5,0,91.26,ECOTOURISM,True,"('ciEKmtCxrOmLf', 1121360200360625016640317)",esnlEqPQcEHpU
2290,2905424371,13:36:58,00:49:19,32.85,457.42,1,2,32.49,APARTMENT,False,"('OyIMGyBsOtbosG', 306931297624748809212841)",wlfVmwi
2291,4600573763,03:39:33,20:11:19,510.69,961.85,10,4,283.49,APARTMENT,False,"('ShpvUwdIQY', 218533393113413891068916)",Cg
2292,5234429576,02:09:13,22:08:33,473.16,710.72,1,2,936.31,HOTEL,True,"('QREeiArdQ', 793924088029725754477377)",oVNKaxxxqLGloTc
2293,3700011550,06:10:33,07:34:05,374.93,931.15,3,3,467.78,ECOTOURISM,True,"('P', 676526818655817553524186)",rgqEmXjdZIG
2294,7992138385,19:11:32,11:27:52,666.85,335.9,1,4,554.49,HOTEL,False,"('Ijwi', 54502174425821858988932)",lbhCOwsKlhmVup
2295,8037421104,15:00:03,15:55:43,675.14,529.81,7,1,664.49,VILLA,False,"('Dl', 887441988278482910222089)",XNpAldOxyQ
2296,5512057210,18:18:13,14:20:21,736.73,575.13,4,4,633.6,ECOTOURISM,True,"('JOHBEjicZ', 1099740900753050962949062)",q
2297,5046759310,00:05:00,20:11:46,985.87,628.91,8,1,72.43,ECOTOURISM,False,"('l', 234206142901523540835868)",ACM
2298,8603329427,05:35:01,00:45:49,247.46,910.91,3,0,109.45,HOTEL,True,"('dpHKMal', 1115507959419674560072407)",xSfZRKEHgDKAto
2299,6742049508,19:17:15,10:25:46,469.93,75.51,1,3,437.01,HOTEL,True,"('JbGNq', 18582379804243106864894)",RSnUrLQLFLUwCeu
2300,9573529777,06:57:00,17:06:44,584.18,536.91,3,1,269.27,HOTEL,False,"('mQW', 196888575920358747772649)",xMA
2301,2861434335,12:45:02,07:27:39,465.63,382.42,1,0,491.32,ECOTOURISM,False,"('bFpFEFVpzMlQAK', 1055934138186833656999235)",dSxiqKhjUnKvpjo
2302,7610303797,05:30:08,20:17:16,988.54,151.19,9,0,677.92,ECOTOURISM,True,"('zGuWsEN', 706085425028055712628373)",sZTcCreei
2303,0530002564,09:30:31,16:11:13,290.65,280.77,4,3,156.6,ECOTOURISM,True,"('EiatrfNR', 222832737197156060759171)",YtHLZtbFflIKsOW
2304,0198235016,13:27:44,10:41:43,907.48,335.1,3,2,627.07,ECOTOURISM,False,"('H', 857947059020873380621227)",GBkbXMeauTvs
