TYPE,penalty,COMMENT,residence_id
n,655.13,yCahT,3081
zgwFBLktMHYgRx,653.57,P,34
gInabv,799.56,osyd,4576
c,300.59,JZGRL,1488
EBpR,906.94,unekb,1835
muCIyKpk,798.4,hcUepfbmg,2104
EcEeDFBCzvbuqNG,949.48,DzEjfQiUusCfBW,679
aNseY,960.93,Culk,1573
YGNr,449.73,JxCkRgzlqOo,1922
kJvnob,339.51,CNDk,1212
OXLGx,262.18,zWjRZhCL,2689
xIAjBaUVXJ,883.52,IiSjXMCAgrvS,3436
PrJBQkCUnEjg,237.86,QjeJA,1248
sKpGxzl,900.34,Du,4999
Crqur,302.99,JNGdlNcISi,4065
XGchVljOiPLjpC,794.58,R,2470
POyqU,702.43,aQwlZJ,2395
xjOKdxN,942.72,uyvBYhxjiHlBN,1657
qplXMmRm,69.65,VWVLhu,3002
SscfcXMYUTNaACp,484.26,DvhHLaoKsFhr,4906
CwTSKfzsNIQbfiB,203.09,YiGWySfIEQZQy,2895
BCRhnQOR,957.11,wP,3845
LZufWUlvXy,742.63,HhFkSUtipIH,730
YncvIgBoMSXDSBZ,585.41,zBCSoCAP,2838
fIBmBWsLtZW,839.89,OvluqiMr,1245
nkTxyHguFuISq,675.19,G,4462
bmIRkqAjnnhppR,173.98,jJRQoPs,4216
uUkSaYnYLSnqwhB,792.67,qTsaVgvAJGebdZ,2712
CJOQLEe,760.19,eaRhmGgGNBn,3151
LXIdb,480.67,Kt,534
QCG,552.54,BTceahpKuTa,3765
YEOssJbKAg,597.38,djioevXEpiC,428
KTyMe,466.0,Fqrwi,4484
ZKfJYXxm,881.87,YlLpSpVBWajIVt,4454
gFaRD,479.51,PvHBlmBpmTMIuoK,4571
dfefQwM,176.26,SjwPmN,2443
PlciODZUXWhnAh,167.41,ZWeY,1116
WsLIvc,621.95,BLZY,3890
DzdbytQ,733.79,IbKlRyvKEQU,3162
Qztbb,356.49,gVzMtRmLZVuCMuM,3351
mJHG,362.49,P,1529
YCjJb,944.34,LAEYz,3461
zLgMXsNFM,26.48,kmpgBqseYkhm,1260
SE,437.93,qYSmplk,2839
ONphgy,542.57,ZYtNk,3113
DIEbYqomVeP,120.95,BOrYTFt,3306
ZvIhXCuOGwjDJw,613.92,thhUFKpPoVkaqo,445
yVcu,382.79,ynhI,535
qMCDKLB,288.9,YIJfyWBh,3789
DPYJbQzYLqBShE,234.7,VnkyYVjiS,4918
VKlltauFwdT,267.67,qMwIcWc,2744
Gc,189.44,XDm,4509
DXekpobWdlvyH,103.55,PMHoIcxE,3793
iUGDiNfLxfadLO,322.92,DXcntAotctEvkgr,3354
ZUBhdUzS,825.96,cXKhUBgrLFsvbE,3721
NSMM,59.55,pqlXwWYVSWEFn,471
YENDCFmBgSDHkt,15.69,WMAuXEDOPcFEK,4659
E,211.73,uGxw,2272
SOcrHrCCOC,96.44,PVb,1913
R,280.98,sdXcdUds,1454
jk,961.14,UXbQepxaR,4779
YMtrkVKMXWQ,668.05,hU,4032
ttNwTlbIPUJ,78.33,pcsbYqkN,2697
tk,581.68,pQvgcGnBGgAz,4747
WRxuZ,311.7,JCRlAfFnw,3517
EFdSttJnltTdJ,335.86,PLCKvOoaqEgNHm,262
adjcQwUJluvU,275.6,TtbhThdgY,3673
RXMsjD,743.32,bdCDn,378
ZasXxrsZUZpQ,398.8,HgzNInYQOdOqz,4372
gtPporpKN,693.01,UEncyvde,317
hMkLhkH,496.8,kuuhuAlx,692
COOHGqSr,686.71,pHo,833
STcfycPBZUYabh,81.21,CmOWNmUAmeu,1998
Ntw,214.4,fWqwhG,4108
F,536.38,PvXkAelptDly,448
NIcOOO,556.92,EDWzvNBDwXxSK,4261
hclIO,687.9,MUDm,28
BfwmrlEh,73.46,xPbR,1261
eLmrHKoPz,37.85,TnWsQafnXlq,2319
QqZENOEzDCBipLI,143.71,YYFkqlGmB,3993
w,696.6,Zq,1794
fYRVCer,656.68,PkaViaBlHcnpn,635
YqFOKpz,337.44,tfpAoMqpGrw,3399
SLfIKyQU,997.35,Fak,3569
ZDgjPOyFlBmV,796.5,uA,1797
OLRnRzbrsJlsA,899.54,wKlCAM,61
QqgGmUOJnP,3.15,bslgCVJT,2829
pncu,533.05,Jf,674
hxzMNzYPlJx,363.39,xAGkdVJx,2193
QcjbzXjdGs,350.36,hRWxWwiBMltbun,3844
bAYBFWsn,663.19,sHCpdIlooZdCsp,2187
SVrxEW,446.02,NdTBTvVTfGzo,327
hevxx,136.85,WbWERjHnuyEPDX,1212
jcMPJIiTmVVzJc,425.42,uoAvSoTUqnvNU,1645
LMfYbZHFDUg,870.65,TeFAjZohRyLkDf,4789
ytnErASsZedp,101.3,WhEh,1433
luRPKv,302.98,FNnSeVqmdFvf,3695
RYxsmUAw,918.43,KexeaHwrOa,4538
ZFmPN,139.78,ulRJ,4801
m,918.62,BtJffnDqcG,3127
FIkoMk,614.33,nTLhPE,3136
xjxPWT,845.6,ztzDEZ,3601
UPDyx,66.98,OqFda,1416
Nhungdqi,870.59,zPZyp,4348
FVUbSrAZA,12.47,blSVeyeUvZKs,705
RcACrkkKrapGZp,483.05,jlHDfyVuYb,2427
LegAgNuHnhLu,766.7,zcDR,1887
KKhCA,318.15,PNYBPcWMTtT,3004
QOzf,2.36,ZpYvxRjnXrJ,2625
ckLSA,438.49,wnXgiruRhBQalxa,3175
tGUJXPAghHBKuPx,442.46,AZgB,3421
FzVghtlMJXMQYO,410.45,tTCBriNw,2893
kFOqjo,780.09,eqmNpkghpIYoco,3283
C,852.09,YOEreL,190
uReZGfclrZnH,688.89,yjzougLklbFwBNY,4203
K,662.28,SF,59
naH,556.81,kRedc,754
bk,643.33,rroQIKPChJ,4140
vV,336.88,kTfUBs,2171
u,721.2,GLOrSxSZUsKU,3620
YSGsuAVdnDVijma,67.06,jNPKYyyuYP,2529
ZuDWOuy,733.14,j,3343
gpfWPWxYzRHUBAv,794.52,bBGHLNFpEYjuZV,3338
hRDknHq,25.17,MAhz,2129
cuAp,276.6,eX,4223
CGrIwbINCgIurjb,896.43,QduWgiL,2517
S,673.7,PerVR,4892
Sxxs,233.25,S,1084
dlvFAHYgrjfKz,387.07,Nq,1800
oyxXDtpdCp,488.43,khic,4365
AcyiXIelbbz,574.05,xW,1542
hw,137.42,SKtBLWkoRWJKH,386
TMUZqoRoUowsIlV,449.77,aLPhnosI,301
EMzvcdDmR,379.57,mYxq,4695
v,604.25,zCjUQUWFGNjWQ,568
zmEfqvAFIujF,58.42,K,2245
AXHVtZrwhSHwaB,828.8,qKexHQMKgH,344
YFySkOgCdcOuBN,214.77,rTMDspBxaCoZN,667
ynADwTFiiaxHymH,498.24,teQjvEFZwm,862
CtlsQjwuWqM,756.11,ovySTRBRbTXwrxH,2279
rJjqpekBvK,502.29,rqRVjftJH,1060
rDXRZnCBjy,243.86,hpBMSEHpbrWt,3375
gLWLICpwjSdNnY,10.09,esRJoTpyI,3544
wmiTXpYTS,125.83,MJIhUSkFTkBuMY,3590
zutXTl,977.61,YGQVOAyBd,3994
BnoVsVLTHSqfFhG,706.26,YwIZoTgMvssCq,4525
zWdKDnFIbGzy,832.21,TFo,3903
XGMULC,91.24,MS,2333
duVLHTxAc,742.13,cfT,1054
TWC,932.72,ojHJlnjK,1029
vma,633.31,UTqOuPBNzFGNY,1006
RFLtqTKiPL,527.42,DINH,4131
stadbsv,664.39,CpBHoOdmXRv,2607
PEtVwqHIPQqc,610.79,JqjPaaIwAZe,1566
OgDFnWiuqo,248.35,YHmxYtKbhWj,1631
WtLEFE,531.96,ASLHCfzHNfFz,2359
XKU,742.53,MmgzsBsENepSFe,1916
ClaGH,529.44,i,3284
QCgaDTQZtCntz,740.75,SMyKvtlNGNG,1533
lrYmCQlQlIr,869.84,VBSVPqqyczh,586
AWf,810.85,yIiCEDAeNIzl,1279
LLbzBCZvWRqYcaQ,398.02,kIAUgUf,3977
bSsBZw,150.79,QwqTRd,656
mvXgTA,533.49,uJylkX,260
LschAhtMlFC,285.42,PC,2950
AlyMPz,864.63,lC,1283
eSSaGtwcUykI,375.69,QGRYJZOuPZrsr,4488
YcvQWaxMEB,14.85,cNgJ,1962
jcVLBcKp,906.11,XkSKtr,3434
WZbKrdat,441.12,VdLPlmMyY,3325
eWhczHNIShuhP,106.76,NWjxKoGOaZLueK,2550
qIRgbL,71.83,ooshQ,523
nQX,535.18,OijTnQxMlJ,4052
EyUsSJeCnMBuK,700.19,fJnIIpMpoDuJXP,1389
QRSno,381.65,ONhhLa,3064
FSCqICGcNXd,529.0,cnQdKNgUnUnNcYy,2910
wglUcwvvwzPNld,643.09,TlaoLYeLDzyAa,3844
T,663.06,qoCxIQp,4784
zqXrAUzItm,653.21,TKOyYnblmhBqiuX,378
xsCSKmvwvWBUk,905.99,erhluLJTN,2960
y,413.01,tNWPTX,1405
GRDfM,730.62,ZdlPZDA,1677
pjxoIXifGTM,478.7,CwMIZyUP,2149
qbgfm,410.98,rgRQxufBAIZyUTI,2971
OpsCBtaNQqCKr,770.63,EVPbAPCo,2750
Nj,119.46,T,3451
Vby,323.66,CBjIkDc,3304
pQNY,400.02,VvKTXe,1220
oTxnEtEN,526.95,LVXcdwYdOA,4428
OtRLateE,32.45,XRILjXChSmpEb,515
rOlD,552.82,horcUxXMyBGoNy,2786
fwhhXQN,294.77,SWCc,1158
ghfOvzP,544.06,pSwveuEVkHEauN,4657
tQdU,197.23,D,4871
cPUlyKXAcDjaf,430.78,d,2821
G,833.17,TNETch,4176
EGA,968.07,EArcXErhGhldB,2064
xtcXzNLFYp,27.92,wMcSXCqaaeC,2629
EOqTGIkPj,498.03,SWsp,2265
iKymQnEaQbhtM,933.15,MVpioASiQhpVP,3237
boQHOGTQOmyQ,681.59,pOALBlujHFSDSuY,1423
LTxsxOkuAH,982.26,xfFypKQKODnbR,2593
vNtyLWyihmc,131.57,tFwbRo,4004
GpjJLOz,794.49,bJMybk,2710
SzacWDtS,122.97,TZkzJeL,1142
Ib,210.92,nlybKJSzVLwgyg,1250
zEXZdEii,818.79,QFwMgbyeyRJFKnd,1643
EBqZ,62.35,HpzYZIXgxtqLKn,1131
bqzLwVurG,978.82,TDsBHoF,765
UTvmuqWF,306.05,IQhuKHVvnWJZM,3926
GhrOPf,933.17,D,4815
LH,956.23,LQ,2894
MenuKaes,891.32,AqMeiWSxEgCUzqh,2593
YublGZXm,709.09,MMPfdEX,543
LDPT,771.43,cCSUrQck,3081
eQ,409.71,tgo,1637
aXhQx,50.76,RlySWmXpXUSRwn,4673
cMIFmUW,454.34,judqVjUzKpTE,4773
SPKeVO,427.78,BHbxyHIBC,1793
lcdF,638.25,qVXjGPUroPuf,2393
uYZWv,699.59,OdyYfpOlDkZsTE,4393
ipj,345.98,ypFL,2717
JXa,230.51,wv,1321
kbyuh,263.43,uVoIFxDuMlrheHM,3586
esaByC,479.25,ZDCoaYZBr,4602
TQPiHVh,60.82,BOoFrhYxQkizzc,3437
SRQzbLA,119.73,xscIvArnVKyMLoa,3787
pkDw,753.93,uPku,1800
qJKVFITNKtAEfHK,780.4,sCJS,790
TSZwfzBtaI,516.54,RTwBZ,747
KoeHBFNqM,314.4,dXs,234
D,379.39,jt,3251
OKZAESmZDrkYU,350.27,GAgHnfoKd,4904
oWctDmPfRU,856.28,UERqmnIlJizI,407
kGGW,315.74,aAMlXLCZu,4102
koIarQNRMT,21.9,ljFtfdACd,638
FMj,154.68,keSftLKFBjbToUh,3567
yekDnZEMXp,84.13,ypKzxFBMs,3238
tAjq,873.14,gCpoNnTmESqPahJ,3743
JvYV,668.47,zYzwhE,2002
NimMjuKdKSKX,575.43,khHaGO,2891
S,218.59,AoXKwCiBHAp,2737
xXdVSuBclFFfD,319.07,qYPkVvMVXC,1623
e,173.6,dtlkDOqOPHZLaCV,1115
vtjQEEmQiiP,347.97,UtkjC,3821
JkoxD,376.27,CSEfcGpaWQgrj,4064
pvDdko,826.26,DDtaiXnwm,1926
OfczKWVX,110.14,JAWPlrL,1775
QIRdBHa,698.15,ARPG,247
MdkHe,84.82,mLHHEkrXuNDwsUe,3114
IF,71.38,CPbFPnyKKzNi,3865
oTWPR,896.25,sGnfIJ,52
pGbPzBFaUwVgfz,677.43,CAQPycjoVwU,4045
Lo,237.57,WScL,3569
AlbJPpaPtqEIZN,232.59,fyadXcJoEJdzNQm,4423
BnbFRQ,550.83,kd,4674
wtQPPThrFugrnT,33.08,DTcHAicIPANxW,2172
YinKOg,715.26,kHeoIkqlpbJMT,1595
lGqytRwLS,389.45,TBaXcdRTLC,739
ucqPMYmRw,136.5,psBCHZBtVJ,1964
uNErH,697.05,hnGF,2762
TPHLS,871.15,sOGrnVRQZXia,4040
SXXRyaCrLs,74.04,YTVX,3616
LtcEwRo,500.38,epSL,3416
ig,587.27,CszHMxhYOvmiT,3788
hcRovTuZMhbMXY,63.75,n,1223
IDzmZtYftIeaOTU,600.42,lDNhMQeyTesCk,202
pOGJfClngBQ,454.93,tZl,3687
BVTvN,767.28,G,3939
FB,29.52,jQa,3275
y,868.0,odMH,1603
TUMvgvxDL,216.81,y,3399
xRiL,928.61,wciJHnP,3120
AdBTt,597.25,EbUIgBee,4900
M,402.11,svGOyW,3788
gR,52.19,syftGlFV,449
bAEdXisuZrZtHL,641.29,ZGSWQ,922
norvSvt,610.95,eIabgXrdbQONAcb,2779
ztj,340.7,lnerhHjGGqgK,1990
jkOkX,60.69,isccayomcS,938
zn,999.27,RFyHznSaVhbx,1056
KMWFeeKQUCU,668.74,ojNjUUmXzJu,1932
FjkuLxWfvEcy,428.9,hZWBAVVSp,4650
sXsrcPXhal,276.43,wTEVnXZMZnEloh,4389
So,375.52,MYdhhwkpEEL,2380
JSxEhleCcOl,555.69,JadZvsQmlNxRM,2933
lmyXrftUrz,102.94,qdIiWDfm,3460
ee,490.06,HRUuyxMbcATd,3644
Mc,255.64,HLEGKcezHOaS,3975
INYgmfXWbYgfL,79.52,ulRaMXGwnGLtf,1300
jXQxT,590.98,yMdQFGHTD,1428
GDXMy,938.69,KumsRYMVPgdWWb,4209
ithfDsELSpIiE,839.71,tEKZcFUhsBqYAZj,3848
r,954.81,xxvkvELu,3354
DwN,21.84,ESRnIEqecfxQraw,848
NYCllDAElTxMAOU,743.46,nYuxfksAG,3245
efaVXGPuAZUzrSQ,789.64,PgdouKuEuLXEo,3342
PuKdE,505.47,QvYqMsW,3906
KJWeHsRQC,934.62,GlZSKSjUXvt,1033
jhPgfrQMvuMF,105.29,nbpJuwZ,4691
d,864.4,gmtfm,1821
XT,171.91,BXD,4789
p,47.59,GjHzlgiyidL,3971
Lh,915.45,PFmjTVftwQ,3463
ImizKDFRdNZYVLe,149.08,FPVslgYq,2559
OKQwYiLcTZqXnQ,253.68,XETZOuWYEBa,2170
lGsBKDFTLFCY,945.08,RWWXGIPvwAE,2597
sCYGsUfNlJpMs,77.69,Q,2396
nVtQ,359.97,iXRzwY,2043
DcMZWCKLrHZR,529.43,nLI,3836
CEELCjQoFF,231.95,RnRxQtoAFUeNiQY,128
biATL,826.15,tqdcGeWwIsVNjh,571
asEJtDZoXgC,644.29,bE,1775
IkGxruYSsjV,637.8,pF,266
EJd,492.13,fTdaOEbV,3879
TSzJgyPLIQfXT,383.26,SGzWybse,4264
fb,48.98,XBJZLQKInhtGKJy,2164
sVIINyq,292.38,LcYt,171
bfetWaKsv,292.92,NkFRmbgF,4668
PIpvDQ,188.29,XKd,501
KzTjQxd,505.1,aewBGumubKlhXMZ,3121
teShB,47.01,K,1741
SeLZoWDrnmJ,164.88,rBgGbthH,3919
FrfpdmYc,894.23,keJOwAlik,1438
SMeBqNMmdIsUxUb,904.59,RmkbANVxyUwLxyF,514
NeguRozsVz,976.58,LR,1980
dbWpeE,129.28,nYU,636
NJEu,941.23,zSnYoM,3803
uEygUDTzLBjc,941.24,RDVtXfIOjQXJ,1686
cpIwfwfitUc,153.76,mDBgkSX,2084
eGyMZNIrLXg,135.97,puuPq,2209
pfioi,514.12,eIU,436
C,408.68,thmDCah,2838
wyY,294.59,iEIgrqjLqHK,1047
nmGhQdecZ,403.73,MxnpgOHxZFdsizo,3902
eZ,263.27,SEXOoEetyq,1366
VgWqsYLOLdrnD,475.62,OsS,4135
ILlGsA,60.93,xcTNpYV,4390
VqLLIkoY,716.54,VHnCfHnMDXYnIk,4551
XqafdZvYFlKrFE,62.18,Aznr,2408
TLTHV,588.84,zuDEHS,1634
Q,417.15,wUagCTOFD,2613
Yamu,505.44,jJIZcWIzhvbgiyF,3954
RGwPRbl,640.08,Jbaw,1055
CjjeLtbRwWK,985.94,noq,3160
miCsYl,381.57,eLAqYSNlt,3599
mhXCKI,361.35,JlLNCYjvwlPKO,4771
FbouFWF,506.52,Y,4427
dgJLWdXXHNlSj,267.14,AADmkICxoq,3180
dF,265.1,TjLlqMhVbJYxiX,2207
AIrKd,623.94,dCdxeP,1005
XciYND,361.52,OquKeGb,4425
lJnrCwSfNMVpUVs,436.45,bbHkGM,977
DsHAIfAgcjyqGpX,103.78,muIIuiLkAReJdl,191
GXYt,57.12,DXIBxnpMHCJsAcC,4108
RzNgdwGvGhnstfI,843.35,S,1150
FuLmusMRYxN,216.01,bZim,2480
k,237.29,LAF,1325
GxtDvHNHesVcA,905.19,Oz,218
hcBy,406.0,vXeyfLBmKHVJyG,4071
QSK,223.15,wVAvHuMtLthHb,2382
lZ,764.29,TikRnwKPg,4654
rPLeiHoXhyk,91.97,JEBJSoShwWai,424
FsgJDv,102.97,NwMtrEztSKEBnAj,2170
zslGUDwzUweG,698.28,xglynJiSQCmxq,330
tGHk,153.83,vOvyXjFmIWkVhWl,2450
NhMlpx,434.38,aAJouchNdLgAOj,2724
TLEhE,714.52,RelcLLbWOszMh,1238
zOUZk,442.95,oRrHcyMy,1486
DsBBjhGLLOlS,931.24,PJDCCxjl,3708
YgGN,279.76,m,976
yXaNgZTJnuALsMp,264.7,EQeYK,4741
w,539.01,HgmOnlbY,3746
vKEKcHzmHg,245.89,Ahba,4958
dhKM,47.14,ZDvtCXBMDt,302
XLGRmRZXcOxrq,294.08,FvxJWEsnkd,2655
ApTv,2.85,mmqUHfXeGrdlUrX,4480
kBCMyROJ,839.87,TTb,1669
EKbrFUmEORwdga,496.8,GrjzAhlwApfruu,3662
mnllaYYGrZkeza,856.26,NCEXB,764
zFS,259.53,xxKgSRGyinNPK,2241
pgzuLZWMapVP,16.84,UTWOIlKtHCHTmN,3321
Cy,592.07,fXdmIgmZGdEy,3160
YEpUnHiZ,961.23,Bt,1181
nHVpDMhpJ,60.16,Kr,4963
aiWdDtPWtth,632.33,w,2470
d,596.88,SCGnZ,4455
unrIh,439.61,HSdatPOCxlM,3040
BKmoNIGWD,486.53,WWuAw,1705
RtfhUccOzFM,399.71,qQouwdrQ,2807
wTRPs,69.68,FJDUCL,2156
iqQdtMWzNO,352.87,vwSJmwrIjnrRYr,3215
ehvdpMwOPH,710.61,MHWLrpTnBSCvJiH,309
HfKyFxmsAtSAx,517.06,dHWAXypvkFYkRf,276
LxVDrkUh,722.67,kuHfISPcd,4674
UvhfNIGAQVwY,282.42,ENSahPx,3840
c,397.06,vtvI,3210
yOz,394.9,dFnYDeSwad,2774
ugYLiyokqgqF,366.59,zwNlBohs,1004
xieIr,601.96,GtT,1046
rFkLvhskGUckCSd,522.94,iGjLlHVfCTCp,1605
W,220.19,knKpjLjzHhav,164
fSEfdPriyrfr,286.44,IpaqpGlPVljYqr,2466
aldXq,94.27,S,578
DRn,781.88,TdgHzBtEOJPoj,2455
f,996.48,tNh,1693
gbmadBRHz,639.79,qjK,283
shHVVpz,472.41,wpgNRVcnHKsC,2836
GvLpHNzZYrZQh,718.26,fvZlvlpBYRqUEkL,142
zpNbEKo,543.5,SqI,3650
gCB,874.55,elWUX,1824
cLh,397.55,DlXfrXvNKEjOM,261
r,72.46,LpafIBf,2864
qtAm,925.03,KnmEDODpO,770
tUQGfmjw,224.23,gVeVqjUShGCcQl,1635
nruJyoJoz,257.89,nQWIRFtKY,2116
cCiWQvdOSbb,111.58,lmcGiEWmSeImBDj,4142
qvKjm,131.41,o,1913
KyCCI,522.32,dGexAAWFQxRajwU,3290
yREJMPJKiEN,14.91,gHuGGbkOzHv,2956
Vu,754.39,DxBDkZVeciv,4473
qKpgsHbXfh,48.9,Qihfpwwj,4699
bgIOJH,716.22,IafkughsVNywr,4281
wMb,990.06,ntaSCWveEpv,4733
zDYx,988.62,XBZDWKEQhxh,780
h,342.9,wDnqbfVX,4508
y,369.93,URRxKxCpQ,1616
cCdvbCYWMkNN,982.59,QOLDZhkeEcyP,1202
MKZPnZkTbgt,745.44,GjbqyhECxhpuEUh,1197
PUSekIoKNVf,696.01,EbS,2909
oGKdcilSvmBn,440.15,BNANNvLte,3394
WqQCJ,474.87,PaUABlTotAO,4821
ocFRyyWilxjaQT,578.71,HtO,3714
WUzMCnabZd,235.13,fhpyeylxLPwxc,4009
gVkDWNfxHVG,961.89,gU,62
JhLCz,480.51,eaeVjCJY,362
xbzCnG,720.12,pXVtM,2726
qykifKIbrj,448.41,avkpRIhk,834
UkpQHzDOukS,64.6,WjO,656
ZSJJWOnFVxJpk,468.95,tsTuGHgaZSSpSW,318
XCumjPoDHE,484.35,OkQZpiWp,457
ixAoiFdwArqU,305.04,gOnkKBMbeKpquo,4204
XxBrdddpgYBDZvC,439.7,fQJoqL,2399
wZDWz,791.42,vKLnkK,3779
FJWGVGw,589.75,WYxGZHCwWN,81
WSdQQCOon,452.58,nCASHnagwYe,4284
pcHEmPmYd,216.5,KnWxtnj,426
tHNPChSQDFAc,977.67,RyPKDsgCbwC,376
kJ,958.81,EfPwxleVy,2452
KrzVHbTmgBh,53.69,ysLnHLI,1456
erdjfEv,8.78,TBIvJRPTbtH,4263
yMLnVRgJ,532.11,fGKM,2569
uXuIb,123.25,vWewEAszFgpAiY,3182
q,478.12,BIqYiZnRlFxww,2874
jQjgzvuG,364.16,yWI,2969
cJQCEtENqwgz,902.26,fLkmrPntCSbJQk,54
iL,89.53,XZWC,4375
LuDII,425.61,bO,188
s,749.87,RPpDl,452
glOlThBChaiySB,464.92,qARMZl,632
ZtBMMucOiaW,691.77,ZrdrOaHEb,334
xSF,244.75,MaWlENMKUaqVV,535
IXj,352.9,elMtwspdnM,27
erAsBjSPRIetiFY,91.14,CzvpsrzhRoaZB,2932
nOBxlXByVToYnQX,702.6,OLmjlxyrJii,1498
IGZ,649.05,keFLosUjsYsD,4609
vRkyKVaYGneTDic,308.3,WdsOFzIa,2239
csJznd,9.64,gsHceqRSEnIkv,3433
Jh,867.54,yGuZzK,75
EAWLQoHvNdctw,191.9,h,3756
rBWGKqqrSnic,519.8,kpvlYsnbdOdvGTY,1305
LZQUGlzsEAVy,656.0,popBYZ,4085
rHU,86.78,tBIdQEj,4794
kIMoKtVPgOBOvky,937.74,bvhsynMPxsH,2779
vC,912.62,Y,2974
saSwUrvrelnnRqh,116.76,UuNnKB,142
tirYcJUGTqDuI,180.09,ThqKwgg,3937
iJOnKSky,362.41,vuBIz,2661
fKqqqxUJKVNxIt,663.41,owiIVLJAAIckkgA,2585
ArabcgQnURuGhJE,442.15,EmeLk,1766
Im,229.4,HhyRtrhTjhcj,3007
OzqEginLeLQK,253.23,nFIXeJI,3717
ceJ,620.79,TMTWRbE,496
SneCYVZEXdaTUY,119.73,az,3359
fJfLnGHYNG,490.47,n,236
ZYCMuB,796.24,TPxGkLYKVh,2671
zRdwyGfCi,699.01,cIwlQyyvbsMR,239
FJDJ,751.25,RafSd,3678
RmVdjaALAOIU,453.97,QzzbWDnKviGFkbZ,1422
rRvgplOqb,984.76,xHZxNfhiMyXxu,2342
UgJQZtMssVXAdN,841.28,fPfjwowcI,4582
Elw,485.19,eTxudORqnTTCz,4099
epMenmR,149.44,OjLNCVe,4070
yFvkGQgwvFwtRL,11.66,NrRsQCMb,633
FNIiRjqlZEbkjTi,472.27,O,2701
LGKCBCJvB,21.26,HGvhcsheQHF,3323
wtAwOKwfjC,45.44,KvtPFA,3372
JD,892.73,XWOlJosw,2261
IkdpwEClRl,959.5,l,396
jRe,102.05,hjVp,1490
szasdyRGHN,762.55,rhnPqMvrmE,2699
p,213.54,sikbdiIRJnCdqCJ,4518
oKlDRRQjdDVXw,972.06,LpweC,1066
PQtonHKHfBp,699.01,cZ,3264
MLBIB,110.97,TULZmbwMqud,3281
eXIT,103.36,TdRewCwT,4550
dvB,728.61,RHOev,4861
vohJHXghQF,763.91,OjxLui,2339
UjLwfcfkrL,483.09,JgrIBaWHVNAqQ,1203
KF,333.31,If,2233
FmSvmfBKdijDyl,422.78,ILsOcAb,619
kyNVXRZtNLIENyo,654.39,DGLZUOWZoJc,3334
gYLzujgCOWHi,577.25,IjjjYNholLC,2703
sbQhB,231.91,rQcrrjfpYvDMM,2047
Hz,896.73,E,3715
SOtBARx,667.7,AHnxuo,3901
mcMuXmThHgXC,152.1,LfJoeGjd,3502
Toq,117.83,koRaTxGED,90
xWHGeBs,335.97,HbnHfO,3991
QhiwqSwbqEAJmn,603.28,m,1170
MQiotTq,925.15,ZW,1575
fwCrLyvUljOZrYz,333.91,hJGPLu,2349
uP,613.19,wEktSjCHVqh,4720
zJYysXfD,448.37,lPfqBL,265
KdIUjxvPSmiQB,850.15,zeNlGBkjrB,2148
MTMVRT,379.17,yoYIoGkmELnu,1751
G,754.9,wiOhrWZusuAneDT,2356
EiVUv,851.02,pz,9
ys,708.18,zxlxuozZlyscdX,3907
yXmh,263.52,LyqsDkmeLrQ,2918
IbCBrSou,520.83,ACnKBgJjrOto,4892
xpdSU,311.74,oFKrOVV,2629
GLY,735.39,nKuQPtCbwwjVMP,4166
uXPr,25.04,dP,3919
PWIxktZ,449.66,uqOVmPdInLS,492
AFZKKnZGNrLAsl,675.19,NedTcyGJ,1145
YaeJ,128.29,OF,392
Qign,195.82,QIbKEeCisdlpv,2338
iCC,263.47,isrbPjzZAjk,4240
CSwTgqzVNf,883.39,HfpFsnUEE,787
kuLsQZJQwKM,974.96,usrxYWHyGOwlRg,3923
XEeYPVVBHNZ,744.33,mlhi,523
tvge,205.48,pnRlIAxvpCATzN,2377
hGr,483.23,Tqguq,2509
KrR,121.69,jXByWocXCh,3762
u,719.39,yYrRjAQfzVyp,2367
Mi,329.96,acwwszaFyI,2296
mYkPszZoWH,975.7,IWXO,3238
bxjECcHVhcmDZbT,550.78,Vd,1379
kBfkOzlccKzst,429.24,RART,1864
CJcocEx,108.58,INKaYFhbFiHLbF,2299
bQPklTi,636.41,lRdkkoraC,868
xDagfgbZLrW,803.34,qBjGwry,4634
KE,651.08,oIGT,4873
wTPjSLjA,500.78,niym,4599
PTQQJTHq,902.77,RNaP,2852
cAXbbBI,857.84,PkDAj,1277
mNwv,4.93,kEoQbGKqsVuk,305
BycqFhuKRwmKXUK,532.32,COcHZHOkNR,275
w,817.63,PSGNTq,4152
Z,817.81,owBrcKPHxB,4260
AqvrtLOZUW,689.53,EXlpaNYxkLpZiK,4009
rhOIrJwpoSYX,103.91,rmD,3115
ounOc,236.3,kqk,55
ZNgpNhEFkBJsL,966.36,sthBNsDSnuS,2917
x,287.08,kmLblW,3343
vnTsATPFvYKUd,187.68,MfLIFwBJMY,4373
cze,194.31,DpiO,391
bfqRYV,305.99,fZWb,4868
jIhNuQKnK,150.32,HPBBXTmofQyJ,1800
heUgQiXnDusvf,480.08,bwnxzzmptFmx,2768
wjkTVKN,916.91,vnGsijHRhcQtczK,1540
DVsMNFIqbWe,622.34,syaPWFfol,2395
VmOgaLQxlpdCgs,568.42,MlHoVJuzC,409
YlEdCpXNqHasza,26.9,eBQsMnGYs,1413
IknZfALC,404.91,CePFBGwxxIYyo,1671
S,718.35,m,4886
EXrdPY,982.34,evUVxM,3397
